,PseudoTime1,PseudoTime2
E175_404,NA,0.50628
E137_626,0.78518,NA
E556_438,NA,0.54899
E978_471,0.59045,NA
E228_148,0.18467,NA
E290_763,0.95729,NA
E407_541,0.67839,NA
E937_454,0.5691,NA
E772_503,NA,0.63065
E178_300,0.37563,NA
E909_487,NA,0.61055
E111_167,0.20854,NA
E899_507,0.63568,NA
E39_29,0.03518,NA
E666_172,0.21482,NA
E64_20,0.02387,NA
E657_465,NA,0.58291
E805_421,NA,0.52764
E572_330,0.41332,NA
E489_237,NA,0.29648
E129_490,0.61432,NA
E69_391,NA,0.48995
E0_306,NA,0.38317
E537_5,NA,0.00503
E458_661,0.82915,NA
E132_230,NA,0.28769
E30_234,0.29271,NA
E654_591,NA,0.74121
E625_653,0.8191,NA
E313_547,NA,0.68593
E745_582,NA,0.7299
E41_169,0.21106,NA
E366_675,NA,0.84673
E606_450,0.56407,NA
E166_662,0.8304,NA
E272_671,0.84171,NA
E360_787,NA,0.98744
E78_220,0.27513,NA
E776_797,NA,1.0
E917_412,0.51633,NA
E159_43,0.05276,NA
E123_384,NA,0.48116
E642_377,0.47236,NA
E34_540,NA,0.67714
E431_428,0.53643,NA
E306_691,0.86683,NA
E209_696,0.87312,NA
E912_17,NA,0.0201
E392_233,0.29146,NA
E194_539,NA,0.67588
E335_300,0.37563,NA
E532_93,0.11558,NA
E340_79,0.09799,NA
E713_356,0.44598,NA
E288_756,0.94849,NA
E318_206,NA,0.25754
E676_63,0.07789,NA
E655_356,0.44598,NA
E921_658,0.82538,NA
E461_425,0.53266,NA
E871_500,0.62688,NA
E569_693,NA,0.86935
E406_44,NA,0.05402
E989_313,0.39196,NA
E352_383,NA,0.4799
E221_367,NA,0.4598
E277_473,0.59296,NA
E312_155,NA,0.19347
E150_219,NA,0.27387
E120_135,NA,0.16834
E662_388,NA,0.48618
E108_474,NA,0.59422
E675_289,0.36181,NA
E115_777,NA,0.97487
E4_80,0.09925,NA
E263_646,NA,0.8103
E295_143,0.17839,NA
E953_488,NA,0.61181
E255_775,0.97236,NA
E753_758,0.95101,NA
E269_11,0.01256,NA
E359_240,0.30025,NA
E821_216,0.2701,NA
E876_550,0.6897,NA
E751_464,NA,0.58166
E588_49,NA,0.0603
E315_175,NA,0.21859
E14_170,NA,0.21231
E400_368,NA,0.46106
E933_712,0.89322,NA
E302_589,0.73869,NA
E882_389,NA,0.48744
E119_152,NA,0.1897
E394_291,0.36432,NA
E31_695,0.87186,NA
E281_518,0.6495,NA
E60_24,0.02889,NA
E202_721,0.90452,NA
E514_729,0.91457,NA
E363_661,0.82915,NA
E181_652,0.81784,NA
E838_44,0.05402,NA
E448_223,0.27889,NA
E286_716,0.89824,NA
E833_333,0.41709,NA
E701_502,NA,0.6294
E329_559,0.70101,NA
E324_621,NA,0.77889
E583_326,NA,0.40829
E744_325,0.40704,NA
E620_495,NA,0.6206
E752_471,NA,0.59045
E759_263,0.32915,NA
E384_710,0.8907,NA
E829_707,0.88693,NA
E841_126,NA,0.15704
E186_120,0.1495,NA
E506_325,NA,0.40704
E504_406,NA,0.50879
E367_705,NA,0.88442
E836_195,NA,0.24372
E545_447,NA,0.5603
E540_287,0.3593,NA
E82_363,NA,0.45477
E929_472,0.59171,NA
E479_310,0.38819,NA
E559_740,NA,0.92839
E816_57,0.07035,NA
E131_580,0.72739,NA
E902_504,0.63191,NA
E541_346,NA,0.43342
E358_519,0.65075,NA
E775_172,0.21482,NA
E130_667,0.83668,NA
E494_591,NA,0.74121
E128_450,0.56407,NA
E828_724,0.90829,NA
E692_481,0.60302,NA
E84_232,0.2902,NA
E973_85,0.10553,NA
E593_280,0.3505,NA
E982_351,NA,0.4397
E231_261,0.32663,NA
E192_622,NA,0.78015
E868_33,NA,0.0402
E155_188,NA,0.23492
E211_787,0.98744,NA
E493_460,0.57663,NA
E264_28,NA,0.03392
E165_795,0.99749,NA
E779_41,0.05025,NA
E297_93,NA,0.11558
E939_54,0.06658,NA
E815_779,0.97739,NA
E746_704,0.88317,NA
E379_678,0.8505,NA
E419_42,NA,0.05151
E710_499,0.62563,NA
E932_503,0.63065,NA
E529_278,NA,0.34799
E44_449,0.56281,NA
E248_118,0.14698,NA
E403_509,NA,0.63819
E803_211,0.26382,NA
E498_402,0.50377,NA
E800_40,NA,0.04899
E820_723,NA,0.90704
E587_477,NA,0.59799
E341_649,0.81407,NA
E505_8,0.00879,NA
E355_648,0.81281,NA
E351_457,NA,0.57286
E481_645,0.80905,NA
E633_668,NA,0.83794
E894_674,0.84548,NA
E93_541,0.67839,NA
E695_681,0.85427,NA
E922_346,NA,0.43342
E879_379,0.47487,NA
E530_399,NA,0.5
E884_158,NA,0.19724
E174_172,0.21482,NA
E207_390,0.48869,NA
E189_480,0.60176,NA
E597_269,0.33668,NA
E445_137,NA,0.17085
E262_441,0.55276,NA
E681_274,0.34296,NA
E659_770,0.96608,NA
E373_591,0.74121,NA
E9_468,NA,0.58668
E596_249,NA,0.31156
E502_459,0.57538,NA
E251_231,NA,0.28894
E571_611,0.76633,NA
E686_684,0.85804,NA
E647_97,0.1206,NA
E245_240,NA,0.30025
E133_622,0.78015,NA
E602_700,NA,0.87814
E157_253,NA,0.31658
E65_265,NA,0.33166
E13_531,NA,0.66583
E107_91,0.11307,NA
E839_231,0.28894,NA
E778_12,0.01382,NA
E350_718,NA,0.90075
E886_27,0.03266,NA
E332_712,0.89322,NA
E991_26,0.03141,NA
E470_509,NA,0.63819
E512_337,NA,0.42211
E239_761,NA,0.95477
E453_189,0.23618,NA
E643_23,0.02764,NA
E595_55,0.06784,NA
E356_415,NA,0.5201
E368_297,NA,0.37186
E925_249,0.31156,NA
E320_692,0.86809,NA
E763_2,NA,0.00126
E525_117,NA,0.14573
E344_277,NA,0.34673
E942_679,0.85176,NA
E770_649,0.81407,NA
E987_781,0.9799,NA
E66_319,0.3995,NA
E98_16,NA,0.01884
E171_362,NA,0.45352
E51_310,0.38819,NA
E433_211,NA,0.26382
E452_366,0.45854,NA
E466_361,NA,0.45226
E663_105,NA,0.13065
E362_432,0.54146,NA
E756_571,NA,0.71608
E260_568,0.71231,NA
E858_386,NA,0.48367
E812_750,NA,0.94095
E46_523,NA,0.65578
E442_107,NA,0.13317
E861_266,0.33291,NA
E375_113,0.1407,NA
E337_330,0.41332,NA
E664_703,NA,0.88191
E518_709,NA,0.88945
E23_347,0.43467,NA
E808_421,NA,0.52764
E649_6,0.00628,NA
E975_561,0.70352,NA
E830_476,NA,0.59673
E878_502,0.6294,NA
E439_406,0.50879,NA
E327_484,0.60678,NA
E3_624,0.78266,NA
E960_567,0.71106,NA
E967_334,NA,0.41834
E441_670,0.84045,NA
E195_9,NA,0.01005
E42_663,NA,0.83166
E110_423,NA,0.53015
E702_78,0.09673,NA
E552_161,0.20101,NA
E754_288,NA,0.36055
E656_677,0.84925,NA
E274_521,NA,0.65327
E404_207,0.25879,NA
E617_22,NA,0.02638
E145_651,0.81658,NA
E682_155,NA,0.19347
E140_95,NA,0.11809
E811_600,0.75251,NA
E208_616,NA,0.77261
E966_485,NA,0.60804
E289_678,0.8505,NA
E998_303,0.3794,NA
E519_62,0.07663,NA
E22_352,0.44095,NA
E950_723,0.90704,NA
E410_620,NA,0.77764
E873_655,NA,0.82161
E250_523,NA,0.65578
E875_132,0.16457,NA
E282_703,NA,0.88191
E957_348,0.43593,NA
E688_699,0.87688,NA
E990_723,0.90704,NA
E478_412,0.51633,NA
E542_458,0.57412,NA
E697_601,NA,0.75377
E428_292,0.36558,NA
E784_99,0.12312,NA
E872_70,0.08668,NA
E465_398,0.49874,NA
E296_422,NA,0.52889
E585_514,NA,0.64447
E223_44,0.05402,NA
E555_219,NA,0.27387
E339_175,NA,0.21859
E249_279,NA,0.34925
E142_487,NA,0.61055
E204_765,0.9598,NA
E888_281,0.35176,NA
E605_640,0.80276,NA
E193_670,NA,0.84045
E554_11,NA,0.01256
E536_158,0.19724,NA
E258_630,0.7902,NA
E125_426,NA,0.53392
E444_394,0.49372,NA
E241_210,NA,0.26256
E844_488,NA,0.61181
E343_441,NA,0.55276
E562_271,0.3392,NA
E437_67,NA,0.08291
E731_755,NA,0.94724
E823_557,NA,0.69849
E646_783,NA,0.98241
E757_372,NA,0.46608
E749_447,0.5603,NA
E103_549,0.68844,NA
E984_9,0.01005,NA
E198_57,NA,0.07035
E102_670,NA,0.84045
E168_413,NA,0.51759
E985_84,NA,0.10427
E785_571,0.71608,NA
E139_774,0.97111,NA
E946_194,0.24246,NA
E534_524,0.65704,NA
E35_180,0.22487,NA
E831_363,0.45477,NA
E837_250,NA,0.31281
E334_618,NA,0.77513
E210_414,0.51884,NA
E430_302,0.37814,NA
E144_748,0.93844,NA
E227_750,NA,0.94095
E443_494,0.61935,NA
E424_648,0.81281,NA
E121_268,NA,0.33543
E896_788,NA,0.98869
E96_98,0.12186,NA
E890_285,0.35678,NA
E100_468,0.58668,NA
E543_454,0.5691,NA
E644_53,NA,0.06533
E454_665,0.83417,NA
E913_684,NA,0.85804
E793_596,NA,0.74749
E338_279,NA,0.34925
E353_712,0.89322,NA
E26_349,0.43719,NA
E723_244,NA,0.30528
E881_747,NA,0.93719
E691_198,NA,0.24749
E870_431,NA,0.5402
E8_158,0.19724,NA
E862_715,0.89698,NA
E305_358,NA,0.44849
E835_426,NA,0.53392
E449_186,0.23241,NA
E781_255,0.3191,NA
E252_511,NA,0.6407
E59_424,NA,0.53141
E901_633,NA,0.79397
E37_223,NA,0.27889
E434_762,NA,0.95603
E783_237,NA,0.29648
E112_104,0.1294,NA
E473_638,0.80025,NA
E480_210,0.26256,NA
E741_696,0.87312,NA
E640_312,NA,0.3907
E995_708,0.88819,NA
E634_473,NA,0.59296
E653_274,NA,0.34296
E304_188,0.23492,NA
E254_338,0.42337,NA
E809_617,0.77387,NA
E735_474,NA,0.59422
E138_722,NA,0.90578
E68_352,0.44095,NA
E136_83,0.10302,NA
E852_370,NA,0.46357
E931_667,0.83668,NA
E87_618,NA,0.77513
E464_176,NA,0.21985
E630_534,NA,0.6696
E523_517,0.64824,NA
E423_137,0.17085,NA
E786_216,NA,0.2701
E459_485,0.60804,NA
E739_390,NA,0.48869
E961_347,NA,0.43467
E705_259,NA,0.32412
E707_126,NA,0.15704
E265_141,0.17588,NA
E527_768,0.96357,NA
E883_413,0.51759,NA
E636_377,NA,0.47236
E67_172,NA,0.21482
E495_667,0.83668,NA
E511_675,0.84673,NA
E483_703,0.88191,NA
E371_100,NA,0.12437
E412_426,0.53392,NA
E185_374,0.46859,NA
E492_412,0.51633,NA
E411_141,0.17588,NA
E381_706,NA,0.88568
E522_639,0.80151,NA
E580_149,NA,0.18593
E795_139,0.17337,NA
E565_352,NA,0.44095
E874_231,NA,0.28894
E316_609,NA,0.76382
E551_324,0.40578,NA
E435_460,NA,0.57663
E631_617,0.77387,NA
E798_204,NA,0.25503
E32_682,0.85553,NA
E603_59,0.07286,NA
E738_617,0.77387,NA
E76_338,0.42337,NA
E105_385,NA,0.48241
E135_794,0.99623,NA
E762_67,0.08291,NA
E905_251,NA,0.31407
E240_659,NA,0.82663
E451_622,0.78015,NA
E116_634,0.79523,NA
E279_49,NA,0.0603
E372_28,NA,0.03392
E354_267,0.33417,NA
E85_598,0.75,NA
E550_46,0.05653,NA
E889_760,0.95352,NA
E822_728,NA,0.91332
E106_158,0.19724,NA
E722_141,0.17588,NA
E665_679,0.85176,NA
E63_532,0.66709,NA
E58_594,0.74497,NA
E122_1,NA,0.0
E199_709,NA,0.88945
E268_451,0.56533,NA
E892_7,0.00754,NA
E226_646,0.8103,NA
E730_484,0.60678,NA
E601_207,NA,0.25879
E222_468,NA,0.58668
E48_120,NA,0.1495
E850_108,NA,0.13442
E938_727,0.91206,NA
E163_105,0.13065,NA
E845_794,0.99623,NA
E959_626,NA,0.78518
E507_21,0.02513,NA
E877_165,0.20603,NA
E718_616,0.77261,NA
E235_619,NA,0.77638
E693_48,0.05905,NA
E558_580,NA,0.72739
E409_463,0.5804,NA
E55_223,0.27889,NA
E782_374,NA,0.46859
E143_67,NA,0.08291
E154_221,NA,0.27638
E549_610,NA,0.76508
E203_4,0.00377,NA
E859_23,NA,0.02764
E673_1,0.0,NA
E521_736,0.92337,NA
E848_427,0.53518,NA
E284_231,NA,0.28894
E566_247,NA,0.30905
E300_775,NA,0.97236
E598_566,0.7098,NA
E814_229,0.28643,NA
E573_700,NA,0.87814
E40_165,0.20603,NA
E216_95,0.11809,NA
E847_102,0.12688,NA
E513_517,NA,0.64824
E965_663,NA,0.83166
E62_332,0.41583,NA
E639_780,NA,0.97864
E797_157,NA,0.19598
E149_672,0.84296,NA
E499_632,NA,0.79271
E689_408,NA,0.51131
E626_787,0.98744,NA
E907_19,0.02261,NA
E766_723,0.90704,NA
E415_228,NA,0.28518
E80_365,NA,0.45729
E311_725,NA,0.90955
E908_593,0.74372,NA
E869_417,NA,0.52261
E790_66,NA,0.08166
E276_557,NA,0.69849
E500_42,NA,0.05151
E627_481,0.60302,NA
E623_435,0.54523,NA
E533_360,NA,0.45101
E425_754,0.94598,NA
E958_696,0.87312,NA
E547_149,0.18593,NA
E213_21,NA,0.02513
E468_660,0.82789,NA
E947_290,0.36307,NA
E652_155,NA,0.19347
E386_792,0.99372,NA
E77_427,NA,0.53518
E618_278,NA,0.34799
E802_261,0.32663,NA
E853_186,NA,0.23241
E635_90,0.11181,NA
E436_545,0.68342,NA
E706_169,0.21106,NA
E832_395,0.49497,NA
E734_197,NA,0.24623
E147_266,0.33291,NA
E524_117,0.14573,NA
E806_292,0.36558,NA
E584_343,NA,0.42965
E548_632,NA,0.79271
E170_689,0.86432,NA
E29_646,NA,0.8103
E126_730,NA,0.91583
E628_665,0.83417,NA
E910_132,0.16457,NA
E180_720,NA,0.90327
E220_797,1.0,NA
E700_714,NA,0.89573
E244_233,NA,0.29146
E758_357,0.44724,NA
E667_574,NA,0.71985
E161_344,0.4309,NA
E972_579,0.72613,NA
E7_443,0.55528,NA
E576_264,NA,0.3304
E369_35,0.04271,NA
E769_391,NA,0.48995
E414_727,NA,0.91206
E45_31,0.03769,NA
E867_289,0.36181,NA
E242_293,0.36683,NA
E91_731,NA,0.91709
E469_527,0.6608,NA
E813_385,0.48241,NA
E200_506,0.63442,NA
E75_411,0.51508,NA
E476_297,0.37186,NA
E328_98,0.12186,NA
E544_529,NA,0.66332
E146_789,0.98995,NA
E728_277,0.34673,NA
E952_277,0.34673,NA
E134_306,NA,0.38317
E711_382,NA,0.47864
E377_460,0.57663,NA
E911_738,NA,0.92588
E949_709,NA,0.88945
E83_297,NA,0.37186
E891_488,0.61181,NA
E33_669,0.8392,NA
E856_312,NA,0.3907
E660_392,0.49121,NA
E485_604,0.75754,NA
E561_446,NA,0.55905
E283_767,0.96231,NA
E594_177,0.22111,NA
E298_631,0.79146,NA
E196_651,0.81658,NA
E86_570,0.71482,NA
E900_109,0.13568,NA
E579_719,NA,0.90201
E712_236,0.29523,NA
E390_96,0.11935,NA
E893_248,0.3103,NA
E345_588,0.73744,NA
E616_600,NA,0.75251
E94_597,NA,0.74874
E153_725,0.90955,NA
E491_5,0.00503,NA
E97_638,0.80025,NA
E736_503,NA,0.63065
E81_706,0.88568,NA
E677_185,NA,0.23116
E391_423,NA,0.53015
E501_741,0.92965,NA
E648_299,NA,0.37437
E721_493,NA,0.61809
E924_381,0.47739,NA
E971_522,NA,0.65452
E299_103,0.12814,NA
E777_408,0.51131,NA
E61_57,NA,0.07035
E724_92,NA,0.11432
E416_79,0.09799,NA
E690_208,0.26005,NA
E246_685,NA,0.8593
E974_361,NA,0.45226
E52_453,0.56784,NA
E191_165,NA,0.20603
E863_569,0.71357,NA
E880_164,0.20477,NA
E291_7,NA,0.00754
E920_75,0.09296,NA
E177_196,0.24497,NA
E904_627,0.78643,NA
E398_715,0.89698,NA
E599_513,NA,0.64322
E607_395,NA,0.49497
E936_565,NA,0.70854
E919_613,0.76884,NA
E376_468,0.58668,NA
E546_547,NA,0.68593
E395_229,NA,0.28643
E104_539,0.67588,NA
E233_763,0.95729,NA
E678_173,0.21608,NA
E285_470,0.5892,NA
E600_767,0.96231,NA
E645_295,NA,0.36935
E743_643,0.80653,NA
E309_640,0.80276,NA
E857_379,NA,0.47487
E429_148,0.18467,NA
E804_739,NA,0.92714
E539_401,0.50251,NA
E314_295,0.36935,NA
E679_633,NA,0.79397
E253_752,NA,0.94347
E557_427,0.53518,NA
E916_205,0.25628,NA
E619_114,0.14196,NA
E18_189,0.23618,NA
E755_590,0.73995,NA
E699_710,NA,0.8907
E322_80,0.09925,NA
E292_383,0.4799,NA
E271_340,NA,0.42588
E237_594,NA,0.74497
E331_659,0.82663,NA
E293_283,NA,0.35427
E849_448,NA,0.56156
E197_323,NA,0.40452
E232_137,0.17085,NA
E17_369,NA,0.46231
E508_550,NA,0.6897
E49_318,NA,0.39824
E176_269,0.33668,NA
E927_78,0.09673,NA
E535_208,NA,0.26005
E21_654,0.82035,NA
E740_198,0.24749,NA
E294_639,0.80151,NA
E212_367,0.4598,NA
E432_164,NA,0.20477
E310_627,0.78643,NA
E215_601,NA,0.75377
E895_527,0.6608,NA
E826_647,0.81156,NA
E575_274,0.34296,NA
E564_171,NA,0.21357
E179_183,NA,0.22864
E224_722,NA,0.90578
E709_730,0.91583,NA
E307_547,0.68593,NA
E698_538,NA,0.67462
E943_728,NA,0.91332
E319_778,NA,0.97613
E956_28,0.03392,NA
E742_236,NA,0.29523
E696_678,NA,0.8505
E490_470,0.5892,NA
E976_87,0.10804,NA
E733_549,NA,0.68844
E152_144,NA,0.17965
E396_691,0.86683,NA
E420_433,0.54271,NA
E553_548,NA,0.68719
E460_781,NA,0.9799
E930_795,0.99749,NA
E56_467,0.58543,NA
E604_442,0.55402,NA
E474_457,0.57286,NA
E333_190,NA,0.23744
E526_102,NA,0.12688
E57_620,0.77764,NA
E586_299,0.37437,NA
E151_232,NA,0.2902
E109_414,0.51884,NA
E450_653,NA,0.8191
E72_712,0.89322,NA
E825_115,0.14322,NA
E5_417,0.52261,NA
E456_616,0.77261,NA
E74_712,0.89322,NA
E370_722,0.90578,NA
E218_570,0.71482,NA
E780_360,NA,0.45101
E475_386,NA,0.48367
E732_748,0.93844,NA
E538_592,NA,0.74246
E827_526,NA,0.65955
E446_172,0.21482,NA
E531_194,NA,0.24246
E787_4,0.00377,NA
E317_315,NA,0.39447
E578_265,NA,0.33166
E715_337,0.42211,NA
E484_709,NA,0.88945
E687_162,0.20226,NA
E364_560,0.70226,NA
E278_373,NA,0.46734
E141_221,NA,0.27638
E408_607,NA,0.76131
E704_290,0.36307,NA
E935_357,NA,0.44724
E898_45,0.05528,NA
E101_645,NA,0.80905
E361_215,0.26884,NA
E261_2,0.00126,NA
E632_528,0.66206,NA
E217_216,0.2701,NA
E90_84,NA,0.10427
E188_545,0.68342,NA
E968_766,NA,0.96106
E574_194,NA,0.24246
E641_195,0.24372,NA
E567_179,0.22362,NA
E405_639,NA,0.80151
E810_107,NA,0.13317
E462_445,NA,0.55779
E257_694,0.8706,NA
E954_241,NA,0.30151
E201_759,0.95226,NA
E668_213,0.26633,NA
E771_98,0.12186,NA
E455_300,0.37563,NA
E382_463,NA,0.5804
E658_270,NA,0.33794
E981_642,NA,0.80528
E577_80,0.09925,NA
E818_331,NA,0.41457
E205_716,0.89824,NA
E413_167,0.20854,NA
E568_611,NA,0.76633
E472_21,NA,0.02513
E418_460,0.57663,NA
E789_295,0.36935,NA
E986_518,NA,0.6495
E43_622,NA,0.78015
E622_632,0.79271,NA
E669_146,0.18216,NA
E20_516,0.64698,NA
E214_492,NA,0.61683
E865_508,0.63693,NA
E380_512,0.64196,NA
E325_324,NA,0.40578
E685_221,NA,0.27638
E457_352,0.44095,NA
E348_591,0.74121,NA
E273_416,NA,0.52136
E236_537,0.67337,NA
E92_135,NA,0.16834
E88_400,0.50126,NA
E148_113,0.1407,NA
E267_686,NA,0.86055
E948_303,NA,0.3794
E928_549,0.68844,NA
E944_241,NA,0.30151
E725_104,0.1294,NA
E611_636,NA,0.79774
E158_353,NA,0.44221
E172_687,0.86181,NA
E941_355,NA,0.44472
E761_58,0.07161,NA
E114_416,0.52136,NA
E846_684,NA,0.85804
E747_37,NA,0.04523
E421_505,NA,0.63317
E243_685,0.8593,NA
E854_147,0.18342,NA
E487_395,0.49497,NA
E477_206,0.25754,NA
E915_708,0.88819,NA
E497_741,0.92965,NA
E671_67,0.08291,NA
E714_446,NA,0.55905
E824_796,0.99874,NA
E992_353,NA,0.44221
E510_700,NA,0.87814
E923_238,0.29774,NA
E383_339,0.42462,NA
E187_479,NA,0.6005
E54_772,NA,0.96859
E940_157,0.19598,NA
E520_455,NA,0.57035
E467_787,NA,0.98744
E301_460,NA,0.57663
E426_132,0.16457,NA
E323_23,NA,0.02764
E471_400,0.50126,NA
E182_498,0.62437,NA
E2_125,NA,0.15578
E885_218,NA,0.27261
E683_294,NA,0.36809
E834_727,NA,0.91206
E768_307,0.38442,NA
E906_292,0.36558,NA
E399_35,0.04271,NA
E750_692,0.86809,NA
E918_483,0.60553,NA
E807_158,0.19724,NA
E427_498,0.62437,NA
E773_638,NA,0.80025
E614_678,0.8505,NA
E402_764,0.95854,NA
E963_463,NA,0.5804
E124_745,0.93467,NA
E486_199,0.24874,NA
E321_442,0.55402,NA
E219_721,NA,0.90452
E629_85,NA,0.10553
E349_519,NA,0.65075
E438_138,NA,0.17211
E50_370,NA,0.46357
E969_464,0.58166,NA
E183_741,NA,0.92965
E167_557,0.69849,NA
E89_758,0.95101,NA
E582_223,NA,0.27889
E977_124,NA,0.15452
E903_557,0.69849,NA
E860_239,0.29899,NA
E764_651,0.81658,NA
E509_522,NA,0.65452
E99_480,NA,0.60176
E801_731,NA,0.91709
E517_612,NA,0.76759
E25_632,NA,0.79271
E234_340,0.42588,NA
E774_779,NA,0.97739
E280_492,NA,0.61683
E270_402,0.50377,NA
E230_230,0.28769,NA
E378_746,0.93593,NA
E694_748,0.93844,NA
E720_81,NA,0.1005
E788_541,NA,0.67839
E608_18,0.02136,NA
E53_407,0.51005,NA
E374_525,0.65829,NA
E389_400,NA,0.50126
E184_657,0.82412,NA
E160_346,NA,0.43342
E703_515,0.64573,NA
E24_283,NA,0.35427
E127_192,NA,0.23995
E934_310,NA,0.38819
E206_407,NA,0.51005
E256_331,NA,0.41457
E994_498,NA,0.62437
E708_151,NA,0.18844
E70_522,NA,0.65452
E387_514,NA,0.64447
E503_660,0.82789,NA
E729_282,NA,0.35302
E945_608,0.76256,NA
E727_347,0.43467,NA
E190_511,0.6407,NA
E27_653,NA,0.8191
E926_729,0.91457,NA
E482_102,0.12688,NA
E988_453,0.56784,NA
E794_665,0.83417,NA
E73_442,NA,0.55402
E259_221,0.27638,NA
E684_32,NA,0.03894
E71_293,0.36683,NA
E914_539,NA,0.67588
E515_780,NA,0.97864
E447_237,0.29648,NA
E173_488,0.61181,NA
E357_700,NA,0.87814
E979_321,0.40201,NA
E342_129,NA,0.1608
E624_277,NA,0.34673
E760_44,NA,0.05402
E962_285,0.35678,NA
E488_389,0.48744,NA
E799_776,NA,0.97362
E238_170,0.21231,NA
E330_67,NA,0.08291
E266_335,NA,0.4196
