,PseudoTime1,PseudoTime2
E730_913,0.91449,NA
E736_590,0.58954,NA
E283_181,NA,0.17807
E669_696,NA,0.69618
E38_396,0.39437,NA
E554_445,NA,0.44366
E863_796,0.79678,NA
E348_270,NA,0.26761
E566_98,NA,0.09457
E138_658,0.65795,NA
E823_819,0.81992,NA
E751_335,NA,0.333
E957_850,0.85111,NA
E428_395,NA,0.39336
E659_357,NA,0.35513
E108_232,0.22938,NA
E856_901,NA,0.90241
E544_829,NA,0.82998
E326_795,0.79577,NA
E600_533,NA,0.53219
E345_829,0.82998,NA
E354_769,0.76962,NA
E802_675,0.67505,NA
E523_734,0.73441,NA
E801_291,0.28873,NA
E53_137,0.1338,NA
E414_90,NA,0.08652
E103_215,NA,0.21227
E264_796,NA,0.79678
E400_392,NA,0.39034
E110_737,NA,0.73742
E24_692,0.69215,NA
E857_863,NA,0.86419
E625_126,NA,0.12274
E40_967,0.96881,NA
E979_357,0.35513,NA
E538_96,0.09256,NA
E553_205,0.20221,NA
E978_380,NA,0.37827
E185_82,0.07847,NA
E295_945,NA,0.94668
E45_516,0.51509,NA
E27_358,NA,0.35614
E347_928,0.92958,NA
E30_345,NA,0.34306
E927_854,NA,0.85513
E370_92,0.08853,NA
E521_771,NA,0.77163
E596_934,0.93561,NA
E423_46,NA,0.04225
E458_361,NA,0.35915
E307_883,NA,0.88431
E618_443,0.44165,NA
E463_968,0.96982,NA
E535_987,NA,0.98893
E893_951,0.95272,NA
E620_636,0.63581,NA
E209_627,0.62676,NA
E242_468,0.4668,NA
E441_929,0.93058,NA
E250_422,NA,0.42052
E851_465,0.46378,NA
E962_531,0.53018,NA
E902_655,0.65493,NA
E688_714,NA,0.71429
E274_219,0.2163,NA
E51_171,NA,0.16801
E601_249,NA,0.24648
E318_987,NA,0.98893
E33_715,0.71529,NA
E329_63,NA,0.05936
E733_739,NA,0.73944
E641_502,NA,0.50101
E487_112,NA,0.10865
E996_14,0.01006,NA
E942_202,NA,0.1992
E503_991,NA,0.99296
E598_248,NA,0.24547
E259_37,NA,0.0332
E836_790,0.79074,NA
E327_409,NA,0.40744
E204_160,NA,0.15694
E111_346,0.34406,NA
E545_636,0.63581,NA
E80_885,0.88632,NA
E556_863,0.86419,NA
E980_246,NA,0.24346
E781_392,NA,0.39034
E516_409,NA,0.40744
E792_683,0.6831,NA
E871_908,0.90946,NA
E446_792,0.79276,NA
E195_577,0.57646,NA
E449_765,NA,0.76559
E911_538,0.53722,NA
E120_228,0.22535,NA
E576_857,0.85815,NA
E235_455,0.45372,NA
E460_368,0.3662,NA
E389_772,0.77264,NA
E862_754,0.75453,NA
E6_289,NA,0.28672
E309_629,NA,0.62877
E422_86,0.08249,NA
E815_526,NA,0.52515
E747_736,0.73642,NA
E832_98,0.09457,NA
E784_126,NA,0.12274
E98_893,0.89437,NA
E794_242,NA,0.23944
E311_774,NA,0.77465
E846_457,NA,0.45573
E249_462,0.46076,NA
E395_584,NA,0.5835
E457_544,0.54326,NA
E116_334,NA,0.33199
E719_783,0.7837,NA
E396_559,NA,0.55835
E478_572,NA,0.57143
E964_692,NA,0.69215
E965_531,0.53018,NA
E583_962,0.96378,NA
E657_325,NA,0.32294
E592_995,0.99698,NA
E575_698,0.69819,NA
E959_917,0.91851,NA
E938_586,0.58551,NA
E584_189,0.18612,NA
E312_571,0.57042,NA
E335_417,NA,0.41549
E137_756,0.75654,NA
E530_368,NA,0.3662
E271_36,NA,0.03219
E333_859,NA,0.86016
E926_8,0.00402,NA
E908_734,0.73441,NA
E193_360,NA,0.35815
E704_812,0.81288,NA
E864_878,0.87928,NA
E721_704,0.70423,NA
E651_739,0.73944,NA
E671_97,NA,0.09356
E803_497,0.49598,NA
E490_579,NA,0.57847
E121_905,0.90644,NA
E894_651,NA,0.65091
E100_319,NA,0.3169
E176_506,NA,0.50503
E998_509,NA,0.50805
E430_312,0.30986,NA
E713_604,0.60362,NA
E207_245,0.24245,NA
E134_441,0.43964,NA
E898_848,0.84909,NA
E361_598,0.59759,NA
E405_628,NA,0.62777
E630_645,0.64487,NA
E677_480,NA,0.47887
E443_35,NA,0.03119
E682_708,0.70825,NA
E839_319,0.3169,NA
E41_387,NA,0.38531
E230_399,NA,0.39738
E11_354,0.35211,NA
E716_780,0.78068,NA
E717_112,0.10865,NA
E10_366,0.36419,NA
E917_526,0.52515,NA
E15_310,0.30785,NA
E771_663,NA,0.66298
E951_729,0.72938,NA
E915_824,NA,0.82495
E953_110,NA,0.10664
E287_630,NA,0.62978
E163_38,NA,0.03421
E883_959,NA,0.96076
E859_596,NA,0.59557
E181_710,0.71026,NA
E314_33,0.02918,NA
E188_913,NA,0.91449
E895_645,0.64487,NA
E830_11,NA,0.00704
E262_308,0.30584,NA
E278_239,0.23642,NA
E203_869,0.87022,NA
E870_959,0.96076,NA
E532_164,NA,0.16097
E990_289,NA,0.28672
E975_623,NA,0.62274
E945_423,NA,0.42153
E604_87,0.0835,NA
E884_160,NA,0.15694
E39_369,0.3672,NA
E849_945,0.94668,NA
E930_43,NA,0.03924
E369_270,NA,0.26761
E819_430,0.42857,NA
E9_328,0.32596,NA
E5_46,0.04225,NA
E814_474,NA,0.47284
E855_22,0.01811,NA
E837_608,0.60765,NA
E760_232,NA,0.22938
E32_954,NA,0.95573
E599_394,0.39235,NA
E475_639,0.63883,NA
E722_145,0.14185,NA
E2_905,NA,0.90644
E984_785,0.78571,NA
E442_929,0.93058,NA
E297_203,0.2002,NA
E986_403,0.40141,NA
E936_70,NA,0.0664
E746_397,0.39537,NA
E177_666,NA,0.666
E160_949,NA,0.9507
E742_682,NA,0.68209
E266_691,0.69115,NA
E308_206,0.20322,NA
E805_523,NA,0.52213
E341_536,NA,0.53521
E239_61,0.05734,NA
E779_903,NA,0.90443
E84_7,NA,0.00302
E812_255,0.25252,NA
E258_130,NA,0.12676
E82_467,NA,0.46579
E634_556,0.55533,NA
E332_87,0.0835,NA
E286_179,0.17606,NA
E13_542,0.54125,NA
E593_839,NA,0.84004
E822_274,0.27163,NA
E366_284,0.28169,NA
E536_217,0.21429,NA
E323_797,0.79779,NA
E989_317,0.31489,NA
E809_108,NA,0.10463
E738_83,NA,0.07948
E493_425,NA,0.42354
E467_901,NA,0.90241
E515_252,0.2495,NA
E382_879,0.88028,NA
E494_235,NA,0.23239
E198_499,0.49799,NA
E150_56,NA,0.05231
E471_335,NA,0.333
E664_856,0.85714,NA
E925_496,NA,0.49497
E997_379,NA,0.37726
E419_288,0.28571,NA
E374_145,NA,0.14185
E955_633,0.6328,NA
E199_861,NA,0.86217
E910_616,NA,0.61569
E95_450,0.44869,NA
E946_370,0.36821,NA
E658_757,NA,0.75755
E73_13,NA,0.00905
E639_905,NA,0.90644
E520_927,NA,0.92857
E444_415,0.41348,NA
E153_499,NA,0.49799
E17_261,NA,0.25855
E352_938,NA,0.93964
E436_205,0.20221,NA
E869_509,NA,0.50805
E49_806,0.80684,NA
E276_330,NA,0.32797
E652_639,NA,0.63883
E353_419,NA,0.41751
E903_941,0.94266,NA
E577_754,0.75453,NA
E499_271,0.26861,NA
E381_690,NA,0.69014
E579_566,NA,0.56539
E482_316,0.31388,NA
E145_238,0.23541,NA
E215_625,NA,0.62475
E472_762,0.76258,NA
E232_627,0.62676,NA
E591_714,0.71429,NA
E42_969,NA,0.97082
E316_637,NA,0.63682
E59_505,NA,0.50402
E299_170,0.167,NA
E454_391,0.38934,NA
E291_776,NA,0.77666
E236_32,0.02817,NA
E351_358,NA,0.35614
E619_22,NA,0.01811
E330_421,NA,0.41952
E524_287,0.28471,NA
E268_806,NA,0.80684
E663_359,0.35714,NA
E838_277,NA,0.27465
E147_152,0.14889,NA
E842_687,NA,0.68712
E777_894,0.89537,NA
E159_491,0.48994,NA
E255_217,0.21429,NA
E878_434,0.4326,NA
E157_443,0.44165,NA
E124_721,0.72133,NA
E473_828,0.82897,NA
E899_600,NA,0.5996
E420_614,0.61368,NA
E293_742,0.74245,NA
E873_754,0.75453,NA
E585_269,NA,0.2666
E342_604,0.60362,NA
E982_532,NA,0.53119
E60_708,NA,0.70825
E337_991,0.99296,NA
E55_141,0.13783,NA
E438_730,NA,0.73038
E757_225,0.22233,NA
E928_166,0.16298,NA
E507_678,NA,0.67807
E34_937,NA,0.93863
E572_230,NA,0.22736
E540_658,0.65795,NA
E500_992,NA,0.99396
E749_56,NA,0.05231
E252_173,0.17002,NA
E786_34,NA,0.03018
E445_774,NA,0.77465
E186_386,NA,0.38431
E983_422,0.42052,NA
E248_603,0.60262,NA
E379_32,0.02817,NA
E848_948,0.9497,NA
E840_827,NA,0.82797
E313_679,NA,0.67907
E112_455,0.45372,NA
E597_964,0.96579,NA
E785_42,0.03823,NA
E678_454,NA,0.45272
E491_259,NA,0.25654
E421_318,0.3159,NA
E208_128,0.12475,NA
E861_442,0.44064,NA
E303_195,0.19215,NA
E718_143,0.13984,NA
E269_398,0.39638,NA
E206_829,0.82998,NA
E92_526,NA,0.52515
E621_97,NA,0.09356
E551_980,0.98189,NA
E410_608,0.60765,NA
E715_403,NA,0.40141
E319_525,NA,0.52414
E399_262,NA,0.25956
E231_629,0.62877,NA
E875_618,0.61771,NA
E296_847,0.84809,NA
E273_68,NA,0.06439
E21_771,NA,0.77163
E685_721,NA,0.72133
E492_122,NA,0.11871
E139_735,NA,0.73541
E468_927,NA,0.92857
E587_58,0.05433,NA
E640_70,0.0664,NA
E892_917,0.91851,NA
E1_509,0.50805,NA
E853_17,NA,0.01308
E83_236,NA,0.2334
E776_748,0.74849,NA
E310_790,0.79074,NA
E653_593,NA,0.59256
E81_895,0.89638,NA
E217_674,0.67404,NA
E243_417,0.41549,NA
E526_240,0.23742,NA
E106_894,0.89537,NA
E754_302,0.2998,NA
E244_461,NA,0.45976
E189_221,0.21831,NA
E401_205,NA,0.20221
E325_332,NA,0.32998
E214_316,0.31388,NA
E949_230,0.22736,NA
E322_972,NA,0.97384
E622_694,0.69416,NA
E427_293,0.29074,NA
E905_30,0.02616,NA
E734_67,NA,0.06338
E28_261,0.25855,NA
E537_284,NA,0.28169
E288_312,NA,0.30986
E300_580,0.57948,NA
E985_598,NA,0.59759
E763_112,0.10865,NA
E282_31,0.02716,NA
E835_156,0.15292,NA
E654_182,0.17907,NA
E448_378,0.37626,NA
E340_241,0.23843,NA
E845_814,0.81489,NA
E991_282,0.27968,NA
E950_987,NA,0.98893
E632_23,0.01911,NA
E808_896,0.89738,NA
E64_293,NA,0.29074
E350_568,NA,0.5674
E919_417,0.41549,NA
E868_623,0.62274,NA
E807_215,0.21227,NA
E740_879,0.88028,NA
E485_278,NA,0.27565
E219_616,NA,0.61569
E349_729,NA,0.72938
E647_662,NA,0.66197
E518_212,0.20926,NA
E960_620,NA,0.61972
E336_262,NA,0.25956
E434_38,NA,0.03421
E197_594,NA,0.59356
E184_947,NA,0.94869
E968_346,0.34406,NA
E270_740,0.74044,NA
E99_6,NA,0.00201
E226_845,0.84608,NA
E943_914,NA,0.91549
E245_87,0.0835,NA
E701_949,0.9507,NA
E114_143,NA,0.13984
E450_259,NA,0.25654
E265_968,0.96982,NA
E140_336,0.334,NA
E210_275,0.27264,NA
E589_419,0.41751,NA
E358_572,NA,0.57143
E7_782,NA,0.7827
E852_802,NA,0.80282
E85_163,0.15996,NA
E47_902,0.90342,NA
E402_497,NA,0.49598
E758_859,NA,0.86016
E614_205,0.20221,NA
E136_81,0.07746,NA
E424_147,0.14386,NA
E0_921,NA,0.92254
E901_583,0.58249,NA
E607_9,0.00503,NA
E37_897,NA,0.89839
E234_935,NA,0.93662
E638_919,NA,0.92052
E496_776,0.77666,NA
E783_501,NA,0.5
E605_257,NA,0.25453
E459_770,0.77062,NA
E411_935,0.93662,NA
E505_874,0.87525,NA
E398_933,NA,0.93461
E635_754,0.75453,NA
E752_399,NA,0.39738
E225_401,NA,0.3994
E135_518,0.5171,NA
E497_180,NA,0.17706
E66_970,NA,0.97183
E568_495,0.49396,NA
E755_294,NA,0.29175
E542_246,NA,0.24346
E880_845,0.84608,NA
E557_409,NA,0.40744
E202_510,NA,0.50905
E281_168,NA,0.16499
E178_944,NA,0.94567
E694_312,0.30986,NA
E321_919,0.92052,NA
E476_534,NA,0.5332
E144_466,0.46479,NA
E670_83,0.07948,NA
E201_840,0.84105,NA
E627_86,NA,0.08249
E558_865,0.8662,NA
E744_904,0.90543,NA
E935_515,NA,0.51408
E317_576,0.57545,NA
E87_527,NA,0.52616
E223_413,0.41147,NA
E90_933,NA,0.93461
E974_169,NA,0.166
E240_825,NA,0.82596
E502_403,NA,0.40141
E362_490,0.48893,NA
E818_789,0.78974,NA
E885_44,NA,0.04024
E284_411,NA,0.40946
E710_960,0.96177,NA
E75_992,NA,0.99396
E404_606,NA,0.60563
E257_808,NA,0.80885
E212_77,NA,0.07344
E940_203,NA,0.2002
E793_578,NA,0.57746
E865_95,0.09155,NA
E388_732,NA,0.73239
E629_206,0.20322,NA
E464_198,0.19517,NA
E233_924,0.92555,NA
E680_952,0.95372,NA
E175_879,NA,0.88028
E263_334,0.33199,NA
E508_348,NA,0.34608
E727_641,0.64085,NA
E115_845,NA,0.84608
E275_396,NA,0.39437
E166_781,0.78169,NA
E541_144,0.14085,NA
E187_704,0.70423,NA
E447_484,0.4829,NA
E488_660,NA,0.65996
E190_210,0.20724,NA
E517_973,0.97485,NA
E655_760,NA,0.76056
E525_817,0.81791,NA
E561_586,0.58551,NA
E642_69,NA,0.06539
E480_239,NA,0.23642
E967_67,NA,0.06338
E194_986,0.98793,NA
E546_214,NA,0.21127
E171_887,NA,0.88833
E689_708,NA,0.70825
E425_878,0.87928,NA
E386_115,0.11167,NA
E479_442,0.44064,NA
E696_709,0.70926,NA
E61_309,0.30684,NA
E887_348,NA,0.34608
E483_708,0.70825,NA
E816_735,NA,0.73541
E698_722,NA,0.72233
E907_627,NA,0.62676
E101_463,NA,0.46177
E609_707,NA,0.70724
E54_619,0.61871,NA
E504_10,0.00604,NA
E426_956,0.95775,NA
E633_411,NA,0.40946
E161_50,NA,0.04628
E393_743,0.74346,NA
E165_531,0.53018,NA
E169_840,0.84105,NA
E67_538,NA,0.53722
E918_717,NA,0.7173
E8_480,NA,0.47887
E966_287,NA,0.28471
E867_786,0.78672,NA
E338_798,0.79879,NA
E129_83,NA,0.07948
E440_920,0.92153,NA
E52_962,0.96378,NA
E615_827,0.82797,NA
E155_975,0.97686,NA
E228_596,0.59557,NA
E889_300,0.29779,NA
E506_865,0.8662,NA
E218_678,0.67807,NA
E555_226,NA,0.22334
E612_663,0.66298,NA
E934_897,0.89839,NA
E164_140,0.13682,NA
E789_689,0.68913,NA
E279_171,0.16801,NA
E123_785,0.78571,NA
E916_155,0.15191,NA
E380_835,NA,0.83602
E514_600,0.5996,NA
E501_866,0.8672,NA
E695_837,0.83803,NA
E241_691,NA,0.69115
E453_54,NA,0.0503
E799_830,NA,0.83099
E610_853,NA,0.85412
E408_561,0.56036,NA
E690_953,0.95473,NA
E603_501,NA,0.5
E958_386,NA,0.38431
E511_178,0.17505,NA
E709_793,0.79376,NA
E180_383,0.38129,NA
E531_16,0.01207,NA
E320_885,0.88632,NA
E409_449,0.44769,NA
E675_705,NA,0.70523
E466_719,NA,0.71932
E119_805,NA,0.80584
E272_191,NA,0.18813
E227_57,NA,0.05332
E211_230,NA,0.22736
E729_338,NA,0.33602
E77_586,0.58551,NA
E617_820,NA,0.82093
E775_57,0.05332,NA
E415_8,NA,0.00402
E881_594,NA,0.59356
E172_50,0.04628,NA
E356_980,0.98189,NA
E725_316,0.31388,NA
E89_174,0.17103,NA
E628_588,0.58753,NA
E417_100,NA,0.09658
E570_500,0.49899,NA
E674_137,0.1338,NA
E513_545,NA,0.54427
E148_64,0.06036,NA
E22_726,0.72636,NA
E872_213,0.21026,NA
E720_14,NA,0.01006
E858_78,NA,0.07445
E963_39,NA,0.03521
E961_523,NA,0.52213
E373_133,0.12978,NA
E365_651,0.65091,NA
E527_627,0.62676,NA
E79_388,0.38632,NA
E331_704,0.70423,NA
E301_91,NA,0.08753
E216_242,0.23944,NA
E18_758,0.75855,NA
E976_39,NA,0.03521
E170_103,NA,0.0996
E656_614,0.61368,NA
E672_663,0.66298,NA
E666_582,NA,0.58149
E972_839,NA,0.84004
E35_220,0.2173,NA
E941_592,0.59155,NA
E14_724,NA,0.72435
E569_201,0.19819,NA
E127_573,0.57243,NA
E684_862,NA,0.86318
E661_45,0.04125,NA
E988_555,NA,0.55433
E133_750,0.7505,NA
E886_261,NA,0.25855
E452_841,0.84205,NA
E117_261,0.25855,NA
E391_431,NA,0.42958
E687_480,0.47887,NA
E16_28,0.02414,NA
E183_925,0.92656,NA
E923_506,NA,0.50503
E800_235,0.23239,NA
E665_322,0.31992,NA
E843_380,0.37827,NA
E4_662,NA,0.66197
E429_102,0.09859,NA
E877_955,0.95674,NA
E346_80,0.07646,NA
E302_836,0.83702,NA
E146_69,0.06539,NA
E643_908,0.90946,NA
E431_149,0.14588,NA
E797_237,0.23441,NA
E151_510,NA,0.50905
E739_500,NA,0.49899
E306_965,0.9668,NA
E304_546,0.54527,NA
E360_752,NA,0.75252
E253_960,NA,0.96177
E834_895,NA,0.89638
E432_677,0.67706,NA
E43_164,NA,0.16097
E939_920,0.92153,NA
E328_176,NA,0.17304
E451_638,NA,0.63783
E552_112,0.10865,NA
E377_57,0.05332,NA
E825_928,0.92958,NA
E660_152,0.14889,NA
E563_719,0.71932,NA
E125_589,0.58853,NA
E770_736,0.73642,NA
E882_928,NA,0.92958
E574_304,NA,0.30181
E174_325,NA,0.32294
E213_440,0.43863,NA
E897_378,0.37626,NA
E711_661,0.66097,NA
E48_300,0.29779,NA
E699_568,NA,0.5674
E72_858,NA,0.85915
E712_30,NA,0.02616
E890_153,NA,0.1499
E602_111,NA,0.10765
E833_431,0.42958,NA
E294_704,0.70423,NA
E71_131,0.12777,NA
E922_721,0.72133,NA
E461_721,0.72133,NA
E831_253,0.2505,NA
E824_784,0.78471,NA
E759_288,0.28571,NA
E649_879,NA,0.88028
E700_248,NA,0.24547
E562_661,NA,0.66097
E549_196,NA,0.19316
E726_807,NA,0.80785
E86_304,NA,0.30181
E932_597,NA,0.59658
E948_650,NA,0.6499
E993_382,0.38028,NA
E200_811,NA,0.81187
E987_457,NA,0.45573
E196_527,NA,0.52616
E888_610,NA,0.60966
E481_439,0.43763,NA
E305_718,NA,0.71831
E102_541,0.54024,NA
E455_661,0.66097,NA
E644_310,0.30785,NA
E662_712,0.71227,NA
E692_190,NA,0.18712
E817_109,NA,0.10563
E631_732,0.73239,NA
E944_587,NA,0.58652
E559_784,NA,0.78471
E931_382,0.38028,NA
E567_409,0.40744,NA
E774_111,NA,0.10765
E324_27,0.02314,NA
E167_980,NA,0.98189
E289_279,0.27666,NA
E896_910,NA,0.91147
E246_217,NA,0.21429
E154_827,NA,0.82797
E706_451,NA,0.4497
E156_23,0.01911,NA
E69_783,0.7837,NA
E613_723,NA,0.72334
E173_660,0.65996,NA
E254_791,NA,0.79175
E387_916,NA,0.91751
E528_519,0.51811,NA
E821_175,0.17203,NA
E122_308,NA,0.30584
E142_848,NA,0.84909
E791_966,0.96781,NA
E36_996,0.99799,NA
E560_930,0.93159,NA
E970_283,0.28068,NA
E767_719,0.71932,NA
E995_220,NA,0.2173
E462_904,NA,0.90543
E798_428,0.42656,NA
E637_701,NA,0.70121
E578_4,0.0,NA
E796_706,NA,0.70624
E105_74,0.07042,NA
E364_380,NA,0.37827
