,PseudoTime1,PseudoTime2,PseudoTime3
E590_46,NA,0.05646,NA
E442_526,NA,NA,0.65872
E368_641,0.80301,NA,NA
E430_529,NA,NA,0.66248
E350_249,0.31117,NA,NA
E815_171,NA,NA,0.2133
E226_788,NA,0.98745,NA
E425_372,NA,NA,0.4655
E951_638,0.79925,NA,NA
E527_770,NA,NA,0.96487
E380_618,0.77415,NA,NA
E679_100,NA,NA,0.12422
E856_686,NA,0.85947,NA
E709_342,NA,0.42785,NA
E798_481,NA,0.60226,NA
E617_798,NA,1.0,NA
E746_145,0.18068,NA,NA
E259_227,0.28356,NA,NA
E426_597,NA,0.7478,NA
E791_792,NA,0.99247,NA
E769_270,NA,NA,0.33752
E154_132,0.16437,NA,NA
E925_109,0.13551,NA,NA
E435_1,NA,NA,0.0
E468_281,0.35132,NA,NA
E488_669,NA,0.83814,NA
E463_170,NA,NA,0.21205
E931_425,0.53199,NA,NA
E98_66,NA,NA,0.08156
E341_557,NA,0.69762,NA
E987_462,NA,0.57842,NA
E890_367,0.45922,NA,NA
E83_337,NA,NA,0.42158
E989_508,NA,0.63614,NA
E143_9,NA,NA,0.01004
E392_412,NA,0.51568,NA
E146_779,0.97616,NA,NA
E174_642,NA,0.80427,NA
E964_581,NA,0.72773,NA
E320_707,0.88582,NA,NA
E456_220,NA,NA,0.27478
E486_778,0.97491,NA,NA
E115_36,0.04391,NA,NA
E429_282,0.35257,NA,NA
E339_459,0.57465,NA,NA
E395_597,0.7478,NA,NA
E698_423,NA,NA,0.52949
E661_711,NA,0.89084,NA
E805_795,NA,NA,0.99624
E96_92,0.11418,NA,NA
E472_224,0.2798,NA,NA
E236_87,0.1079,NA,NA
E153_145,NA,NA,0.18068
E877_95,NA,0.11794,NA
E932_496,NA,NA,0.62108
E619_664,NA,NA,0.83187
E57_768,NA,0.96236,NA
E358_665,NA,NA,0.83312
E539_721,0.90339,NA,NA
E312_76,NA,NA,0.0941
E563_746,0.93476,NA,NA
E716_537,0.67252,NA,NA
E748_416,0.5207,NA,NA
E191_762,NA,NA,0.95483
E826_388,0.48557,NA,NA
E548_393,NA,0.49184,NA
E608_737,0.92346,NA,NA
E15_520,NA,NA,0.65119
E116_680,NA,0.85194,NA
E985_746,NA,0.93476,NA
E92_50,NA,NA,0.06148
E363_553,NA,NA,0.6926
E217_717,0.89837,NA,NA
E69_506,NA,0.63363,NA
E652_385,0.48181,NA,NA
E384_341,0.4266,NA,NA
E522_426,NA,NA,0.53325
E806_92,NA,0.11418,NA
E265_149,NA,0.1857,NA
E8_156,NA,0.19448,NA
E970_700,NA,0.87704,NA
E799_71,0.08783,NA,NA
E85_755,NA,0.94605,NA
E258_745,0.9335,NA,NA
E673_576,NA,0.72146,NA
E40_211,NA,0.26349,NA
E979_502,0.62861,NA,NA
E34_292,NA,NA,0.36512
E739_185,NA,0.23087,NA
E450_211,NA,0.26349,NA
E170_242,NA,0.30238,NA
E250_373,NA,NA,0.46675
E238_428,NA,0.53576,NA
E843_30,NA,0.03639,NA
E628_700,NA,NA,0.87704
E999_116,NA,NA,0.14429
E383_664,NA,NA,0.83187
E839_88,0.10916,NA,NA
E677_446,NA,0.55834,NA
E992_755,NA,0.94605,NA
E906_70,NA,0.08657,NA
E867_630,0.78921,NA,NA
E794_566,NA,0.70891,NA
E737_743,NA,0.93099,NA
E897_88,0.10916,NA,NA
E942_660,NA,NA,0.82685
E516_708,NA,0.88708,NA
E734_384,NA,NA,0.48055
E99_521,NA,NA,0.65245
E555_411,NA,0.51443,NA
E195_35,NA,0.04266,NA
E586_616,NA,NA,0.77164
E276_621,NA,NA,0.77792
E813_723,0.9059,NA,NA
E588_222,0.27729,NA,NA
E778_13,0.01506,NA,NA
E689_553,NA,NA,0.6926
E682_159,NA,NA,0.19824
E222_547,NA,0.68507,NA
E512_415,NA,0.51945,NA
E307_393,0.49184,NA,NA
E155_122,NA,0.15182,NA
E609_495,NA,NA,0.61982
E621_183,NA,0.22836,NA
E214_459,NA,0.57465,NA
E70_503,NA,0.62986,NA
E634_155,NA,NA,0.19322
E783_350,NA,NA,0.43789
E107_542,NA,NA,0.6788
E64_453,NA,NA,0.56713
E817_310,NA,NA,0.3877
E525_370,NA,0.46299,NA
E834_666,NA,NA,0.83438
E911_109,NA,NA,0.13551
E181_448,0.56085,NA,NA
E904_38,NA,NA,0.04642
E589_338,0.42284,NA,NA
E399_362,NA,0.45295,NA
E388_795,NA,NA,0.99624
E185_564,NA,0.7064,NA
E452_605,NA,0.75784,NA
E74_497,NA,NA,0.62233
E72_676,NA,NA,0.84693
E630_528,NA,NA,0.66123
E59_660,NA,NA,0.82685
E866_50,NA,0.06148,NA
E537_129,NA,0.1606,NA
E796_420,NA,NA,0.52572
E479_515,0.64492,NA,NA
E974_773,NA,NA,0.96863
E840_110,NA,NA,0.13676
E239_301,NA,NA,0.37641
E270_756,0.9473,NA,NA
E97_612,0.76662,NA,NA
E373_564,NA,0.7064,NA
E176_333,NA,NA,0.41656
E503_114,NA,NA,0.14178
E267_733,NA,NA,0.91844
E477_73,NA,0.09034,NA
E860_618,NA,NA,0.77415
E180_381,NA,NA,0.47679
E149_730,0.91468,NA,NA
E197_480,0.601,NA,NA
E263_425,NA,0.53199,NA
E707_400,0.50063,NA,NA
E306_35,0.04266,NA,NA
E631_722,0.90464,NA,NA
E183_157,0.19573,NA,NA
E204_655,0.82058,NA,NA
E481_456,NA,NA,0.57089
E654_507,0.63488,NA,NA
E381_262,0.32748,NA,NA
E915_327,0.40903,NA,NA
E201_684,NA,0.85696,NA
E253_92,NA,NA,0.11418
E845_418,NA,NA,0.52321
E224_586,NA,0.734,NA
E622_360,0.45044,NA,NA
E436_620,NA,0.77666,NA
E316_399,NA,0.49937,NA
E50_397,NA,0.49686,NA
E177_504,0.63112,NA,NA
E28_358,0.44793,NA,NA
E764_537,NA,NA,0.67252
E101_100,NA,NA,0.12422
E237_493,NA,0.61731,NA
E887_560,NA,0.70138,NA
E103_725,NA,NA,0.90841
E283_37,NA,NA,0.04517
E35_518,NA,NA,0.64868
E2_755,NA,0.94605,NA
E396_591,NA,0.74028,NA
E771_715,NA,NA,0.89586
E157_410,NA,NA,0.51317
E410_699,NA,0.87578,NA
E779_333,0.41656,NA,NA
E347_61,0.07528,NA,NA
E391_396,NA,NA,0.49561
E531_250,NA,0.31242,NA
E755_621,NA,0.77792,NA
E947_116,NA,0.14429,NA
E4_340,NA,0.42535,NA
E669_551,NA,0.69009,NA
E868_299,NA,0.3739,NA
E420_354,NA,0.44291,NA
E303_434,NA,0.54329,NA
E287_524,NA,0.65621,NA
E836_229,NA,0.28607,NA
E953_389,0.48683,NA,NA
E117_708,NA,0.88708,NA
E53_194,0.24216,NA,NA
E752_193,NA,0.2409,NA
E500_705,NA,NA,0.88331
E998_374,NA,NA,0.46801
E184_773,NA,NA,0.96863
E318_744,0.93225,NA,NA
E454_502,NA,NA,0.62861
E130_693,0.86826,NA,NA
E330_263,NA,NA,0.32873
E656_762,NA,0.95483,NA
E637_478,NA,NA,0.59849
E907_371,0.46424,NA,NA
E727_255,NA,NA,0.3187
E618_626,NA,NA,0.78419
E393_322,NA,0.40276,NA
E444_726,NA,0.90966,NA
E678_44,NA,0.05395,NA
E913_527,NA,0.65997,NA
E594_166,0.20703,NA,NA
E225_160,NA,NA,0.1995
E313_586,0.734,NA,NA
E671_220,NA,0.27478,NA
E980_115,0.14304,NA,NA
E119_39,NA,NA,0.04768
E772_153,0.19072,NA,NA
E113_154,NA,NA,0.19197
E966_27,NA,0.03262,NA
E3_88,0.10916,NA,NA
E411_320,NA,0.40025,NA
E353_281,0.35132,NA,NA
E903_595,NA,0.74529,NA
E16_643,0.80552,NA,NA
E193_524,0.65621,NA,NA
E973_281,NA,0.35132,NA
E713_156,0.19448,NA,NA
E886_112,NA,NA,0.13927
E484_38,NA,NA,0.04642
E549_403,NA,0.50439,NA
E636_181,NA,0.22585,NA
E192_78,0.09661,NA,NA
E360_51,NA,0.06274,NA
E501_449,NA,0.56211,NA
E375_609,NA,0.76286,NA
E156_154,NA,0.19197,NA
E446_504,0.63112,NA,NA
E528_37,NA,NA,0.04517
E733_368,0.46048,NA,NA
E757_776,NA,NA,0.9724
E367_20,NA,NA,0.02384
E568_740,0.92723,NA,NA
E160_306,NA,NA,0.38269
E954_759,NA,0.95107,NA
E397_673,NA,NA,0.84316
E36_202,NA,0.2522,NA
E187_432,NA,0.54078,NA
E434_28,NA,0.03388,NA
E732_732,0.91719,NA,NA
E19_44,0.05395,NA,NA
E268_340,NA,0.42535,NA
E648_36,NA,NA,0.04391
E496_466,0.58344,NA,NA
E567_739,0.92597,NA,NA
E824_408,0.51066,NA,NA
E610_335,NA,0.41907,NA
E21_312,NA,NA,0.39021
E536_797,NA,NA,0.99875
E323_457,NA,0.57215,NA
E331_176,0.21957,NA,NA
E206_126,0.15684,NA,NA
E660_619,0.77541,NA,NA
E570_693,0.86826,NA,NA
E818_764,NA,0.95734,NA
E44_352,NA,0.4404,NA
E841_357,NA,NA,0.44668
E639_496,0.62108,NA,NA
E169_536,NA,0.67127,NA
E788_119,0.14806,NA,NA
E309_313,NA,0.39147,NA
E606_270,NA,0.33752,NA
E12_257,NA,NA,0.3212
E665_372,0.4655,NA,NA
E558_29,NA,0.03513,NA
E165_717,0.89837,NA,NA
E901_373,0.46675,NA,NA
E566_199,NA,0.24843,NA
E883_267,0.33375,NA,NA
E240_556,0.69636,NA,NA
E348_314,NA,NA,0.39272
E449_380,0.47553,NA,NA
E95_657,NA,NA,0.82309
E227_353,NA,0.44166,NA
E49_378,NA,NA,0.47302
E81_446,NA,NA,0.55834
E284_29,0.03513,NA,NA
E844_566,NA,NA,0.70891
E13_24,NA,0.02886,NA
E578_689,NA,0.86324,NA
E920_782,NA,NA,0.97992
E756_768,NA,0.96236,NA
E827_564,NA,NA,0.7064
E902_538,NA,NA,0.67378
E45_776,0.9724,NA,NA
E175_688,NA,NA,0.86198
E41_49,0.06023,NA,NA
E629_83,0.10289,NA,NA
E745_444,0.55583,NA,NA
E207_632,0.79172,NA,NA
E294_509,NA,0.63739,NA
E144_80,0.09912,NA,NA
E891_197,0.24592,NA,NA
E151_275,0.34379,NA,NA
E178_795,NA,0.99624,NA
E736_75,0.09285,NA,NA
E275_608,NA,0.76161,NA
E517_690,0.86449,NA,NA
E269_376,NA,NA,0.47051
E467_538,NA,NA,0.67378
E800_545,0.68256,NA,NA
E635_653,NA,NA,0.81807
E540_650,NA,0.8143,NA
E459_100,NA,NA,0.12422
E875_464,0.58093,NA,NA
E776_195,0.24341,NA,NA
E111_279,NA,0.34881,NA
E919_543,NA,0.68005,NA
E722_412,NA,0.51568,NA
E962_130,NA,NA,0.16186
E848_518,NA,0.64868,NA
E256_496,NA,NA,0.62108
E785_265,0.33124,NA,NA
E632_194,0.24216,NA,NA
E370_671,NA,0.84065,NA
E492_687,NA,0.86073,NA
E433_708,0.88708,NA,NA
E304_382,0.47804,NA,NA
E581_331,0.41405,NA,NA
E801_768,0.96236,NA,NA
E398_589,NA,0.73777,NA
E277_328,0.41029,NA,NA
E244_695,0.87077,NA,NA
E712_703,NA,NA,0.8808
E582_571,0.71518,NA,NA
E649_353,NA,NA,0.44166
E286_793,NA,0.99373,NA
E343_108,NA,0.13425,NA
E79_446,0.55834,NA,NA
E544_708,0.88708,NA,NA
E718_453,NA,0.56713,NA
E464_608,NA,NA,0.76161
E190_44,NA,0.05395,NA
E774_704,NA,0.88206,NA
E104_113,NA,NA,0.14053
E695_196,NA,0.24467,NA
E888_687,NA,NA,0.86073
E789_7,0.00753,NA,NA
E623_553,0.6926,NA,NA
E100_179,0.22334,NA,NA
E554_315,0.39398,NA,NA
E993_188,NA,NA,0.23463
E833_336,NA,0.42033,NA
E704_196,NA,0.24467,NA
E128_790,NA,NA,0.98996
E9_96,NA,NA,0.1192
E767_558,0.69887,NA,NA
E453_640,NA,NA,0.80176
E129_616,0.77164,NA,NA
E90_562,0.70389,NA,NA
E179_326,NA,0.40778,NA
E729_477,NA,NA,0.59724
E807_670,NA,0.8394,NA
E835_223,NA,0.27854,NA
E837_788,NA,NA,0.98745
E142_175,NA,0.21832,NA
E374_362,0.45295,NA,NA
E351_310,NA,0.3877,NA
E855_255,0.3187,NA,NA
E324_665,NA,NA,0.83312
E325_182,NA,NA,0.2271
E422_773,0.96863,NA,NA
E642_734,0.9197,NA,NA
E802_178,NA,NA,0.22208
E821_621,NA,NA,0.77792
E335_55,NA,0.06775,NA
E431_8,0.00878,NA,NA
E1_466,0.58344,NA,NA
E162_226,NA,0.28231,NA
E573_363,NA,0.4542,NA
E208_546,0.68381,NA,NA
E603_341,0.4266,NA,NA
E7_116,NA,0.14429,NA
E959_233,NA,0.29109,NA
E814_748,0.93726,NA,NA
E978_673,NA,NA,0.84316
E688_472,NA,NA,0.59097
E849_193,NA,NA,0.2409
E870_544,0.6813,NA,NA
E699_142,0.17691,NA,NA
E458_795,NA,0.99624,NA
E651_721,0.90339,NA,NA
E574_786,NA,0.98494,NA
E290_550,NA,0.68883,NA
E936_236,NA,0.29486,NA
E597_744,NA,NA,0.93225
E576_655,NA,0.82058,NA
E65_264,NA,0.32999,NA
E940_626,0.78419,NA,NA
E775_621,0.77792,NA,NA
E857_420,NA,0.52572,NA
E766_476,0.59598,NA,NA
E765_409,NA,NA,0.51192
E545_778,0.97491,NA,NA
E943_82,NA,0.10163,NA
E511_333,NA,0.41656,NA
E498_500,NA,NA,0.6261
E345_791,NA,NA,0.99122
E132_271,NA,NA,0.33877
E336_668,NA,0.83689,NA
E969_285,0.35634,NA,NA
E470_330,NA,0.4128,NA
E377_378,NA,NA,0.47302
E261_247,NA,NA,0.30866
E657_275,0.34379,NA,NA
E505_540,0.67629,NA,NA
E264_660,NA,0.82685,NA
E0_36,NA,NA,0.04391
E314_616,0.77164,NA,NA
E562_192,NA,NA,0.23965
E790_393,NA,0.49184,NA
E541_471,NA,NA,0.58971
E872_457,NA,0.57215,NA
E218_784,NA,0.98243,NA
E438_533,0.6675,NA,NA
E308_638,0.79925,NA,NA
E559_130,NA,0.16186,NA
E199_259,0.32371,NA,NA
E84_552,0.69134,NA,NA
E616_552,NA,0.69134,NA
E934_438,NA,NA,0.54831
E379_664,NA,NA,0.83187
E721_614,NA,NA,0.76913
E139_130,0.16186,NA,NA
E674_131,0.16311,NA,NA
E378_473,0.59222,NA,NA
E216_282,0.35257,NA,NA
E255_683,NA,0.85571,NA
E476_222,NA,NA,0.27729
E659_330,0.4128,NA,NA
E706_46,0.05646,NA,NA
E508_706,0.88457,NA,NA
E140_603,NA,NA,0.75533
E138_195,NA,0.24341,NA
E703_399,NA,NA,0.49937
E215_763,NA,NA,0.95609
E296_385,NA,0.48181,NA
E163_263,NA,0.32873,NA
E917_140,NA,0.1744,NA
E825_5,NA,NA,0.00502
E763_237,NA,NA,0.29611
E842_26,0.03137,NA,NA
E38_177,NA,NA,0.22083
E585_369,0.46173,NA,NA
E311_37,0.04517,NA,NA
E700_265,NA,0.33124,NA
E524_389,NA,0.48683,NA
E502_382,NA,NA,0.47804
E432_246,NA,NA,0.3074
E697_774,NA,0.96989,NA
E418_593,NA,NA,0.74279
E885_554,0.69385,NA,NA
E493_262,0.32748,NA,NA
E260_663,NA,NA,0.83061
E489_135,NA,0.16813,NA
E711_549,NA,0.68758,NA
E56_678,NA,0.84944,NA
E274_401,NA,NA,0.50188
E54_133,NA,NA,0.16562
E394_83,NA,NA,0.10289
E232_722,0.90464,NA,NA
E653_798,NA,NA,1.0
E471_432,NA,0.54078,NA
E863_775,0.97114,NA,NA
E571_694,0.86951,NA,NA
E804_263,NA,NA,0.32873
E291_698,NA,NA,0.87453
E252_556,0.69636,NA,NA
E334_87,0.1079,NA,NA
E198_705,NA,0.88331,NA
E614_335,NA,NA,0.41907
E613_414,0.51819,NA,NA
E364_4,0.00376,NA,NA
E575_560,NA,NA,0.70138
E494_549,NA,0.68758,NA
E88_477,NA,NA,0.59724
E681_62,0.07654,NA,NA
E359_324,NA,0.40527,NA
E664_509,NA,0.63739,NA
E289_601,NA,0.75282,NA
E251_49,0.06023,NA,NA
E777_13,NA,0.01506,NA
E407_765,NA,0.95859,NA
E638_645,NA,NA,0.80803
E182_526,0.65872,NA,NA
E977_731,NA,0.91593,NA
E94_515,0.64492,NA,NA
E687_606,NA,NA,0.7591
E759_288,NA,0.3601,NA
E145_696,NA,0.87202,NA
E898_693,0.86826,NA,NA
E427_314,0.39272,NA,NA
E611_35,NA,NA,0.04266
E158_629,NA,NA,0.78795
E203_270,NA,NA,0.33752
E816_169,NA,NA,0.21079
E899_605,NA,NA,0.75784
E219_375,NA,0.46926,NA
E747_310,0.3877,NA,NA
E48_72,NA,0.08908,NA
E414_280,NA,0.35006,NA
E829_378,0.47302,NA,NA
E362_444,NA,0.55583,NA
E136_767,NA,NA,0.9611
E882_277,NA,0.3463,NA
E89_441,NA,NA,0.55207
E58_630,NA,0.78921,NA
E643_469,NA,NA,0.5872
E577_294,NA,0.36763,NA
E846_342,NA,NA,0.42785
E561_512,0.64115,NA,NA
E346_56,NA,0.06901,NA
E300_49,NA,NA,0.06023
E579_560,NA,NA,0.70138
E440_181,NA,0.22585,NA
E285_373,NA,0.46675,NA
E997_13,0.01506,NA,NA
E780_256,NA,NA,0.31995
E245_454,NA,NA,0.56838
E758_493,NA,NA,0.61731
E419_370,NA,0.46299,NA
E499_232,NA,NA,0.28984
E831_62,NA,0.07654,NA
E386_287,NA,NA,0.35885
E109_731,NA,0.91593,NA
E534_446,0.55834,NA,NA
E596_253,NA,NA,0.31619
E615_181,0.22585,NA,NA
E908_767,NA,NA,0.9611
E243_734,NA,0.9197,NA
E693_86,0.10665,NA,NA
E515_250,NA,NA,0.31242
E390_282,0.35257,NA,NA
E465_354,0.44291,NA,NA
E282_447,NA,NA,0.5596
E46_253,0.31619,NA,NA
E809_464,NA,NA,0.58093
E210_784,0.98243,NA,NA
E509_387,0.48432,NA,NA
E428_702,NA,NA,0.87955
E173_228,NA,NA,0.28482
E78_362,NA,0.45295,NA
E967_72,0.08908,NA,NA
E366_39,NA,0.04768,NA
E602_92,NA,0.11418,NA
E518_699,NA,0.87578,NA
E357_644,0.80678,NA,NA
E647_744,NA,0.93225,NA
E478_247,NA,0.30866,NA
E405_532,NA,NA,0.66625
E234_349,NA,NA,0.43664
E667_96,NA,0.1192,NA
E949_653,0.81807,NA,NA
E135_680,0.85194,NA,NA
E299_228,0.28482,NA,NA
E249_433,NA,0.54203,NA
E738_784,NA,0.98243,NA
E457_179,NA,NA,0.22334
E569_568,NA,NA,0.71142
E445_510,NA,0.63864,NA
E188_293,0.36637,NA,NA
E80_247,NA,NA,0.30866
E532_34,NA,NA,0.04141
E171_294,0.36763,NA,NA
E724_257,NA,NA,0.3212
E683_653,NA,NA,0.81807
E690_80,NA,NA,0.09912
E761_660,NA,NA,0.82685
E483_190,0.23714,NA,NA
E292_417,0.52196,NA,NA
E385_11,0.01255,NA,NA
E912_603,NA,0.75533,NA
E740_163,0.20326,NA,NA
E666_447,NA,NA,0.5596
E112_413,NA,0.51694,NA
E451_614,0.76913,NA,NA
E507_442,NA,0.55332,NA
E633_479,NA,NA,0.59975
E650_223,NA,0.27854,NA
E668_360,NA,0.45044,NA
E295_748,NA,NA,0.93726
E591_117,NA,0.14555,NA
E564_654,NA,0.81932,NA
E213_455,0.56964,NA,NA
