,PseudoTime1,PseudoTime2
E575_715,NA,0.89573
E479_162,NA,0.20101
E385_215,NA,0.26759
E382_517,0.64698,NA
E682_695,0.8706,NA
E444_536,0.67085,NA
E403_30,NA,0.03518
E537_796,NA,0.99749
E369_320,NA,0.3995
E340_517,NA,0.64698
E627_769,NA,0.96357
E349_528,0.6608,NA
E130_57,0.0691,NA
E261_211,0.26256,NA
E42_649,0.81281,NA
E779_270,NA,0.33668
E442_226,NA,0.28141
E281_792,NA,0.99246
E549_722,NA,0.90452
E702_374,NA,0.46734
E640_798,NA,1.0
E825_215,NA,0.26759
E39_139,NA,0.17211
E157_10,NA,0.01005
E650_374,NA,0.46734
E301_649,0.81281,NA
E161_564,0.70603,NA
E218_58,NA,0.07035
E767_755,NA,0.94598
E638_162,0.20101,NA
E517_431,NA,0.53894
E342_42,NA,0.05025
E158_130,0.1608,NA
E492_768,NA,0.96231
E871_483,NA,0.60427
E515_368,0.4598,NA
E339_776,NA,0.97236
E7_644,NA,0.80653
E326_471,0.5892,NA
E126_629,NA,0.78769
E961_177,0.21985,NA
E626_430,NA,0.53769
E992_791,0.99121,NA
E986_262,0.32663,NA
E631_81,0.09925,NA
E978_417,NA,0.52136
E330_579,NA,0.72487
E902_756,NA,0.94724
E77_650,0.81407,NA
E741_337,NA,0.42085
E81_685,0.85804,NA
E895_363,0.45352,NA
E532_490,0.61307,NA
E141_213,0.26508,NA
E809_120,NA,0.14824
E930_480,0.6005,NA
E181_396,0.49497,NA
E785_106,0.13065,NA
E23_632,0.79146,NA
E612_649,0.81281,NA
E286_250,NA,0.31156
E258_605,NA,0.75754
E336_304,0.3794,NA
E186_670,NA,0.8392
E322_198,0.24623,NA
E460_687,0.86055,NA
E399_130,NA,0.1608
E714_166,NA,0.20603
E228_251,0.31281,NA
E564_22,0.02513,NA
E19_294,0.36683,NA
E944_335,0.41834,NA
E15_756,0.94724,NA
E256_502,0.62814,NA
E823_116,0.14322,NA
E857_75,0.09171,NA
E676_586,0.73367,NA
E195_795,NA,0.99623
E432_534,NA,0.66834
E588_423,NA,0.52889
E370_260,NA,0.32412
E165_440,0.55025,NA
E527_407,0.50879,NA
E67_746,NA,0.93467
E189_294,NA,0.36683
E147_47,NA,0.05653
E477_629,0.78769,NA
E113_513,0.64196,NA
E786_170,NA,0.21106
E878_452,NA,0.56533
E310_663,0.8304,NA
E221_286,NA,0.35678
E114_189,NA,0.23492
E862_784,NA,0.98241
E49_515,NA,0.64447
E875_138,0.17085,NA
E768_205,0.25503,NA
E873_271,NA,0.33794
E347_618,NA,0.77387
E996_517,0.64698,NA
E253_768,NA,0.96231
E657_629,0.78769,NA
E721_465,NA,0.58166
E675_63,NA,0.07663
E217_738,NA,0.92462
E956_43,0.05151,NA
E919_717,NA,0.89824
E476_273,NA,0.34045
E836_574,NA,0.71859
E172_544,0.6809,NA
E33_364,NA,0.45477
E655_631,0.7902,NA
E966_70,NA,0.08543
E378_265,NA,0.3304
E95_746,NA,0.93467
E94_2,NA,0.0
E440_504,0.63065,NA
E647_585,NA,0.73241
E315_583,0.7299,NA
E459_257,0.32035,NA
E28_663,0.8304,NA
E82_207,NA,0.25754
E837_165,0.20477,NA
E428_11,0.01131,NA
E41_509,0.63693,NA
E204_114,NA,0.1407
E150_617,0.77261,NA
E950_29,NA,0.03392
E573_675,0.84548,NA
E861_771,NA,0.96608
E909_78,0.09548,NA
E448_230,0.28643,NA
E367_728,0.91206,NA
E245_198,0.24623,NA
E344_146,0.1809,NA
E206_173,NA,0.21482
E749_165,NA,0.20477
E850_774,0.96985,NA
E886_360,0.44975,NA
E827_792,0.99246,NA
E168_130,NA,0.1608
E845_614,0.76884,NA
E69_265,NA,0.3304
E962_445,NA,0.55653
E598_211,NA,0.26256
E578_747,NA,0.93593
E57_624,NA,0.78141
E215_217,0.2701,NA
E528_107,0.13191,NA
E29_720,NA,0.90201
E791_785,0.98367,NA
E955_580,NA,0.72613
E646_122,0.15075,NA
E211_403,NA,0.50377
E412_328,NA,0.40955
E271_603,NA,0.75503
E6_536,NA,0.67085
E915_178,NA,0.22111
E104_359,0.44849,NA
E345_679,NA,0.8505
E138_605,NA,0.75754
E831_661,NA,0.82789
E11_279,NA,0.34799
E907_288,0.3593,NA
E603_359,NA,0.44849
E745_698,NA,0.87437
E177_646,NA,0.80905
E641_584,NA,0.73116
E247_93,NA,0.11432
E490_721,NA,0.90327
E236_590,NA,0.73869
E698_43,NA,0.05151
E890_272,NA,0.3392
E832_664,NA,0.83166
E220_32,NA,0.03769
E110_300,0.37437,NA
E100_774,0.96985,NA
E620_529,0.66206,NA
E24_263,0.32789,NA
E333_419,0.52387,NA
E716_578,NA,0.72362
E634_31,NA,0.03643
E731_240,0.29899,NA
E343_786,0.98492,NA
E128_144,NA,0.17839
E116_216,NA,0.26884
E654_364,0.45477,NA
E230_211,0.26256,NA
E849_69,0.08417,NA
E679_462,NA,0.57789
E701_602,NA,0.75377
E738_231,NA,0.28769
E970_23,NA,0.02638
E802_47,0.05653,NA
E938_345,0.4309,NA
E451_483,0.60427,NA
E371_536,NA,0.67085
E145_602,0.75377,NA
E184_439,NA,0.54899
E610_284,NA,0.35427
E776_510,0.63819,NA
E795_203,0.25251,NA
E380_597,0.74749,NA
E865_178,0.22111,NA
E697_692,NA,0.86683
E375_324,NA,0.40452
E520_643,NA,0.80528
E562_113,NA,0.13945
E784_275,NA,0.34296
E124_742,0.92965,NA
E272_318,0.39698,NA
E176_85,NA,0.10427
E22_727,0.9108,NA
E332_370,0.46231,NA
E531_42,NA,0.05025
E860_616,NA,0.77136
E592_685,NA,0.85804
E983_657,NA,0.82286
E137_28,NA,0.03266
E534_36,NA,0.04271
E285_403,0.50377,NA
E257_564,0.70603,NA
E998_787,0.98618,NA
E691_43,0.05151,NA
E384_436,NA,0.54523
E969_694,NA,0.86935
E677_29,0.03392,NA
E814_325,0.40578,NA
E284_798,1.0,NA
E801_164,0.20352,NA
E558_587,0.73492,NA
E526_270,NA,0.33668
E55_252,0.31407,NA
E312_683,0.85553,NA
E941_408,0.51005,NA
E510_230,NA,0.28643
E552_488,0.61055,NA
E555_791,0.99121,NA
E671_759,0.95101,NA
E912_341,NA,0.42588
E2_121,0.1495,NA
E0_475,0.59422,NA
E328_712,0.89196,NA
E607_319,NA,0.39824
E408_361,NA,0.45101
E51_239,0.29774,NA
E89_146,NA,0.1809
E308_330,NA,0.41206
E561_33,NA,0.03894
E519_738,NA,0.92462
E583_168,NA,0.20854
E764_311,NA,0.38819
E154_590,0.73869,NA
E292_719,0.90075,NA
E656_615,NA,0.7701
E225_431,0.53894,NA
E372_122,0.15075,NA
E743_63,0.07663,NA
E318_306,NA,0.38191
E465_798,1.0,NA
E884_709,0.88819,NA
E550_783,NA,0.98116
E521_226,NA,0.28141
E637_705,NA,0.88317
E615_449,0.56156,NA
E820_535,0.6696,NA
E993_486,0.60804,NA
E112_309,0.38568,NA
E585_415,0.51884,NA
E483_201,NA,0.25
E710_486,0.60804,NA
E502_506,0.63317,NA
E264_343,0.42839,NA
E597_38,0.04523,NA
E660_456,NA,0.57035
E461_511,NA,0.63945
E947_543,0.67965,NA
E834_319,NA,0.39824
E756_426,NA,0.53266
E493_103,0.12688,NA
E5_439,0.54899,NA
E665_7,0.00628,NA
E885_674,0.84422,NA
E109_558,NA,0.69849
E469_502,NA,0.62814
E260_502,NA,0.62814
E17_705,NA,0.88317
E506_428,0.53518,NA
E398_409,0.51131,NA
E953_665,0.83291,NA
E939_302,0.37688,NA
E143_508,0.63568,NA
E8_243,0.30276,NA
E943_445,0.55653,NA
E618_455,0.5691,NA
E338_19,0.02136,NA
E34_535,0.6696,NA
E792_777,NA,0.97362
E381_488,NA,0.61055
E235_763,0.95603,NA
E509_456,0.57035,NA
E295_48,0.05779,NA
E259_407,NA,0.50879
E901_712,NA,0.89196
E661_54,0.06533,NA
E223_572,0.71608,NA
E270_349,0.43593,NA
E981_492,0.61558,NA
E290_37,NA,0.04397
E793_666,0.83417,NA
E922_706,0.88442,NA
E908_18,NA,0.0201
E794_582,NA,0.72864
E851_94,0.11558,NA
E346_183,0.22739,NA
E622_148,0.18342,NA
E712_531,NA,0.66457
E942_315,0.39322,NA
E234_12,0.01256,NA
E436_114,NA,0.1407
E821_131,0.16206,NA
E826_569,0.71231,NA
E364_769,0.96357,NA
E194_346,0.43216,NA
E406_636,0.79648,NA
E289_531,NA,0.66457
E279_406,NA,0.50754
E376_415,NA,0.51884
E800_8,NA,0.00754
E708_698,NA,0.87437
E47_434,NA,0.54271
E728_591,NA,0.73995
E405_631,0.7902,NA
E563_32,0.03769,NA
E629_680,0.85176,NA
E560_375,0.46859,NA
E348_375,0.46859,NA
E722_262,NA,0.32663
E879_643,NA,0.80528
E951_435,0.54397,NA
E541_212,NA,0.26382
E306_609,0.76256,NA
E73_159,0.19724,NA
E893_138,NA,0.17085
E434_502,0.62814,NA
E298_540,NA,0.67588
E497_592,NA,0.74121
E806_496,NA,0.6206
E498_175,0.21734,NA
E106_434,NA,0.54271
E422_530,NA,0.66332
E547_148,0.18342,NA
E906_733,0.91834,NA
E511_138,NA,0.17085
E633_5,NA,0.00377
E903_754,0.94472,NA
E538_294,NA,0.36683
E125_261,0.32538,NA
E305_186,0.23116,NA
E423_497,0.62186,NA
E307_225,0.28015,NA
E557_322,0.40201,NA
E757_197,0.24497,NA
E65_701,NA,0.87814
E751_4,0.00251,NA
E877_791,0.99121,NA
E88_235,0.29271,NA
E190_222,0.27638,NA
E74_252,0.31407,NA
E565_750,NA,0.9397
E833_358,NA,0.44724
E121_560,NA,0.70101
E858_596,0.74623,NA
E680_786,0.98492,NA
E507_712,0.89196,NA
E522_308,0.38442,NA
E40_430,NA,0.53769
E653_11,NA,0.01131
E887_71,0.08668,NA
E796_516,0.64573,NA
E608_27,NA,0.03141
E368_519,0.6495,NA
E733_294,NA,0.36683
E169_331,0.41332,NA
E212_368,0.4598,NA
E913_198,NA,0.24623
E999_777,NA,0.97362
E766_360,0.44975,NA
E742_379,0.47362,NA
E87_21,NA,0.02387
E979_677,0.84799,NA
E159_295,NA,0.36809
E62_168,NA,0.20854
E397_654,0.8191,NA
E266_613,NA,0.76759
E580_654,NA,0.8191
E357_200,0.24874,NA
E737_276,0.34422,NA
E173_173,NA,0.21482
E927_746,0.93467,NA
E642_716,0.89698,NA
E945_85,0.10427,NA
E864_151,NA,0.18719
E99_755,0.94598,NA
E418_448,NA,0.5603
E53_126,NA,0.15578
E407_488,0.61055,NA
E70_489,0.61181,NA
E18_260,NA,0.32412
E649_356,0.44472,NA
E689_449,NA,0.56156
E337_264,NA,0.32915
E569_26,0.03015,NA
E536_352,0.4397,NA
E446_19,0.02136,NA
E982_8,NA,0.00754
E787_221,NA,0.27513
E207_111,0.13693,NA
E396_453,0.56658,NA
E686_465,0.58166,NA
E303_716,NA,0.89698
E964_258,0.32161,NA
E108_559,0.69975,NA
E135_405,NA,0.50628
E863_245,NA,0.30528
E576_141,NA,0.17462
E935_725,0.90829,NA
E639_363,NA,0.45352
E97_5,NA,0.00377
E559_343,NA,0.42839
E630_628,NA,0.78643
E824_570,0.71357,NA
E262_351,NA,0.43844
E50_458,NA,0.57286
E487_662,NA,0.82915
E54_588,0.73618,NA
E9_64,0.07789,NA
E244_116,0.14322,NA
E182_579,NA,0.72487
E623_561,0.70226,NA
E946_79,NA,0.09673
E717_249,NA,0.3103
E415_607,0.76005,NA
E331_347,0.43342,NA
E102_793,0.99372,NA
E123_278,NA,0.34673
E750_701,NA,0.87814
E949_434,NA,0.54271
E830_512,0.6407,NA
E974_515,0.64447,NA
E142_254,0.31658,NA
E694_653,0.81784,NA
E134_371,0.46357,NA
E404_299,0.37312,NA
E400_510,0.63819,NA
E58_262,NA,0.32663
E148_308,NA,0.38442
E222_672,0.84171,NA
E31_542,NA,0.67839
E383_385,NA,0.48116
E844_154,0.19095,NA
E297_269,NA,0.33543
E183_740,0.92714,NA
E500_671,NA,0.84045
E300_727,0.9108,NA
E600_673,NA,0.84296
E811_703,0.88065,NA
E359_607,0.76005,NA
E35_102,0.12563,NA
E911_101,NA,0.12437
E963_46,0.05528,NA
E276_729,0.91332,NA
E356_59,NA,0.07161
E530_546,0.68342,NA
E268_225,NA,0.28015
E706_57,NA,0.0691
E358_419,0.52387,NA
E224_419,NA,0.52387
E553_4,0.00251,NA
E445_568,NA,0.71106
E594_778,NA,0.97487
E241_687,0.86055,NA
E905_192,0.23869,NA
E735_720,NA,0.90201
E232_348,0.43467,NA
E719_441,NA,0.55151
E841_517,0.64698,NA
E925_97,NA,0.11935
E83_352,NA,0.4397
E44_349,NA,0.43593
E798_129,NA,0.15955
E720_371,0.46357,NA
E239_220,0.27387,NA
E690_87,0.10678,NA
E973_413,NA,0.51633
E687_474,NA,0.59296
E586_684,0.85678,NA
E275_304,0.3794,NA
E409_432,NA,0.5402
E32_316,NA,0.39447
E118_734,0.9196,NA
E37_571,0.71482,NA
E898_515,0.64447,NA
E539_611,NA,0.76508
E16_380,0.47487,NA
E164_475,0.59422,NA
E151_458,NA,0.57286
E353_559,0.69975,NA
E439_121,0.1495,NA
E144_186,NA,0.23116
E984_363,NA,0.45352
E587_127,NA,0.15704
E435_96,NA,0.11809
E251_674,0.84422,NA
E753_296,0.36935,NA
E899_119,0.14698,NA
E554_263,NA,0.32789
E891_186,0.23116,NA
E505_204,0.25377,NA
E856_492,NA,0.61558
E804_776,NA,0.97236
E254_768,0.96231,NA
E897_395,NA,0.49372
E777_318,NA,0.39698
E287_386,NA,0.48241
E625_373,0.46608,NA
E473_279,NA,0.34799
E420_599,NA,0.75
E80_465,0.58166,NA
E373_179,NA,0.22236
E929_342,NA,0.42714
E320_662,0.82915,NA
E807_48,NA,0.05779
E916_772,0.96734,NA
E91_246,0.30653,NA
E321_7,0.00628,NA
E812_547,NA,0.68467
E438_657,0.82286,NA
E883_568,0.71106,NA
E602_558,0.69849,NA
E892_535,0.6696,NA
E131_256,0.3191,NA
E27_796,0.99749,NA
E859_779,NA,0.97613
E611_354,0.44221,NA
E545_791,0.99121,NA
E797_563,0.70477,NA
E732_524,NA,0.65578
E263_24,NA,0.02764
E36_295,NA,0.36809
E219_574,NA,0.71859
E596_382,0.47739,NA
E374_291,NA,0.36307
E361_632,NA,0.79146
E152_453,0.56658,NA
E924_554,0.69347,NA
E299_83,NA,0.10176
E683_211,0.26256,NA
E882_123,NA,0.15201
E252_329,NA,0.4108
E788_480,0.6005,NA
E803_582,NA,0.72864
E98_132,NA,0.16332
E636_406,NA,0.50754
E952_577,NA,0.72236
E313_440,NA,0.55025
E85_427,NA,0.53392
E624_547,NA,0.68467
E68_207,NA,0.25754
E599_447,NA,0.55905
E238_605,NA,0.75754
E255_342,NA,0.42714
E360_676,NA,0.84673
E632_12,NA,0.01256
E455_528,NA,0.6608
E874_129,NA,0.15955
E771_442,NA,0.55276
E379_741,0.92839,NA
E711_592,0.74121,NA
E71_154,0.19095,NA
E819_192,0.23869,NA
E240_324,0.40452,NA
E880_719,0.90075,NA
E92_323,0.40327,NA
E495_747,0.93593,NA
E765_599,NA,0.75
E590_403,0.50377,NA
E250_622,NA,0.77889
E752_419,NA,0.52387
E205_30,0.03518,NA
E760_569,0.71231,NA
E589_501,0.62688,NA
E693_311,NA,0.38819
E317_650,NA,0.81407
E846_624,0.78141,NA
E12_764,0.95729,NA
E729_411,0.51382,NA
E868_83,NA,0.10176
E581_641,0.80276,NA
E1_206,NA,0.25628
E457_465,0.58166,NA
E628_377,0.47111,NA
E991_466,NA,0.58291
E105_556,0.69598,NA
E746_442,NA,0.55276
E242_70,0.08543,NA
E772_495,0.61935,NA
E605_782,0.9799,NA
E854_227,0.28266,NA
E723_543,0.67965,NA
E155_389,0.48618,NA
E84_618,NA,0.77387
E482_377,NA,0.47111
E923_5,0.00377,NA
E593_666,0.83417,NA
E471_547,NA,0.68467
E604_128,0.15829,NA
E566_34,NA,0.0402
E309_317,0.39573,NA
E167_44,0.05276,NA
E417_83,0.10176,NA
E843_602,NA,0.75377
E302_769,0.96357,NA
E810_168,NA,0.20854
E329_2,NA,0.0
E725_69,0.08417,NA
E93_237,NA,0.29523
E855_689,NA,0.86307
E840_763,NA,0.95603
E481_645,0.80779,NA
E542_419,NA,0.52387
E129_771,NA,0.96608
E813_407,NA,0.50879
E668_141,NA,0.17462
E485_557,NA,0.69724
E828_86,NA,0.10553
E196_375,NA,0.46859
E180_323,0.40327,NA
E754_590,NA,0.73869
E231_792,NA,0.99246
E921_263,0.32789,NA
E503_55,NA,0.06658
E499_685,NA,0.85804
E533_330,0.41206,NA
E501_226,0.28141,NA
E475_248,0.30905,NA
E278_31,NA,0.03643
E523_345,NA,0.4309
E967_758,0.94975,NA
E704_618,0.77387,NA
E185_693,NA,0.86809
E808_358,0.44724,NA
E324_193,0.23995,NA
E433_664,NA,0.83166
E237_533,0.66709,NA
E644_666,0.83417,NA
E621_166,NA,0.20603
E707_578,0.72362,NA
E872_245,NA,0.30528
E424_176,NA,0.21859
E63_567,NA,0.7098
E187_233,0.2902,NA
E805_549,NA,0.68719
E926_106,NA,0.13065
E430_127,NA,0.15704
E715_48,0.05779,NA
E780_28,0.03266,NA
E351_504,NA,0.63065
E491_137,NA,0.1696
E567_765,0.95854,NA
E616_137,NA,0.1696
E413_357,0.44598,NA
E763_146,NA,0.1809
E980_546,NA,0.68342
E529_214,0.26633,NA
E226_723,0.90578,NA
E613_472,NA,0.59045
E678_606,0.75879,NA
E829_582,0.72864,NA
E327_179,NA,0.22236
E606_644,0.80653,NA
E936_682,0.85427,NA
E178_489,NA,0.61181
E774_519,0.6495,NA
E870_162,0.20101,NA
E52_401,NA,0.50126
E111_686,0.8593,NA
E703_220,0.27387,NA
E958_102,NA,0.12563
E458_677,0.84799,NA
E146_105,NA,0.1294
E726_397,NA,0.49623
E866_476,NA,0.59548
E280_770,NA,0.96482
E192_512,0.6407,NA
E842_398,NA,0.49749
E447_468,0.58543,NA
E453_602,NA,0.75377
E847_318,0.39698,NA
E466_743,NA,0.9309
E354_669,0.83794,NA
E395_755,NA,0.94598
E139_503,NA,0.6294
E362_301,NA,0.37563
E449_689,0.86307,NA
E426_542,NA,0.67839
E696_761,0.95352,NA
E727_65,0.07915,NA
E59_54,NA,0.06533
E463_572,NA,0.71608
E197_158,NA,0.19598
E419_756,NA,0.94724
E965_376,0.46985,NA
E954_115,0.14196,NA
E233_132,0.16332,NA
E976_630,0.78894,NA
E848_311,NA,0.38819
E489_380,0.47487,NA
E734_175,NA,0.21734
E975_210,NA,0.26131
E513_590,0.73869,NA
E14_402,0.50251,NA
E579_628,0.78643,NA
E213_378,0.47236,NA
E341_444,0.55528,NA
E994_572,0.71608,NA
E352_66,NA,0.0804
E770_562,0.70352,NA
E748_485,0.60678,NA
E229_250,NA,0.31156
E699_682,NA,0.85427
E718_501,NA,0.62688
E171_479,0.59925,NA
E932_454,0.56784,NA
E149_439,0.54899,NA
E736_766,0.9598,NA
E209_33,0.03894,NA
E775_177,0.21985,NA
E972_343,0.42839,NA
E948_309,0.38568,NA
E4_126,NA,0.15578
E666_376,0.46985,NA
E462_486,NA,0.60804
E208_427,0.53392,NA
E391_483,0.60427,NA
E291_557,NA,0.69724
E988_299,0.37312,NA
E577_568,0.71106,NA
E889_786,0.98492,NA
E692_601,0.75251,NA
E643_326,NA,0.40704
E817_69,NA,0.08417
E681_434,0.54271,NA
E940_370,0.46231,NA
E214_126,0.15578,NA
E388_604,NA,0.75628
E431_690,0.86432,NA
E518_693,NA,0.86809
E669_33,NA,0.03894
E133_331,NA,0.41332
E122_224,0.27889,NA
E758_218,NA,0.27136
E989_440,NA,0.55025
E389_33,0.03894,NA
E997_471,NA,0.5892
E591_651,NA,0.81533
E740_205,0.25503,NA
E672_416,0.5201,NA
E977_260,NA,0.32412
E730_669,NA,0.83794
E273_606,NA,0.75879
E546_191,NA,0.23744
E928_261,0.32538,NA
E659_772,0.96734,NA
E914_503,0.6294,NA
E709_442,0.55276,NA
E30_244,NA,0.30402
E387_22,0.02513,NA
E355_576,NA,0.72111
E201_74,0.09045,NA
E853_114,NA,0.1407
E43_776,0.97236,NA
E450_585,0.73241,NA
E198_701,0.87814,NA
E414_250,NA,0.31156
E931_221,NA,0.27513
E13_273,NA,0.34045
E652_455,NA,0.5691
E570_73,0.0892,NA
E210_20,NA,0.02261
E488_317,NA,0.39573
E504_253,NA,0.31533
E985_632,0.79146,NA
E377_397,NA,0.49623
E103_222,NA,0.27638
E200_463,0.57915,NA
E46_325,0.40578,NA
E971_658,NA,0.82412
E282_121,0.1495,NA
E544_359,NA,0.44849
E494_58,NA,0.07035
E822_587,NA,0.73492
E119_496,0.6206,NA
E101_571,NA,0.71482
E132_616,0.77136,NA
E918_317,0.39573,NA
E392_158,0.19598,NA
E852_658,NA,0.82412
E960_319,NA,0.39824
E934_193,NA,0.23995
E277_160,0.19849,NA
E90_526,0.65829,NA
E917_53,NA,0.06407
E170_142,0.17588,NA
E516_690,0.86432,NA
E525_159,NA,0.19724
E582_130,0.1608,NA
E535_2,NA,0.0
E540_559,NA,0.69975
E456_455,NA,0.5691
E363_473,NA,0.59171
E867_313,NA,0.3907
E20_703,0.88065,NA
E839_145,NA,0.17965
E452_212,0.26382,NA
E601_240,NA,0.29899
E311_579,NA,0.72487
E869_291,NA,0.36307
E188_752,NA,0.94221
E512_301,NA,0.37563
E995_574,0.71859,NA
E156_656,0.82161,NA
E755_404,NA,0.50503
E296_475,0.59422,NA
E782_736,NA,0.92211
E227_603,NA,0.75503
E274_66,NA,0.0804
E402_150,0.18593,NA
E393_798,1.0,NA
E319_303,0.37814,NA
E651_776,NA,0.97236
E486_301,0.37563,NA
E920_46,0.05528,NA
E160_568,0.71106,NA
E910_307,NA,0.38317
E695_230,0.28643,NA
E478_422,NA,0.52764
E365_153,0.1897,NA
E75_432,0.5402,NA
E288_58,0.07035,NA
E684_68,NA,0.08291
E325_300,0.37437,NA
E773_780,0.97739,NA
E429_184,NA,0.22864
E781_101,NA,0.12437
E778_228,NA,0.28392
E524_284,0.35427,NA
E411_657,0.82286,NA
E673_340,0.42462,NA
E60_169,0.2098,NA
E724_149,0.18467,NA
E496_405,0.50628,NA
E246_715,0.89573,NA
E78_47,0.05653,NA
E645_226,NA,0.28141
E199_797,NA,0.99874
E761_706,NA,0.88442
E472_485,0.60678,NA
E876_294,0.36683,NA
E153_315,0.39322,NA
E619_106,0.13065,NA
E957_359,NA,0.44849
E140_498,NA,0.62312
E467_777,0.97362,NA
E685_335,0.41834,NA
E933_628,0.78643,NA
E66_638,NA,0.79899
E662_450,0.56281,NA
E464_206,NA,0.25628
E193_294,NA,0.36683
E551_319,0.39824,NA
E21_48,NA,0.05779
E45_658,NA,0.82412
E470_283,0.35302,NA
