,PseudoTime1,PseudoTime2
E42_543,0.68005,NA
E976_34,NA,0.04141
E441_93,NA,0.11543
E446_8,0.00878,NA
E678_749,0.93852,NA
E843_200,NA,0.24969
E999_437,0.54705,NA
E612_473,NA,0.59222
E736_484,NA,0.60602
E240_213,NA,0.266
E301_473,0.59222,NA
E288_39,NA,0.04768
E254_57,NA,0.07026
E909_375,NA,0.46926
E748_713,0.89335,NA
E772_565,0.70765,NA
E682_181,0.22585,NA
E674_270,0.33752,NA
E101_740,NA,0.92723
E812_17,0.02008,NA
E898_282,0.35257,NA
E190_152,0.18946,NA
E224_145,0.18068,NA
E228_789,0.98871,NA
E333_778,NA,0.97491
E995_604,0.75659,NA
E355_276,NA,0.34504
E205_703,0.8808,NA
E264_400,NA,0.50063
E506_600,0.75157,NA
E314_703,NA,0.8808
E657_217,0.27102,NA
E442_410,0.51317,NA
E187_692,NA,0.867
E606_338,NA,0.42284
E245_295,0.36888,NA
E578_111,0.13802,NA
E49_76,0.0941,NA
E563_256,0.31995,NA
E973_183,0.22836,NA
E829_262,0.32748,NA
E608_413,0.51694,NA
E66_587,NA,0.73526
E944_448,0.56085,NA
E871_367,NA,0.45922
E712_545,0.68256,NA
E745_793,0.99373,NA
E988_316,NA,0.39523
E139_765,NA,0.95859
E675_169,NA,0.21079
E318_362,0.45295,NA
E215_309,NA,0.38645
E977_71,0.08783,NA
E94_770,0.96487,NA
E962_180,0.22459,NA
E672_629,0.78795,NA
E879_28,NA,0.03388
E178_426,NA,0.53325
E494_544,0.6813,NA
E365_390,NA,0.48808
E242_493,0.61731,NA
E867_691,0.86575,NA
E739_310,0.3877,NA
E662_526,0.65872,NA
E149_317,0.39649,NA
E419_536,NA,0.67127
E616_57,0.07026,NA
E572_355,0.44417,NA
E400_169,NA,0.21079
E925_380,NA,0.47553
E61_140,NA,0.1744
E59_684,NA,0.85696
E50_375,0.46926,NA
E967_112,NA,0.13927
E253_321,0.40151,NA
E70_727,NA,0.91092
E4_617,0.7729,NA
E810_513,NA,0.64241
E438_344,NA,0.43036
E452_252,0.31493,NA
E791_191,0.23839,NA
E502_83,0.10289,NA
E229_361,0.45169,NA
E412_72,NA,0.08908
E201_713,0.89335,NA
E770_34,NA,0.04141
E664_198,0.24718,NA
E733_467,NA,0.58469
E550_229,0.28607,NA
E581_645,NA,0.80803
E472_617,0.7729,NA
E857_401,NA,0.50188
E312_484,NA,0.60602
E527_39,NA,0.04768
E171_595,0.74529,NA
E629_181,0.22585,NA
E828_691,0.86575,NA
E367_260,0.32497,NA
E368_186,NA,0.23212
E1_30,0.03639,NA
E757_343,0.42911,NA
E362_212,NA,0.26474
E204_793,NA,0.99373
E306_283,NA,0.35383
E815_511,NA,0.6399
E352_164,NA,0.20452
E487_63,0.07779,NA
E252_412,0.51568,NA
E534_397,NA,0.49686
E104_484,NA,0.60602
E690_791,NA,0.99122
E991_203,0.25345,NA
E516_793,NA,0.99373
E402_270,NA,0.33752
E124_297,0.37139,NA
E589_473,NA,0.59222
E44_514,NA,0.64366
E713_321,NA,0.40151
E299_647,0.81054,NA
E769_663,NA,0.83061
E628_764,0.95734,NA
E611_416,0.5207,NA
E996_433,NA,0.54203
E847_742,NA,0.92974
E437_682,NA,0.85445
E25_217,0.27102,NA
E184_382,NA,0.47804
E610_417,NA,0.52196
E888_216,0.26976,NA
E556_588,0.73651,NA
E168_662,0.82936,NA
E692_236,0.29486,NA
E663_91,NA,0.11292
E406_639,0.8005,NA
E833_399,0.49937,NA
E978_83,0.10289,NA
E425_739,0.92597,NA
E165_747,0.93601,NA
E77_689,NA,0.86324
E447_320,0.40025,NA
E36_673,0.84316,NA
E994_105,NA,0.13049
E595_687,NA,0.86073
E89_745,NA,0.9335
E327_268,NA,0.33501
E707_731,0.91593,NA
E874_686,NA,0.85947
E598_501,0.62735,NA
E901_232,NA,0.28984
E194_413,0.51694,NA
E730_573,0.71769,NA
E872_382,NA,0.47804
E110_77,0.09536,NA
E512_112,0.13927,NA
E97_418,NA,0.52321
E7_584,0.73149,NA
E230_138,0.17189,NA
E74_140,NA,0.1744
E450_780,NA,0.97742
E445_217,0.27102,NA
E404_122,0.15182,NA
E53_174,NA,0.21706
E754_645,NA,0.80803
E869_756,NA,0.9473
E719_583,NA,0.73024
E191_410,NA,0.51317
E108_314,0.39272,NA
E504_388,NA,0.48557
E796_671,0.84065,NA
E744_153,0.19072,NA
E407_422,0.52823,NA
E20_279,0.34881,NA
E256_527,0.65997,NA
E698_430,NA,0.53827
E597_611,NA,0.76537
E818_631,NA,0.79046
E752_331,NA,0.41405
E297_589,NA,0.73777
E569_324,NA,0.40527
E275_86,0.10665,NA
E82_73,0.09034,NA
E566_599,NA,0.75031
E568_663,NA,0.83061
E172_457,NA,0.57215
E27_732,NA,0.91719
E618_216,0.26976,NA
E182_535,0.67001,NA
E570_300,0.37516,NA
E831_334,NA,0.41782
E282_262,0.32748,NA
E549_375,NA,0.46926
E58_707,NA,0.88582
E268_319,0.399,NA
E940_523,0.65496,NA
E232_617,0.7729,NA
E55_449,NA,0.56211
E96_551,0.69009,NA
E403_456,0.57089,NA
E279_269,0.33626,NA
E23_445,0.55709,NA
E221_608,0.76161,NA
E892_733,0.91844,NA
E621_648,0.81179,NA
E435_367,NA,0.45922
E915_696,0.87202,NA
E774_333,NA,0.41656
E907_647,NA,0.81054
E2_163,0.20326,NA
E704_167,NA,0.20828
E992_759,0.95107,NA
E287_17,NA,0.02008
E330_320,0.40025,NA
E928_668,NA,0.83689
E764_797,0.99875,NA
E590_735,0.92095,NA
E893_718,0.89962,NA
E846_564,0.7064,NA
E640_251,NA,0.31368
E123_143,NA,0.17817
E782_774,0.96989,NA
E273_346,NA,0.43287
E234_739,NA,0.92597
E147_725,0.90841,NA
E263_180,0.22459,NA
E177_51,0.06274,NA
E552_535,0.67001,NA
E540_706,0.88457,NA
E9_646,NA,0.80928
E217_207,0.25847,NA
E185_353,0.44166,NA
E935_91,NA,0.11292
E239_144,NA,0.17942
E574_780,0.97742,NA
E328_737,0.92346,NA
E922_279,NA,0.34881
E651_580,0.72647,NA
E615_640,NA,0.80176
E804_466,0.58344,NA
E364_787,0.9862,NA
E989_355,0.44417,NA
E432_555,NA,0.69511
E338_364,0.45546,NA
E746_794,NA,0.99498
E19_104,0.12923,NA
E153_792,NA,0.99247
E509_17,0.02008,NA
E806_596,0.74655,NA
E382_567,NA,0.71016
E802_538,NA,0.67378
E949_552,NA,0.69134
E183_133,NA,0.16562
E683_5,NA,0.00502
E12_648,0.81179,NA
E113_298,NA,0.37265
E138_445,NA,0.55709
E95_161,NA,0.20075
E577_287,0.35885,NA
E222_181,0.22585,NA
E285_740,0.92723,NA
E711_783,0.98118,NA
E391_87,NA,0.1079
E808_593,NA,0.74279
E343_434,NA,0.54329
E775_611,NA,0.76537
E913_234,0.29235,NA
E883_384,0.48055,NA
E295_651,NA,0.81556
E62_136,NA,0.16939
E361_468,NA,0.58595
E379_779,0.97616,NA
E129_26,0.03137,NA
E296_203,NA,0.25345
E339_585,NA,0.73275
E537_685,NA,0.85822
E854_112,0.13927,NA
E345_376,0.47051,NA
E470_555,NA,0.69511
E394_153,0.19072,NA
E467_460,NA,0.57591
E46_581,0.72773,NA
E157_160,0.1995,NA
E560_139,0.17315,NA
E392_398,NA,0.49812
E501_586,NA,0.734
E272_27,0.03262,NA
E858_488,NA,0.61104
E162_691,0.86575,NA
E189_748,NA,0.93726
E326_354,0.44291,NA
E820_285,NA,0.35634
E488_620,NA,0.77666
E926_793,NA,0.99373
E834_219,NA,0.27353
E987_651,0.81556,NA
E807_506,NA,0.63363
E65_624,NA,0.78168
E87_127,0.15809,NA
E197_502,0.62861,NA
E545_638,0.79925,NA
E444_253,0.31619,NA
E405_748,0.93726,NA
E166_637,NA,0.79799
E353_594,0.74404,NA
E788_734,NA,0.9197
E303_295,NA,0.36888
E480_606,0.7591,NA
E614_333,NA,0.41656
E853_482,0.60351,NA
E5_473,0.59222,NA
E700_310,NA,0.3877
E491_358,0.44793,NA
E797_95,NA,0.11794
E413_410,NA,0.51317
E92_747,NA,0.93601
E127_349,0.43664,NA
E3_717,0.89837,NA
E825_471,0.58971,NA
E972_545,0.68256,NA
E541_279,NA,0.34881
E998_393,0.49184,NA
E862_614,0.76913,NA
E724_670,NA,0.8394
E401_635,0.79548,NA
E341_653,NA,0.81807
E679_37,0.04517,NA
E959_351,NA,0.43915
E844_339,0.42409,NA
E121_161,0.20075,NA
E454_189,0.23588,NA
E15_177,0.22083,NA
E461_506,NA,0.63363
E816_337,0.42158,NA
E135_504,NA,0.63112
E24_90,0.11167,NA
E836_649,NA,0.81305
E866_606,NA,0.7591
E500_519,0.64994,NA
E882_719,NA,0.90088
E271_18,NA,0.02133
E881_192,NA,0.23965
E469_479,NA,0.59975
E564_480,NA,0.601
E131_189,0.23588,NA
E805_567,NA,0.71016
E939_587,0.73526,NA
E544_447,0.5596,NA
E259_36,NA,0.04391
E555_195,0.24341,NA
E832_306,0.38269,NA
E981_479,0.59975,NA
E986_399,NA,0.49937
E251_79,0.09787,NA
E918_211,0.26349,NA
E856_596,0.74655,NA
E908_28,NA,0.03388
E293_444,NA,0.55583
E930_597,0.7478,NA
E346_448,0.56085,NA
E904_585,NA,0.73275
E507_371,NA,0.46424
E559_63,0.07779,NA
E331_69,0.08532,NA
E359_160,0.1995,NA
E793_793,NA,0.99373
E580_300,NA,0.37516
E337_682,NA,0.85445
E334_435,0.54454,NA
E642_212,0.26474,NA
E860_294,NA,0.36763
E485_546,NA,0.68381
E735_742,NA,0.92974
E876_416,NA,0.5207
E395_326,0.40778,NA
E714_385,NA,0.48181
E721_468,0.58595,NA
E457_792,NA,0.99247
E619_153,0.19072,NA
E966_790,0.98996,NA
E164_506,NA,0.63363
E169_557,NA,0.69762
E524_238,NA,0.29737
E492_515,0.64492,NA
E609_620,0.77666,NA
E776_371,NA,0.46424
E180_593,0.74279,NA
E181_752,0.94228,NA
E781_554,0.69385,NA
E489_322,0.40276,NA
E248_575,0.7202,NA
E539_413,NA,0.51694
E624_751,0.94103,NA
E175_673,NA,0.84316
E214_47,NA,0.05772
E594_785,0.98369,NA
E726_373,NA,0.46675
E638_620,0.77666,NA
E979_45,NA,0.05521
E255_81,NA,0.10038
E636_478,NA,0.59849
E179_528,NA,0.66123
E294_76,0.0941,NA
E463_500,NA,0.6261
E45_421,NA,0.52698
E479_637,NA,0.79799
E897_643,NA,0.80552
E71_241,0.30113,NA
E409_485,0.60728,NA
E840_576,0.72146,NA
E654_139,NA,0.17315
E360_474,NA,0.59348
E703_49,NA,0.06023
E773_319,NA,0.399
E117_692,0.867,NA
E231_19,NA,0.02258
E464_453,0.56713,NA
E416_328,0.41029,NA
E705_541,NA,0.67754
E202_454,NA,0.56838
E819_34,0.04141,NA
E386_348,NA,0.43538
E511_128,0.15935,NA
E695_624,0.78168,NA
E817_175,NA,0.21832
E585_362,NA,0.45295
E167_39,NA,0.04768
E983_112,NA,0.13927
E969_204,NA,0.25471
E354_375,NA,0.46926
E357_171,0.2133,NA
E523_50,0.06148,NA
E67_140,NA,0.1744
E778_685,0.85822,NA
E28_777,0.97365,NA
E725_700,0.87704,NA
E513_159,0.19824,NA
E225_104,0.12923,NA
E410_614,NA,0.76913
E81_146,NA,0.18193
E226_110,0.13676,NA
E69_52,0.06399,NA
E756_133,0.16562,NA
E105_257,NA,0.3212
E759_299,0.3739,NA
E821_621,0.77792,NA
E216_632,NA,0.79172
E347_482,NA,0.60351
E270_501,NA,0.62735
E477_60,0.07403,NA
E761_608,0.76161,NA
E115_321,NA,0.40151
E374_545,0.68256,NA
E531_456,NA,0.57089
E841_764,NA,0.95734
E85_645,0.80803,NA
E377_756,0.9473,NA
E919_616,0.77164,NA
E387_606,NA,0.7591
E985_175,0.21832,NA
E519_163,0.20326,NA
E111_784,NA,0.98243
E617_469,NA,0.5872
E647_339,NA,0.42409
E885_703,NA,0.8808
E22_17,NA,0.02008
E586_229,0.28607,NA
E159_581,0.72773,NA
E963_676,NA,0.84693
E943_459,NA,0.57465
E247_53,0.06524,NA
E684_104,0.12923,NA
E732_612,NA,0.76662
E903_22,0.02635,NA
E697_455,0.56964,NA
E958_411,NA,0.51443
E728_517,0.64743,NA
E75_430,NA,0.53827
E917_591,0.74028,NA
E498_99,0.12296,NA
E291_683,0.85571,NA
E195_202,NA,0.2522
E243_380,0.47553,NA
E466_26,NA,0.03137
E141_416,NA,0.5207
E462_606,NA,0.7591
E605_161,NA,0.20075
E508_573,0.71769,NA
E481_630,0.78921,NA
E859_311,NA,0.38896
E785_162,NA,0.20201
E335_485,NA,0.60728
E262_674,0.84442,NA
E536_278,0.34755,NA
E656_793,0.99373,NA
E655_684,0.85696,NA
E290_280,0.35006,NA
E652_270,NA,0.33752
E520_344,0.43036,NA
E932_690,0.86449,NA
E51_476,NA,0.59598
E667_204,NA,0.25471
E33_95,0.11794,NA
E211_532,NA,0.66625
E824_24,0.02886,NA
E783_23,0.0276,NA
E889_637,NA,0.79799
E448_772,NA,0.96738
E350_218,NA,0.27227
E887_212,0.26474,NA
E895_523,NA,0.65496
E823_559,NA,0.70013
E380_682,NA,0.85445
E850_15,0.01757,NA
E376_725,0.90841,NA
E558_484,0.60602,NA
E103_479,0.59975,NA
E414_435,0.54454,NA
E122_374,0.46801,NA
E30_326,NA,0.40778
E931_793,NA,0.99373
E758_49,0.06023,NA
E849_584,0.73149,NA
E955_271,NA,0.33877
E718_471,NA,0.58971
E947_54,NA,0.0665
E72_352,NA,0.4404
E388_750,NA,0.93977
E73_461,NA,0.57716
E982_265,0.33124,NA
E383_17,NA,0.02008
E899_175,0.21832,NA
E257_426,NA,0.53325
E890_701,0.87829,NA
E685_788,NA,0.98745
E317_471,0.58971,NA
E474_701,0.87829,NA
E626_664,NA,0.83187
E78_7,0.00753,NA
E650_169,NA,0.21079
E137_110,0.13676,NA
E322_163,0.20326,NA
E114_61,0.07528,NA
E471_750,NA,0.93977
E34_704,NA,0.88206
E319_410,0.51317,NA
E193_521,NA,0.65245
E460_615,0.77039,NA
E521_698,0.87453,NA
E136_81,0.10038,NA
E686_113,NA,0.14053
E420_434,0.54329,NA
E838_312,0.39021,NA
E56_78,0.09661,NA
E945_747,NA,0.93601
E803_436,0.5458,NA
E158_153,NA,0.19072
E415_334,NA,0.41782
E798_262,NA,0.32748
E151_693,NA,0.86826
E440_279,NA,0.34881
E968_554,0.69385,NA
E118_585,NA,0.73275
E308_665,0.83312,NA
E109_1,0.0,NA
E813_561,0.70263,NA
E152_738,NA,0.92472
E665_236,0.29486,NA
E623_706,NA,0.88457
E789_635,0.79548,NA
E398_489,NA,0.6123
E130_80,NA,0.09912
E38_29,0.03513,NA
E174_338,0.42284,NA
E742_485,NA,0.60728
E120_536,0.67127,NA
E200_14,NA,0.01631
E526_792,0.99247,NA
E453_750,0.93977,NA
E970_237,NA,0.29611
E896_401,0.50188,NA
E573_98,NA,0.12171
E490_68,NA,0.08407
E342_561,0.70263,NA
E645_631,0.79046,NA
E281_194,NA,0.24216
E760_87,NA,0.1079
E863_603,0.75533,NA
E984_15,0.01757,NA
E54_499,NA,0.62484
E497_676,NA,0.84693
E631_507,NA,0.63488
E588_164,NA,0.20452
E370_701,0.87829,NA
E112_399,0.49937,NA
E429_27,NA,0.03262
E659_485,NA,0.60728
E146_97,0.12045,NA
E433_226,NA,0.28231
E737_384,0.48055,NA
E715_184,0.22961,NA
E430_105,0.13049,NA
E542_698,0.87453,NA
E851_278,NA,0.34755
E499_249,0.31117,NA
E601_44,0.05395,NA
E801_599,0.75031,NA
E827_177,NA,0.22083
E912_362,0.45295,NA
E600_478,0.59849,NA
E799_684,NA,0.85696
E936_60,NA,0.07403
E241_9,0.01004,NA
E602_230,0.28733,NA
E76_182,NA,0.2271
E176_213,0.266,NA
E855_258,0.32246,NA
E948_247,NA,0.30866
E21_385,0.48181,NA
E503_375,0.46926,NA
E525_554,0.69385,NA
E258_554,NA,0.69385
E439_559,0.70013,NA
E809_160,0.1995,NA
E18_37,NA,0.04517
E627_792,NA,0.99247
E786_756,0.9473,NA
E0_78,NA,0.09661
E676_342,NA,0.42785
E868_309,0.38645,NA
E128_229,0.28607,NA
E680_534,NA,0.66876
E554_714,0.8946,NA
E747_785,NA,0.98369
E990_502,NA,0.62861
E777_127,NA,0.15809
E486_146,NA,0.18193
E693_744,0.93225,NA
E381_347,NA,0.43413
E924_46,NA,0.05646
E375_322,0.40276,NA
E47_588,0.73651,NA
E875_702,NA,0.87955
E307_192,0.23965,NA
E911_86,NA,0.10665
E974_63,NA,0.07779
E13_623,0.78043,NA
E436_642,0.80427,NA
E900_276,0.34504,NA
E14_67,0.08281,NA
E784_628,0.7867,NA
E358_493,NA,0.61731
E671_366,0.45797,NA
E336_647,0.81054,NA
E98_779,NA,0.97616
E16_503,NA,0.62986
E399_798,1.0,NA
E371_147,NA,0.18319
E443_449,NA,0.56211
E658_195,NA,0.24341
E236_197,NA,0.24592
E957_160,0.1995,NA
E538_71,NA,0.08783
E575_339,NA,0.42409
E727_631,0.79046,NA
E154_425,NA,0.53199
E431_796,0.99749,NA
E393_299,0.3739,NA
E163_86,0.10665,NA
E980_721,0.90339,NA
E894_230,0.28733,NA
E625_519,NA,0.64994
E496_664,0.83187,NA
E63_261,NA,0.32622
E83_12,NA,0.0138
E170_319,NA,0.399
E143_261,NA,0.32622
E547_790,0.98996,NA
E699_420,0.52572,NA
E709_603,0.75533,NA
E929_85,NA,0.1054
E493_272,NA,0.34003
E529_633,NA,0.79297
E344_729,0.91343,NA
E514_481,NA,0.60226
E427_292,0.36512,NA
E102_16,0.01882,NA
E741_172,0.21455,NA
E100_494,0.61857,NA
E701_20,NA,0.02384
E837_550,NA,0.68883
E593_706,NA,0.88457
E434_777,0.97365,NA
E551_398,NA,0.49812
E543_524,NA,0.65621
E11_100,0.12422,NA
E389_720,0.90213,NA
E637_466,NA,0.58344
E603_237,0.29611,NA
E315_228,0.28482,NA
E562_287,NA,0.35885
E468_284,NA,0.35508
E207_287,0.35885,NA
E283_233,0.29109,NA
E546_67,NA,0.08281
E79_409,0.51192,NA
E635_528,0.66123,NA
E852_466,NA,0.58344
E235_511,NA,0.6399
E787_433,NA,0.54203
E691_235,0.2936,NA
E716_655,NA,0.82058
E84_337,0.42158,NA
E648_490,0.61355,NA
E310_326,NA,0.40778
E397_283,0.35383,NA
E861_342,NA,0.42785
E192_777,0.97365,NA
E250_177,NA,0.22083
E632_776,NA,0.9724
E902_269,NA,0.33626
E478_70,NA,0.08657
E565_727,NA,0.91092
E738_537,NA,0.67252
E378_33,0.04015,NA
E223_396,NA,0.49561
E140_509,NA,0.63739
E417_684,0.85696,NA
E916_713,NA,0.89335
E423_393,0.49184,NA
E325_354,NA,0.44291
E835_674,0.84442,NA
E567_111,NA,0.13802
E634_677,0.84818,NA
E426_320,0.40025,NA
E553_186,0.23212,NA
E960_148,0.18444,NA
E284_636,0.79674,NA
E689_447,NA,0.5596
E390_88,NA,0.10916
E710_6,NA,0.00627
E639_207,0.25847,NA
E203_569,NA,0.71267
E384_679,NA,0.85069
E865_361,0.45169,NA
E522_564,NA,0.7064
E927_451,0.56462,NA
E134_325,NA,0.40652
E561_478,NA,0.59849
E451_206,0.25721,NA
E249_517,0.64743,NA
E311_257,NA,0.3212
E428_462,0.57842,NA
E938_252,NA,0.31493
E145_195,0.24341,NA
E126_231,NA,0.28858
