,PseudoTime1,PseudoTime2
E390_211,NA,0.21063
E667_827,NA,0.82849
E668_716,NA,0.71715
E551_988,NA,0.98997
E961_240,NA,0.23972
E647_946,0.94784,NA
E274_947,NA,0.94885
E935_480,NA,0.48044
E521_286,NA,0.28586
E731_235,0.2347,NA
E202_305,NA,0.30491
E323_720,0.72116,NA
E671_619,0.61986,NA
E30_527,NA,0.52758
E999_837,0.83852,NA
E343_205,NA,0.20461
E910_167,NA,0.1665
E590_141,0.14042,NA
E911_782,0.78335,NA
E581_794,0.79539,NA
E271_726,NA,0.72718
E270_605,NA,0.60582
E353_967,0.96891,NA
E242_972,0.97392,NA
E312_547,0.54764,NA
E98_471,NA,0.47141
E822_265,0.26479,NA
E865_279,NA,0.27884
E776_569,NA,0.56971
E662_10,0.00903,NA
E933_623,0.62387,NA
E290_645,NA,0.64594
E972_586,NA,0.58676
E727_105,NA,0.10431
E692_795,0.79639,NA
E630_387,NA,0.38716
E442_875,0.87663,NA
E36_612,NA,0.61284
E734_240,0.23972,NA
E902_649,NA,0.64995
E533_80,0.07924,NA
E51_902,0.90371,NA
E294_30,0.02909,NA
E650_805,NA,0.80642
E977_519,0.51956,NA
E491_628,NA,0.62889
E870_967,0.96891,NA
E54_200,NA,0.1996
E34_653,0.65396,NA
E11_941,0.94283,NA
E984_665,NA,0.666
E0_787,0.78837,NA
E108_535,NA,0.53561
E669_277,0.27683,NA
E444_846,NA,0.84754
E404_946,0.94784,NA
E955_517,0.51755,NA
E483_523,NA,0.52357
E624_139,NA,0.13842
E899_651,0.65196,NA
E133_160,0.15948,NA
E506_162,0.16148,NA
E658_117,NA,0.11635
E946_698,NA,0.6991
E155_976,0.97793,NA
E342_356,0.35607,NA
E115_977,0.97894,NA
E566_845,0.84654,NA
E791_257,NA,0.25677
E871_385,0.38516,NA
E460_692,NA,0.69308
E360_29,0.02808,NA
E826_776,NA,0.77733
E490_926,NA,0.92778
E654_188,NA,0.18756
E328_856,NA,0.85757
E746_686,NA,0.68706
E841_313,0.31294,NA
E632_385,NA,0.38516
E489_957,NA,0.95888
E509_179,NA,0.17854
E545_491,NA,0.49147
E217_428,0.42828,NA
E962_811,0.81244,NA
E23_151,0.15045,NA
E361_721,0.72217,NA
E610_817,NA,0.81846
E585_51,0.05015,NA
E237_836,NA,0.83751
E359_942,0.94383,NA
E408_286,NA,0.28586
E93_906,0.90772,NA
E601_446,NA,0.44634
E235_804,NA,0.80542
E475_537,0.53761,NA
E320_940,NA,0.94183
E375_278,0.27783,NA
E530_348,0.34804,NA
E552_378,NA,0.37813
E345_483,NA,0.48345
E915_577,NA,0.57773
E417_127,0.12638,NA
E234_873,0.87462,NA
E620_36,NA,0.03511
E576_338,NA,0.33801
E69_586,NA,0.58676
E268_178,NA,0.17753
E428_265,NA,0.26479
E990_919,0.92076,NA
E263_267,NA,0.2668
E503_573,0.57372,NA
E674_752,0.75326,NA
E689_466,0.4664,NA
E950_91,0.09027,NA
E860_393,0.39318,NA
E334_413,0.41324,NA
E389_624,NA,0.62487
E823_991,0.99298,NA
E372_140,NA,0.13942
E583_750,0.75125,NA
E236_37,0.03611,NA
E965_211,NA,0.21063
E772_574,NA,0.57472
E380_972,0.97392,NA
E958_280,0.27984,NA
E349_143,0.14243,NA
E934_819,NA,0.82046
E251_225,NA,0.22467
E747_842,0.84353,NA
E369_447,0.44734,NA
E281_932,0.9338,NA
E301_796,0.79739,NA
E498_640,0.64092,NA
E164_966,0.9679,NA
E140_144,NA,0.14343
E638_409,0.40923,NA
E675_539,NA,0.53962
E354_578,NA,0.57874
E735_116,0.11535,NA
E611_91,NA,0.09027
E756_426,0.42628,NA
E779_137,NA,0.13641
E703_92,NA,0.09127
E739_498,0.4985,NA
E978_245,0.24473,NA
E787_278,0.27783,NA
E893_32,NA,0.03109
E529_729,NA,0.73019
E705_896,NA,0.89769
E457_339,0.33902,NA
E411_644,0.64493,NA
E615_554,NA,0.55466
E542_514,0.51454,NA
E221_280,NA,0.27984
E997_952,0.95386,NA
E297_657,NA,0.65797
E232_183,NA,0.18255
E50_974,NA,0.97593
E966_239,0.23872,NA
E298_583,NA,0.58375
E743_570,0.57071,NA
E337_326,0.32598,NA
E517_785,NA,0.78636
E186_539,NA,0.53962
E558_89,NA,0.08826
E243_70,NA,0.06921
E537_564,NA,0.56469
E43_494,0.49448,NA
E960_373,0.37312,NA
E569_669,NA,0.67001
E790_554,0.55466,NA
E381_626,0.62688,NA
E174_667,NA,0.668
E86_41,0.04012,NA
E712_520,NA,0.52056
E300_868,0.86961,NA
E709_552,NA,0.55266
E49_923,0.92477,NA
E949_291,NA,0.29087
E450_998,1.0,NA
E33_12,0.01103,NA
E303_703,0.70411,NA
E874_545,NA,0.54564
E794_251,0.25075,NA
E744_840,NA,0.84152
E143_988,0.98997,NA
E455_460,0.46038,NA
E62_28,0.02708,NA
E335_699,NA,0.7001
E831_687,NA,0.68806
E568_603,NA,0.60381
E152_81,0.08024,NA
E969_882,NA,0.88365
E92_555,0.55567,NA
E210_159,NA,0.15848
E19_845,NA,0.84654
E789_490,NA,0.49047
E981_307,0.30692,NA
E146_921,NA,0.92277
E729_790,NA,0.79137
E560_450,0.45035,NA
E635_384,NA,0.38415
E975_941,0.94283,NA
E763_260,NA,0.25978
E291_371,NA,0.37111
E814_915,0.91675,NA
E105_716,NA,0.71715
E134_482,NA,0.48245
E100_381,0.38114,NA
E855_855,NA,0.85657
E461_234,NA,0.2337
E241_133,0.1324,NA
E215_814,NA,0.81545
E813_129,NA,0.12839
E983_74,0.07322,NA
E525_299,NA,0.2989
E843_474,0.47442,NA
E420_954,NA,0.95587
E144_127,0.12638,NA
E657_429,NA,0.42929
E262_783,0.78435,NA
E926_648,NA,0.64895
E786_850,0.85155,NA
E480_77,NA,0.07623
E582_24,0.02307,NA
E599_3,NA,0.00201
E891_859,0.86058,NA
E220_193,0.19258,NA
E441_318,NA,0.31795
E882_36,0.03511,NA
E61_610,NA,0.61083
E927_431,NA,0.43129
E898_779,0.78034,NA
E57_401,0.4012,NA
E183_940,NA,0.94183
E415_559,0.55968,NA
E385_155,NA,0.15446
E767_18,0.01705,NA
E109_183,0.18255,NA
E341_488,0.48847,NA
E173_301,NA,0.3009
E463_655,NA,0.65597
E636_823,0.82447,NA
E888_764,0.7653,NA
E982_456,NA,0.45637
E17_18,0.01705,NA
E296_864,0.8656,NA
E15_940,0.94183,NA
E541_522,0.52257,NA
E845_903,NA,0.90471
E239_361,0.36108,NA
E130_785,NA,0.78636
E83_747,NA,0.74824
E437_57,NA,0.05617
E216_163,0.16249,NA
E856_219,0.21866,NA
E887_281,NA,0.28084
E837_824,NA,0.82548
E937_725,NA,0.72618
E259_357,0.35707,NA
E539_125,0.12437,NA
E547_319,0.31896,NA
E340_699,NA,0.7001
E864_15,NA,0.01404
E67_760,0.76128,NA
E895_266,0.2658,NA
E948_346,0.34604,NA
E64_278,NA,0.27783
E292_987,0.98897,NA
E917_578,NA,0.57874
E793_830,0.83149,NA
E913_461,NA,0.46138
E758_812,NA,0.81344
E123_595,NA,0.59579
E230_949,0.95085,NA
E848_390,0.39017,NA
E314_575,0.57573,NA
E309_478,0.47844,NA
E413_950,NA,0.95186
E465_702,0.70311,NA
E393_696,NA,0.69709
E846_173,0.17252,NA
E987_402,0.40221,NA
E160_401,0.4012,NA
E147_106,0.10532,NA
E304_883,0.88465,NA
E519_481,0.48144,NA
E801_552,NA,0.55266
E724_901,NA,0.90271
E321_259,0.25878,NA
E900_50,NA,0.04915
E603_602,NA,0.60281
E919_454,NA,0.45436
E819_714,NA,0.71515
E478_19,NA,0.01805
E626_466,NA,0.4664
E182_323,0.32297,NA
E868_643,NA,0.64393
E715_212,0.21163,NA
E9_137,NA,0.13641
E8_278,NA,0.27783
E931_455,NA,0.45537
E373_378,0.37813,NA
E538_765,NA,0.7663
E884_634,0.6349,NA
E448_15,NA,0.01404
E905_463,NA,0.46339
E167_579,0.57974,NA
E245_205,0.20461,NA
E197_611,0.61184,NA
E90_165,0.16449,NA
E80_90,0.08927,NA
E725_755,0.75627,NA
E122_632,0.6329,NA
E515_841,0.84253,NA
E806_430,NA,0.43029
E195_351,0.35105,NA
E451_698,0.6991,NA
E652_952,0.95386,NA
E628_101,NA,0.1003
E755_666,0.667,NA
E204_435,0.43531,NA
E435_17,NA,0.01605
E196_266,0.2658,NA
E247_768,NA,0.76931
E748_19,NA,0.01805
E829_391,0.39117,NA
E777_461,NA,0.46138
E621_771,NA,0.77232
E429_118,0.11735,NA
E254_120,0.11936,NA
E118_153,0.15246,NA
E315_778,NA,0.77934
E980_762,0.76329,NA
E872_174,0.17352,NA
E499_836,0.83751,NA
E107_751,0.75226,NA
E690_207,0.20662,NA
E497_410,0.41023,NA
E179_717,NA,0.71815
E513_696,NA,0.69709
E741_284,0.28385,NA
E402_425,NA,0.42528
E967_773,NA,0.77432
E785_201,NA,0.2006
E128_365,0.3651,NA
E493_168,0.1675,NA
E531_803,NA,0.80441
E171_553,0.55366,NA
E938_44,NA,0.04313
E124_738,NA,0.73922
E591_681,0.68205,NA
E859_464,NA,0.46439
E687_599,0.5998,NA
E605_480,NA,0.48044
E94_765,NA,0.7663
E922_760,NA,0.76128
E424_875,NA,0.87663
E350_629,NA,0.62989
E356_140,0.13942,NA
E726_938,0.93982,NA
E567_80,NA,0.07924
E283_309,0.30893,NA
E410_625,0.62588,NA
E578_126,0.12538,NA
E815_832,NA,0.8335
E14_828,0.82949,NA
E351_987,NA,0.98897
E516_814,NA,0.81545
E904_262,NA,0.26179
E185_742,0.74323,NA
E930_319,0.31896,NA
E306_283,NA,0.28285
E99_333,NA,0.333
E571_95,NA,0.09428
E595_561,NA,0.56169
E619_554,0.55466,NA
E713_354,0.35406,NA
E828_577,NA,0.57773
E276_607,0.60782,NA
E740_572,0.57272,NA
E53_298,0.29789,NA
E535_356,0.35607,NA
E704_772,0.77332,NA
E753_653,0.65396,NA
E317_358,NA,0.35807
E698_823,NA,0.82447
E659_371,NA,0.37111
E81_634,NA,0.6349
E41_563,NA,0.56369
E524_58,0.05717,NA
E97_517,0.51755,NA
E462_881,0.88265,NA
E189_414,0.41424,NA
E559_178,0.17753,NA
E609_299,0.2989,NA
E751_970,0.97192,NA
E706_459,0.45938,NA
E693_996,NA,0.99799
E596_314,NA,0.31394
E527_635,NA,0.63591
E770_896,0.89769,NA
E458_214,NA,0.21364
E264_222,0.22166,NA
E31_775,NA,0.77633
E780_709,0.71013,NA
E947_880,0.88164,NA
E608_205,0.20461,NA
E339_669,0.67001,NA
E742_991,NA,0.99298
E376_746,0.74724,NA
E379_1,NA,0.0
E284_944,0.94584,NA
E5_896,NA,0.89769
E971_200,0.1996,NA
E623_457,0.45737,NA
E42_100,0.0993,NA
E222_685,0.68606,NA
E59_687,0.68806,NA
E974_371,NA,0.37111
E318_526,0.52658,NA
E816_858,0.85958,NA
E866_390,0.39017,NA
E918_106,0.10532,NA
E135_710,NA,0.71113
E810_538,0.53862,NA
E438_321,0.32096,NA
E46_779,0.78034,NA
E600_423,NA,0.42327
E968_220,NA,0.21966
E27_933,0.9348,NA
E649_488,0.48847,NA
E224_174,0.17352,NA
E52_571,0.57172,NA
E378_55,0.05416,NA
E401_917,0.91876,NA
E56_437,NA,0.43731
E416_957,0.95888,NA
E137_671,NA,0.67202
E1_955,0.95687,NA
E477_283,NA,0.28285
E643_996,0.99799,NA
E873_459,0.45938,NA
E824_853,NA,0.85456
E771_227,0.22668,NA
E256_947,NA,0.94885
E466_538,0.53862,NA
E138_419,0.41926,NA
E696_556,NA,0.55667
E405_757,0.75827,NA
E612_267,NA,0.2668
E648_141,0.14042,NA
E825_57,0.05617,NA
E587_206,NA,0.20562
E979_692,0.69308,NA
E592_968,0.96991,NA
E633_340,0.34002,NA
E812_237,0.23671,NA
E651_454,0.45436,NA
E162_83,0.08225,NA
E18_98,0.09729,NA
E769_154,NA,0.15346
E607_801,NA,0.80241
E474_917,0.91876,NA
E76_311,0.31093,NA
E811_547,NA,0.54764
E149_616,0.61685,NA
E876_577,NA,0.57773
E653_243,NA,0.24273
E666_301,0.3009,NA
E820_735,NA,0.73621
E71_482,NA,0.48245
E679_593,NA,0.59378
E722_826,0.82748,NA
E883_226,0.22568,NA
E252_60,NA,0.05918
E88_313,NA,0.31294
E113_802,NA,0.80341
E91_271,0.27081,NA
E959_537,0.53761,NA
E879_692,NA,0.69308
E106_650,NA,0.65095
E246_786,NA,0.78736
E749_891,0.89268,NA
E70_96,0.09529,NA
E148_138,0.13741,NA
E528_56,0.05517,NA
E139_185,NA,0.18455
E188_885,0.88666,NA
E370_920,NA,0.92177
E426_543,0.54363,NA
E500_666,0.667,NA
E540_899,0.9007,NA
E867_767,NA,0.7683
E299_45,NA,0.04413
E257_330,0.32999,NA
E414_344,0.34403,NA
E737_286,NA,0.28586
E229_207,0.20662,NA
E344_822,0.82347,NA
E795_59,0.05817,NA
E282_208,NA,0.20762
E39_943,0.94483,NA
E487_988,0.98997,NA
E166_843,NA,0.84453
E150_652,0.65296,NA
E126_517,0.51755,NA
E821_484,0.48445,NA
E418_621,0.62187,NA
E311_821,NA,0.82247
E897_595,0.59579,NA
E761_847,0.84855,NA
E909_380,NA,0.38014
E374_632,0.6329,NA
E645_738,0.73922,NA
E308_940,NA,0.94183
E469_775,NA,0.77633
E208_20,NA,0.01906
E526_53,NA,0.05216
E889_602,NA,0.60281
E788_586,0.58676,NA
E920_300,NA,0.2999
E549_398,0.39819,NA
E661_746,NA,0.74724
E338_43,0.04213,NA
E998_502,0.50251,NA
E532_75,0.07422,NA
E774_697,0.69809,NA
E985_162,NA,0.16148
E269_565,0.5657,NA
E194_598,0.5988,NA
E835_441,0.44132,NA
E473_754,0.75527,NA
E406_468,NA,0.46841
E199_207,0.20662,NA
E209_332,NA,0.332
E877_881,NA,0.88265
E325_767,0.7683,NA
E730_420,0.42026,NA
E388_238,NA,0.23771
E577_335,NA,0.33501
E912_697,0.69809,NA
E488_189,NA,0.18857
E586_680,0.68104,NA
E163_589,0.58977,NA
E213_382,0.38215,NA
E670_594,NA,0.59478
E28_621,0.62187,NA
E95_597,0.59779,NA
E4_740,NA,0.74122
E784_663,0.66399,NA
E313_879,NA,0.88064
E352_476,0.47643,NA
E485_656,0.65697,NA
E203_302,NA,0.30191
E994_118,0.11735,NA
E718_303,NA,0.30291
E993_489,NA,0.48947
E952_696,0.69709,NA
E178_89,0.08826,NA
E84_681,NA,0.68205
E421_247,NA,0.24674
E881_956,NA,0.95787
E377_830,0.83149,NA
E348_98,0.09729,NA
E719_417,NA,0.41725
E266_179,NA,0.17854
E40_90,NA,0.08927
E924_811,0.81244,NA
E446_407,NA,0.40722
E484_715,NA,0.71615
E387_916,0.91775,NA
E78_902,NA,0.90371
E496_418,NA,0.41825
E522_722,NA,0.72317
E286_743,NA,0.74423
E316_69,0.0682,NA
E754_480,NA,0.48044
E44_438,0.43831,NA
E892_466,NA,0.4664
E364_625,0.62588,NA
E616_413,0.41324,NA
E504_952,NA,0.95386
E945_304,NA,0.30391
E597_103,NA,0.10231
E253_643,0.64393,NA
E954_132,0.13139,NA
E906_350,0.35005,NA
E646_960,0.96189,NA
E847_821,0.82247,NA
E471_481,0.48144,NA
E193_655,NA,0.65597
E21_586,0.58676,NA
E371_278,NA,0.27783
E72_951,0.95286,NA
E479_222,0.22166,NA
E73_583,NA,0.58375
E574_451,0.45135,NA
E423_783,0.78435,NA
E536_788,NA,0.78937
E936_24,NA,0.02307
E940_517,NA,0.51755
E970_448,NA,0.44835
E436_232,NA,0.2317
E832_781,NA,0.78235
E639_939,0.94082,NA
E858_718,NA,0.71916
E77_541,0.54162,NA
E534_402,NA,0.40221
E710_733,0.7342,NA
E641_34,NA,0.0331
E799_681,0.68205,NA
E38_294,NA,0.29388
E963_11,0.01003,NA
E157_133,NA,0.1324
E708_755,0.75627,NA
E249_596,0.59679,NA
E212_116,0.11535,NA
E37_354,0.35406,NA
E158_906,0.90772,NA
E432_678,NA,0.67904
E796_785,0.78636,NA
E886_200,0.1996,NA
E750_272,0.27182,NA
E802_295,0.29488,NA
E768_609,NA,0.60983
E861_138,NA,0.13741
E125_208,NA,0.20762
E925_793,0.79438,NA
E13_723,0.72417,NA
E642_976,0.97793,NA
E839_452,NA,0.45236
E397_465,0.4654,NA
E546_690,0.69107,NA
E745_425,NA,0.42528
E625_678,NA,0.67904
E765_602,NA,0.60281
E103_100,0.0993,NA
E688_397,0.39719,NA
E672_460,NA,0.46038
E986_446,0.44634,NA
E331_677,0.67803,NA
E482_827,NA,0.82849
E280_58,0.05717,NA
E932_183,0.18255,NA
E606_564,NA,0.56469
E161_360,0.36008,NA
E721_507,NA,0.50752
E386_503,0.50351,NA
E989_203,0.20261,NA
E102_763,NA,0.76429
E728_353,0.35306,NA
E842_564,NA,0.56469
E131_29,NA,0.02808
E187_974,NA,0.97593
E602_421,0.42126,NA
E89_5,0.00401,NA
E279_679,NA,0.68004
E258_109,NA,0.10832
E988_783,0.78435,NA
E445_73,NA,0.07222
E362_86,NA,0.08526
E939_244,NA,0.24373
E74_355,0.35507,NA
E10_377,NA,0.37713
E554_743,NA,0.74423
E678_792,0.79338,NA
E218_309,0.30893,NA
E622_848,0.84955,NA
E808_756,0.75727,NA
E614_44,NA,0.04313
E336_402,NA,0.40221
E736_30,NA,0.02909
E890_908,0.90973,NA
E261_500,NA,0.5005
E681_376,NA,0.37613
E673_532,NA,0.5326
E637_867,0.86861,NA
E6_452,0.45236,NA
E523_10,NA,0.00903
E225_370,NA,0.37011
E604_325,NA,0.32497
E226_260,0.25978,NA
E307_978,0.97994,NA
E273_714,NA,0.71515
E723_424,NA,0.42427
E355_996,0.99799,NA
E714_696,0.69709,NA
E430_982,0.98395,NA
E518_855,NA,0.85657
E680_246,NA,0.24574
E24_409,NA,0.40923
E302_366,NA,0.3661
E116_903,0.90471,NA
E422_177,NA,0.17653
E553_577,0.57773,NA
E838_672,0.67302,NA
E942_664,0.66499,NA
E851_666,NA,0.667
E391_53,NA,0.05216
E543_619,NA,0.61986
E618_929,0.93079,NA
E850_825,NA,0.82648
E156_744,NA,0.74524
E277_653,NA,0.65396
E809_367,NA,0.3671
E840_689,NA,0.69007
E272_334,0.334,NA
E170_255,NA,0.25476
E206_231,NA,0.23069
E142_197,NA,0.19659
E433_851,NA,0.85256
E233_322,NA,0.32197
E682_138,0.13741,NA
E629_367,NA,0.3671
E419_220,NA,0.21966
E207_850,0.85155,NA
E921_921,NA,0.92277
E556_234,NA,0.2337
E677_372,0.37212,NA
E701_667,0.668,NA
E598_750,0.75125,NA
E293_690,0.69107,NA
E358_973,NA,0.97492
E333_6,0.00502,NA
E347_130,NA,0.12939
E255_843,0.84453,NA
E907_977,NA,0.97894
E394_886,NA,0.88766
E141_128,0.12738,NA
E663_387,NA,0.38716
E995_850,NA,0.85155
E244_875,0.87663,NA
E783_469,0.46941,NA
E322_422,0.42227,NA
E3_184,0.18355,NA
E136_452,0.45236,NA
E695_733,NA,0.7342
E412_111,NA,0.11033
E169_132,NA,0.13139
E287_833,0.8345,NA
E434_360,0.36008,NA
E184_625,0.62588,NA
E683_932,0.9338,NA
E85_593,0.59378,NA
E29_557,NA,0.55767
E449_772,NA,0.77332
E951_70,0.06921,NA
E329_909,NA,0.91073
E563_303,NA,0.30291
E181_833,NA,0.8345
E227_659,NA,0.65998
E928_574,NA,0.57472
E472_383,NA,0.38315
E476_135,NA,0.1344
E505_496,NA,0.49649
E66_981,0.98295,NA
E452_47,NA,0.04614
E132_99,NA,0.09829
E573_498,NA,0.4985
E79_138,NA,0.13741
E231_609,NA,0.60983
