,PseudoTime1,PseudoTime2
E426_701,NA,0.87829
E568_167,NA,0.20828
E935_312,NA,0.39021
E969_726,NA,0.90966
E142_508,0.63614,NA
E336_299,0.3739,NA
E601_713,0.89335,NA
E659_752,NA,0.94228
E492_156,NA,0.19448
E684_208,0.25972,NA
E937_307,NA,0.38394
E398_182,NA,0.2271
E235_738,NA,0.92472
E378_344,0.43036,NA
E284_587,0.73526,NA
E658_637,NA,0.79799
E528_731,NA,0.91593
E174_795,0.99624,NA
E906_496,0.62108,NA
E579_588,0.73651,NA
E329_345,NA,0.43162
E777_540,NA,0.67629
E876_131,NA,0.16311
E34_81,0.10038,NA
E541_636,0.79674,NA
E483_282,NA,0.35257
E954_15,NA,0.01757
E700_124,NA,0.15433
E598_344,0.43036,NA
E181_303,NA,0.37892
E47_616,NA,0.77164
E375_663,NA,0.83061
E917_709,0.88833,NA
E53_729,NA,0.91343
E422_510,NA,0.63864
E389_458,0.5734,NA
E688_99,0.12296,NA
E975_61,NA,0.07528
E798_355,NA,0.44417
E466_601,0.75282,NA
E781_759,NA,0.95107
E118_118,NA,0.1468
E393_570,0.71393,NA
E581_751,0.94103,NA
E621_505,0.63237,NA
E86_345,NA,0.43162
E573_738,NA,0.92472
E563_494,0.61857,NA
E292_667,NA,0.83563
E460_302,0.37767,NA
E19_271,0.33877,NA
E660_271,0.33877,NA
E496_86,NA,0.10665
E408_408,NA,0.51066
E447_377,NA,0.47177
E307_159,NA,0.19824
E2_260,NA,0.32497
E857_501,0.62735,NA
E914_210,NA,0.26223
E983_301,NA,0.37641
E179_384,NA,0.48055
E524_544,NA,0.6813
E340_753,NA,0.94354
E565_13,NA,0.01506
E349_648,NA,0.81179
E576_372,NA,0.4655
E501_202,NA,0.2522
E998_596,0.74655,NA
E298_529,0.66248,NA
E845_778,NA,0.97491
E279_346,NA,0.43287
E120_349,NA,0.43664
E403_129,0.1606,NA
E551_199,NA,0.24843
E853_379,0.47428,NA
E521_301,0.37641,NA
E128_248,NA,0.30991
E61_330,NA,0.4128
E489_717,0.89837,NA
E337_439,NA,0.54956
E651_318,NA,0.39774
E437_771,NA,0.96612
E302_104,NA,0.12923
E105_548,0.68632,NA
E765_414,0.51819,NA
E871_637,0.79799,NA
E562_445,0.55709,NA
E54_50,NA,0.06148
E736_534,NA,0.66876
E710_376,NA,0.47051
E110_652,0.81681,NA
E28_293,NA,0.36637
E289_356,0.44542,NA
E639_482,0.60351,NA
E978_226,0.28231,NA
E198_716,0.89711,NA
E920_710,0.88959,NA
E234_212,NA,0.26474
E900_752,NA,0.94228
E735_3,0.00251,NA
E811_465,0.58218,NA
E637_403,NA,0.50439
E612_74,NA,0.09159
E409_326,0.40778,NA
E719_253,NA,0.31619
E63_437,NA,0.54705
E242_535,NA,0.67001
E186_444,0.55583,NA
E860_605,0.75784,NA
E956_179,0.22334,NA
E916_587,NA,0.73526
E704_593,NA,0.74279
E656_200,0.24969,NA
E924_776,NA,0.9724
E675_428,NA,0.53576
E35_109,NA,0.13551
E931_89,0.11041,NA
E475_543,NA,0.68005
E925_505,0.63237,NA
E911_150,NA,0.18695
E898_636,0.79674,NA
E908_345,NA,0.43162
E163_429,0.53701,NA
E535_242,NA,0.30238
E994_219,NA,0.27353
E766_750,0.93977,NA
E683_352,NA,0.4404
E399_506,NA,0.63363
E990_391,0.48934,NA
E346_65,0.0803,NA
E837_607,0.76035,NA
E988_780,0.97742,NA
E274_488,0.61104,NA
E672_441,0.55207,NA
E979_141,NA,0.17566
E45_430,NA,0.53827
E150_142,NA,0.17691
E734_458,NA,0.5734
E605_284,NA,0.35508
E577_91,0.11292,NA
E697_313,0.39147,NA
E209_87,0.1079,NA
E695_693,NA,0.86826
E267_271,NA,0.33877
E474_291,NA,0.36386
E316_10,0.01129,NA
E187_369,NA,0.46173
E693_597,0.7478,NA
E166_562,NA,0.70389
E902_10,NA,0.01129
E843_333,NA,0.41656
E615_397,0.49686,NA
E421_720,NA,0.90213
E587_596,0.74655,NA
E446_274,NA,0.34253
E723_389,NA,0.48683
E97_330,0.4128,NA
E36_762,NA,0.95483
E455_395,NA,0.49435
E269_472,0.59097,NA
E488_350,NA,0.43789
E859_563,NA,0.70514
E840_357,0.44668,NA
E433_166,NA,0.20703
E682_101,NA,0.12547
E155_631,NA,0.79046
E339_59,NA,0.07277
E428_297,NA,0.37139
E294_20,NA,0.02384
E643_154,NA,0.19197
E226_665,NA,0.83312
E676_677,NA,0.84818
E868_778,NA,0.97491
E856_31,NA,0.03764
E559_298,0.37265,NA
E647_753,NA,0.94354
E371_546,NA,0.68381
E66_541,NA,0.67754
E304_248,NA,0.30991
E953_436,NA,0.5458
E797_491,NA,0.61481
E276_437,NA,0.54705
E390_522,NA,0.6537
E878_604,NA,0.75659
E434_573,0.71769,NA
E442_343,0.42911,NA
E439_555,NA,0.69511
E324_672,0.84191,NA
E609_150,0.18695,NA
E358_78,NA,0.09661
E493_223,NA,0.27854
E996_723,NA,0.9059
E940_269,0.33626,NA
E343_560,0.70138,NA
E644_418,NA,0.52321
E814_104,NA,0.12923
E69_63,NA,0.07779
E835_791,0.99122,NA
E223_251,NA,0.31368
E721_446,NA,0.55834
E194_653,0.81807,NA
E217_26,NA,0.03137
E831_531,NA,0.66499
E502_159,NA,0.19824
E123_665,0.83312,NA
E254_302,NA,0.37767
E815_233,0.29109,NA
E751_165,0.20577,NA
E825_679,0.85069,NA
E809_756,0.9473,NA
E946_217,NA,0.27102
E599_16,0.01882,NA
E728_231,0.28858,NA
E882_56,NA,0.06901
E544_479,NA,0.59975
E51_607,NA,0.76035
E768_558,NA,0.69887
E82_409,0.51192,NA
E971_588,0.73651,NA
E85_299,NA,0.3739
E374_697,0.87327,NA
E204_278,NA,0.34755
E594_481,NA,0.60226
E402_541,0.67754,NA
E545_522,0.6537,NA
E452_192,NA,0.23965
E514_369,0.46173,NA
E509_348,NA,0.43538
E147_724,NA,0.90715
E6_729,0.91343,NA
E272_772,NA,0.96738
E948_392,NA,0.49059
E838_739,0.92597,NA
E407_545,0.68256,NA
E595_712,NA,0.8921
E60_278,NA,0.34755
E992_243,0.30364,NA
E997_120,NA,0.14931
E100_690,0.86449,NA
E520_141,NA,0.17566
E867_651,NA,0.81556
E603_88,0.10916,NA
E191_683,NA,0.85571
E241_332,0.41531,NA
E739_469,NA,0.5872
E681_97,NA,0.12045
E575_66,NA,0.08156
E448_724,NA,0.90715
E172_165,NA,0.20577
E787_380,0.47553,NA
E178_303,0.37892,NA
E513_263,NA,0.32873
E686_460,0.57591,NA
E56_546,0.68381,NA
E211_329,NA,0.41154
E369_175,0.21832,NA
E642_640,NA,0.80176
E10_720,NA,0.90213
E133_103,NA,0.12798
E416_26,0.03137,NA
E137_131,NA,0.16311
E145_570,0.71393,NA
E667_339,NA,0.42409
E15_305,NA,0.38143
E281_669,NA,0.83814
E864_712,0.8921,NA
E849_243,NA,0.30364
E633_204,NA,0.25471
E617_216,NA,0.26976
E556_334,NA,0.41782
E548_708,NA,0.88708
E141_546,0.68381,NA
E755_602,NA,0.75408
E469_561,NA,0.70263
E233_26,NA,0.03137
E7_444,0.55583,NA
E820_706,NA,0.88457
E506_477,0.59724,NA
E444_798,1.0,NA
E546_519,0.64994,NA
E94_775,NA,0.97114
E540_261,NA,0.32622
E131_230,NA,0.28733
E260_62,NA,0.07654
E794_394,NA,0.4931
E201_312,NA,0.39021
E62_658,NA,0.82434
E532_136,NA,0.16939
E321_536,NA,0.67127
E213_446,0.55834,NA
E290_4,0.00376,NA
E383_509,0.63739,NA
E627_632,0.79172,NA
E752_272,NA,0.34003
E597_730,NA,0.91468
E415_329,NA,0.41154
E18_427,NA,0.5345
E677_643,NA,0.80552
E108_596,NA,0.74655
E725_127,0.15809,NA
E655_750,0.93977,NA
E905_44,NA,0.05395
E75_215,0.26851,NA
E352_171,NA,0.2133
E395_117,NA,0.14555
E229_545,0.68256,NA
E429_581,NA,0.72773
E716_43,0.0527,NA
E741_507,NA,0.63488
E740_222,NA,0.27729
E737_302,NA,0.37767
E650_723,NA,0.9059
E796_346,0.43287,NA
E413_317,NA,0.39649
E585_179,0.22334,NA
E280_102,0.12673,NA
E55_446,0.55834,NA
E104_233,NA,0.29109
E511_464,0.58093,NA
E629_303,NA,0.37892
E604_687,0.86073,NA
E64_340,NA,0.42535
E580_609,NA,0.76286
E417_119,0.14806,NA
E387_522,0.6537,NA
E326_135,NA,0.16813
E168_90,NA,0.11167
E190_25,NA,0.03011
E169_589,NA,0.73777
E401_214,NA,0.26725
E227_618,0.77415,NA
E533_341,NA,0.4266
E685_158,NA,0.19699
E618_227,0.28356,NA
E26_276,0.34504,NA
E813_376,NA,0.47051
E600_730,0.91468,NA
E769_446,NA,0.55834
E561_166,NA,0.20703
E613_398,0.49812,NA
E886_17,0.02008,NA
E57_169,NA,0.21079
E955_781,NA,0.97867
E400_287,NA,0.35885
E318_180,NA,0.22459
E463_175,0.21832,NA
E221_329,0.41154,NA
E335_512,NA,0.64115
E679_276,0.34504,NA
E714_608,NA,0.76161
E652_427,0.5345,NA
E666_254,NA,0.31744
E13_585,0.73275,NA
E450_672,NA,0.84191
E215_556,0.69636,NA
E895_774,NA,0.96989
E744_770,NA,0.96487
E24_162,NA,0.20201
E890_699,0.87578,NA
E388_47,0.05772,NA
E116_601,NA,0.75282
E592_356,NA,0.44542
E354_634,NA,0.79423
E266_308,NA,0.38519
E616_438,NA,0.54831
E285_592,0.74153,NA
E673_26,0.03137,NA
E792_613,NA,0.76788
E662_360,NA,0.45044
E807_711,0.89084,NA
E341_605,NA,0.75784
E993_664,0.83187,NA
E819_125,0.15558,NA
E756_728,NA,0.91217
E776_276,NA,0.34504
E692_598,NA,0.74906
E486_533,0.6675,NA
E694_127,NA,0.15809
E808_12,0.0138,NA
E404_318,0.39774,NA
E406_475,NA,0.59473
E709_669,NA,0.83814
E932_58,NA,0.07152
E485_518,NA,0.64868
E961_704,NA,0.88206
E873_725,NA,0.90841
E638_764,0.95734,NA
E152_217,NA,0.27102
E310_712,0.8921,NA
E780_617,NA,0.7729
E619_533,NA,0.6675
E143_331,0.41405,NA
E669_411,0.51443,NA
E516_562,0.70389,NA
E46_708,NA,0.88708
E222_578,NA,0.72396
E919_755,NA,0.94605
E812_408,NA,0.51066
E347_632,0.79172,NA
E943_46,0.05646,NA
E151_635,NA,0.79548
E106_111,NA,0.13802
E670_692,0.867,NA
E160_703,NA,0.8808
E922_112,NA,0.13927
E373_302,0.37767,NA
E175_67,NA,0.08281
E311_381,NA,0.47679
E526_640,NA,0.80176
E327_668,0.83689,NA
E436_427,0.5345,NA
E122_225,0.28105,NA
E821_322,0.40276,NA
E380_179,NA,0.22334
E231_772,0.96738,NA
E851_334,NA,0.41782
E708_795,0.99624,NA
E894_107,0.133,NA
E881_299,0.3739,NA
E929_717,NA,0.89837
E430_43,NA,0.0527
E1_508,NA,0.63614
E788_365,0.45671,NA
E503_172,NA,0.21455
E114_556,0.69636,NA
E717_10,NA,0.01129
E29_609,NA,0.76286
E83_548,NA,0.68632
E197_201,NA,0.25094
E590_172,NA,0.21455
E482_189,NA,0.23588
E449_142,NA,0.17691
E263_361,0.45169,NA
E724_167,0.20828,NA
E822_210,0.26223,NA
E184_43,0.0527,NA
E757_467,0.58469,NA
E4_244,NA,0.30489
E328_157,NA,0.19573
E664_507,0.63488,NA
E833_345,0.43162,NA
E484_516,NA,0.64617
E584_775,0.97114,NA
E950_626,NA,0.78419
E976_745,NA,0.9335
E999_750,0.93977,NA
E95_638,NA,0.79925
E942_486,NA,0.60853
E912_389,NA,0.48683
E829_780,0.97742,NA
E949_749,NA,0.93852
E742_695,0.87077,NA
E939_286,NA,0.35759
E176_628,0.7867,NA
E96_618,NA,0.77415
E770_490,NA,0.61355
E16_694,0.86951,NA
E663_290,0.36261,NA
E554_626,0.78419,NA
E250_624,NA,0.78168
E161_254,0.31744,NA
E308_498,0.62359,NA
E632_177,NA,0.22083
E478_703,NA,0.8808
E648_20,0.02384,NA
E368_644,NA,0.80678
E810_773,NA,0.96863
E527_534,NA,0.66876
E746_520,NA,0.65119
E762_713,NA,0.89335
E608_132,0.16437,NA
E42_290,0.36261,NA
E918_749,NA,0.93852
E653_38,0.04642,NA
