,PseudoTime1,PseudoTime2
E567_147,0.18319,NA
E985_667,NA,0.83563
E75_719,0.90088,NA
E377_578,NA,0.72396
E234_631,NA,0.79046
E232_663,0.83061,NA
E635_417,0.52196,NA
E690_720,0.90213,NA
E175_401,NA,0.50188
E933_85,0.1054,NA
E890_143,NA,0.17817
E852_766,NA,0.95985
E612_471,0.58971,NA
E406_415,0.51945,NA
E991_282,0.35257,NA
E206_742,NA,0.92974
E8_679,NA,0.85069
E355_291,NA,0.36386
E257_425,0.53199,NA
E832_43,NA,0.0527
E429_634,NA,0.79423
E472_620,NA,0.77666
E646_138,NA,0.17189
E744_422,NA,0.52823
E37_224,NA,0.2798
E263_225,0.28105,NA
E97_2,NA,0.00125
E455_124,NA,0.15433
E834_580,NA,0.72647
E154_65,NA,0.0803
E243_324,NA,0.40527
E488_561,0.70263,NA
E164_61,NA,0.07528
E430_289,NA,0.36136
E213_567,NA,0.71016
E127_110,0.13676,NA
E790_284,0.35508,NA
E579_27,NA,0.03262
E389_620,NA,0.77666
E584_241,0.30113,NA
E238_95,NA,0.11794
E1_378,0.47302,NA
E900_124,0.15433,NA
E730_395,0.49435,NA
E497_246,NA,0.3074
E554_624,NA,0.78168
E956_307,0.38394,NA
E806_51,NA,0.06274
E28_125,0.15558,NA
E833_442,0.55332,NA
E960_520,0.65119,NA
E124_240,0.29987,NA
E405_522,NA,0.6537
E748_698,NA,0.87453
E417_251,NA,0.31368
E30_645,0.80803,NA
E98_314,0.39272,NA
E926_612,NA,0.76662
E251_20,0.02384,NA
E756_542,NA,0.6788
E436_440,0.55082,NA
E188_487,NA,0.60979
E331_37,0.04517,NA
E145_392,0.49059,NA
E426_69,NA,0.08532
E391_693,NA,0.86826
E583_375,NA,0.46926
E944_588,0.73651,NA
E493_417,NA,0.52196
E782_208,NA,0.25972
E736_731,NA,0.91593
E915_269,0.33626,NA
E505_530,0.66374,NA
E534_787,0.9862,NA
E535_323,NA,0.40402
E663_81,0.10038,NA
E593_683,NA,0.85571
E855_269,NA,0.33626
E841_327,0.40903,NA
E538_326,0.40778,NA
E840_329,0.41154,NA
E380_515,0.64492,NA
E860_698,NA,0.87453
E770_168,0.20954,NA
E414_548,NA,0.68632
E907_613,NA,0.76788
E372_383,0.4793,NA
E312_64,0.07905,NA
E236_429,0.53701,NA
E958_622,0.77917,NA
E551_764,0.95734,NA
E917_481,NA,0.60226
E489_537,0.67252,NA
E79_662,NA,0.82936
E290_239,0.29862,NA
E922_123,NA,0.15307
E336_331,0.41405,NA
E865_13,0.01506,NA
E19_549,0.68758,NA
E346_615,0.77039,NA
E304_304,0.38018,NA
E914_470,NA,0.58846
E892_430,0.53827,NA
E270_105,NA,0.13049
E340_476,0.59598,NA
E100_129,NA,0.1606
E705_239,0.29862,NA
E253_341,0.4266,NA
E298_420,NA,0.52572
E345_563,0.70514,NA
E821_274,0.34253,NA
E566_167,NA,0.20828
E115_724,0.90715,NA
E837_731,NA,0.91593
E813_443,NA,0.55458
E341_523,0.65496,NA
E38_187,0.23338,NA
E477_21,0.02509,NA
E424_51,0.06274,NA
E882_485,0.60728,NA
E599_282,0.35257,NA
E899_159,NA,0.19824
E667_382,0.47804,NA
E209_284,NA,0.35508
E53_325,0.40652,NA
E823_576,NA,0.72146
E444_65,0.0803,NA
E807_54,0.0665,NA
E642_112,0.13927,NA
E875_441,NA,0.55207
E262_685,0.85822,NA
E310_319,0.399,NA
E470_704,NA,0.88206
E469_747,NA,0.93601
E702_228,NA,0.28482
E986_140,0.1744,NA
E220_495,0.61982,NA
E434_789,NA,0.98871
E421_685,0.85822,NA
E633_6,NA,0.00627
E731_440,NA,0.55082
E375_692,NA,0.867
E503_354,NA,0.44291
E246_272,NA,0.34003
E395_97,NA,0.12045
E863_198,0.24718,NA
E229_393,0.49184,NA
E204_623,NA,0.78043
E283_531,0.66499,NA
E572_388,0.48557,NA
E712_704,0.88206,NA
E250_294,0.36763,NA
E182_19,NA,0.02258
E498_39,0.04768,NA
E992_505,NA,0.63237
E814_227,NA,0.28356
E449_769,0.96361,NA
E356_553,NA,0.6926
E334_668,NA,0.83689
E187_520,NA,0.65119
E342_330,NA,0.4128
E708_347,0.43413,NA
E221_181,0.22585,NA
E846_446,NA,0.55834
E839_419,0.52447,NA
E161_602,NA,0.75408
E266_614,NA,0.76913
E155_534,NA,0.66876
E364_604,NA,0.75659
E96_495,NA,0.61982
E591_315,NA,0.39398
E801_30,0.03639,NA
E769_300,NA,0.37516
E764_525,0.65747,NA
E126_110,NA,0.13676
E40_271,NA,0.33877
E218_701,NA,0.87829
E523_249,0.31117,NA
E709_351,0.43915,NA
E936_479,NA,0.59975
E438_235,0.2936,NA
E50_403,NA,0.50439
E740_454,NA,0.56838
E207_378,0.47302,NA
E315_113,0.14053,NA
E307_398,0.49812,NA
E680_342,0.42785,NA
E387_233,NA,0.29109
E222_774,NA,0.96989
E894_30,0.03639,NA
E247_233,NA,0.29109
E698_113,NA,0.14053
E88_153,NA,0.19072
E255_567,NA,0.71016
E558_54,0.0665,NA
E344_485,NA,0.60728
E941_401,0.50188,NA
E484_690,0.86449,NA
E363_408,NA,0.51066
E951_120,NA,0.14931
E652_67,NA,0.08281
E456_571,0.71518,NA
E627_567,0.71016,NA
E447_699,NA,0.87578
E672_582,NA,0.72898
E824_626,0.78419,NA
E392_193,0.2409,NA
E291_702,NA,0.87955
E701_69,0.08532,NA
E0_695,0.87077,NA
E376_365,0.45671,NA
E884_35,NA,0.04266
E604_192,0.23965,NA
E502_75,0.09285,NA
E781_697,NA,0.87327
E205_442,NA,0.55332
E886_110,0.13676,NA
E475_726,0.90966,NA
E540_515,0.64492,NA
E311_594,NA,0.74404
E544_292,0.36512,NA
E795_508,NA,0.63614
E948_241,0.30113,NA
E359_453,NA,0.56713
E565_468,0.58595,NA
E928_169,0.21079,NA
E874_593,NA,0.74279
E71_392,0.49059,NA
E2_489,NA,0.6123
E494_519,NA,0.64994
E318_671,0.84065,NA
E771_278,0.34755,NA
E210_118,NA,0.1468
E545_50,0.06148,NA
E333_689,NA,0.86324
E80_756,NA,0.9473
E77_731,NA,0.91593
E299_14,0.01631,NA
E271_174,NA,0.21706
E850_237,0.29611,NA
E861_691,NA,0.86575
E23_34,0.04141,NA
E396_316,NA,0.39523
E685_354,NA,0.44291
E858_626,0.78419,NA
E272_515,NA,0.64492
E460_591,0.74028,NA
E569_53,0.06524,NA
E54_707,0.88582,NA
E486_357,NA,0.44668
E130_184,0.22961,NA
E623_425,0.53199,NA
E953_306,NA,0.38269
E589_424,NA,0.53074
E349_402,0.50314,NA
E772_254,NA,0.31744
E496_93,0.11543,NA
E403_728,NA,0.91217
E323_446,0.55834,NA
E261_543,0.68005,NA
E674_270,NA,0.33752
E812_612,NA,0.76662
E845_404,NA,0.50565
E441_240,NA,0.29987
E726_458,NA,0.5734
E93_410,NA,0.51317
E897_581,NA,0.72773
E157_169,NA,0.21079
E211_459,0.57465,NA
E111_257,0.3212,NA
E99_38,NA,0.04642
E594_650,NA,0.8143
E699_193,NA,0.2409
E639_583,0.73024,NA
E474_309,0.38645,NA
E519_125,0.15558,NA
E735_356,NA,0.44542
E305_82,NA,0.10163
E809_259,NA,0.32371
E800_109,0.13551,NA
E224_507,NA,0.63488
E228_496,0.62108,NA
E684_44,NA,0.05395
E577_225,0.28105,NA
E984_141,NA,0.17566
E970_124,NA,0.15433
E409_728,0.91217,NA
E657_765,0.95859,NA
E704_548,0.68632,NA
E930_123,NA,0.15307
E556_88,NA,0.10916
E142_679,NA,0.85069
E682_604,NA,0.75659
E68_527,NA,0.65997
E296_446,0.55834,NA
E983_303,0.37892,NA
E398_433,NA,0.54203
E57_154,NA,0.19197
E732_300,NA,0.37516
E461_658,0.82434,NA
E190_627,0.78545,NA
E561_508,NA,0.63614
E586_218,0.27227,NA
E506_757,0.94856,NA
E901_558,0.69887,NA
E118_745,NA,0.9335
E121_204,NA,0.25471
E235_460,NA,0.57591
E432_798,NA,1.0
E511_114,0.14178,NA
E354_151,NA,0.18821
E258_459,0.57465,NA
E46_329,NA,0.41154
E269_752,NA,0.94228
E601_111,NA,0.13802
E215_2,NA,0.00125
E552_730,NA,0.91468
E85_162,0.20201,NA
E202_434,NA,0.54329
E102_289,0.36136,NA
E700_425,NA,0.53199
E537_371,NA,0.46424
E84_69,0.08532,NA
E888_188,0.23463,NA
E60_321,0.40151,NA
E239_425,NA,0.53199
E15_650,0.8143,NA
E454_258,0.32246,NA
E42_141,NA,0.17566
E972_106,0.13174,NA
E677_272,NA,0.34003
E249_57,NA,0.07026
E938_542,NA,0.6788
E547_212,0.26474,NA
E893_32,0.0389,NA
E905_712,NA,0.8921
E501_145,0.18068,NA
E208_577,NA,0.72271
E313_717,0.89837,NA
E783_365,NA,0.45671
E999_1,0.0,NA
E125_278,NA,0.34755
E560_91,0.11292,NA
E316_640,0.80176,NA
E574_558,NA,0.69887
E72_597,NA,0.7478
E120_354,0.44291,NA
E605_16,0.01882,NA
E631_286,0.35759,NA
E887_471,0.58971,NA
E442_687,0.86073,NA
E185_687,0.86073,NA
E295_247,0.30866,NA
E596_430,NA,0.53827
E564_366,0.45797,NA
E762_149,NA,0.1857
E670_81,NA,0.10038
E55_563,0.70514,NA
E512_551,0.69009,NA
E183_780,NA,0.97742
E330_626,NA,0.78419
E67_34,NA,0.04141
E923_490,NA,0.61355
E990_634,0.79423,NA
E911_587,NA,0.73526
E942_662,0.82936,NA
E321_278,0.34755,NA
E628_763,0.95609,NA
E181_246,NA,0.3074
E867_531,NA,0.66499
E153_29,NA,0.03513
E996_96,0.1192,NA
E203_702,NA,0.87955
E240_117,0.14555,NA
E525_571,NA,0.71518
E368_793,NA,0.99373
E476_486,NA,0.60853
E254_480,NA,0.601
E428_683,NA,0.85571
E694_26,0.03137,NA
E352_261,NA,0.32622
E747_51,0.06274,NA
E58_143,0.17817,NA
E49_435,NA,0.54454
E446_656,0.82183,NA
E885_353,NA,0.44166
E794_297,0.37139,NA
E625_239,NA,0.29862
E350_740,NA,0.92723
E504_40,NA,0.04893
E715_410,0.51317,NA
E830_622,0.77917,NA
E174_395,NA,0.49435
E872_743,0.93099,NA
E24_31,NA,0.03764
E848_35,0.04266,NA
E641_602,NA,0.75408
E615_485,0.60728,NA
E929_479,0.59975,NA
E602_114,0.14178,NA
E17_708,NA,0.88708
E413_766,0.95985,NA
E575_558,0.69887,NA
E760_766,0.95985,NA
E146_187,0.23338,NA
E761_352,0.4404,NA
E11_798,NA,1.0
E347_290,NA,0.36261
E45_561,0.70263,NA
E573_374,NA,0.46801
E967_176,NA,0.21957
E733_181,NA,0.22585
E62_149,0.1857,NA
E557_203,NA,0.25345
E343_196,0.24467,NA
E739_540,0.67629,NA
E742_510,NA,0.63864
E679_49,NA,0.06023
E158_484,NA,0.60602
E87_165,NA,0.20577
E754_551,NA,0.69009
E328_150,NA,0.18695
E993_267,0.33375,NA
E614_482,0.60351,NA
E649_178,0.22208,NA
E480_389,0.48683,NA
E946_333,0.41656,NA
E348_371,NA,0.46424
E52_674,0.84442,NA
E287_564,0.7064,NA
E689_596,0.74655,NA
E714_438,NA,0.54831
E140_285,NA,0.35634
E176_274,0.34253,NA
E26_53,0.06524,NA
E427_510,NA,0.63864
E490_325,NA,0.40652
E109_601,NA,0.75282
E520_750,NA,0.93977
E752_633,NA,0.79297
E289_46,NA,0.05646
E822_385,NA,0.48181
E122_333,NA,0.41656
E581_535,NA,0.67001
E798_462,0.57842,NA
E110_419,NA,0.52447
E713_400,NA,0.50063
E65_246,NA,0.3074
E934_573,NA,0.71769
E274_119,0.14806,NA
E966_408,NA,0.51066
E113_276,0.34504,NA
E94_406,NA,0.50816
E275_106,0.13174,NA
E539_152,0.18946,NA
E159_174,0.21706,NA
E741_118,NA,0.1468
E492_624,NA,0.78168
E692_539,NA,0.67503
E117_519,NA,0.64994
E775_493,0.61731,NA
E619_458,0.5734,NA
E482_133,0.16562,NA
E518_269,NA,0.33626
E758_100,0.12422,NA
E910_472,0.59097,NA
E237_595,0.74529,NA
E317_683,NA,0.85571
E415_622,NA,0.77917
E407_523,0.65496,NA
E773_378,NA,0.47302
E531_437,NA,0.54705
E618_573,NA,0.71769
E471_206,0.25721,NA
E439_602,NA,0.75408
E281_500,NA,0.6261
E458_691,0.86575,NA
E326_316,NA,0.39523
E216_363,NA,0.4542
E91_295,NA,0.36888
E329_259,0.32371,NA
E41_642,NA,0.80427
E895_26,0.03137,NA
E132_308,NA,0.38519
E532_435,0.54454,NA
E609_671,0.84065,NA
E529_763,0.95609,NA
E451_165,0.20577,NA
E507_365,NA,0.45671
E856_39,NA,0.04768
E968_210,NA,0.26223
E381_523,NA,0.65496
E14_748,0.93726,NA
E465_37,NA,0.04517
E468_204,NA,0.25471
E820_696,0.87202,NA
E303_707,0.88582,NA
E128_458,NA,0.5734
E131_15,NA,0.01757
E751_651,0.81556,NA
E940_667,0.83563,NA
E360_206,NA,0.25721
E431_735,NA,0.92095
E217_530,0.66374,NA
E950_173,0.21581,NA
E533_81,NA,0.10038
E666_242,NA,0.30238
E285_439,NA,0.54956
E686_425,NA,0.53199
E570_286,0.35759,NA
E687_515,0.64492,NA
E337_256,NA,0.31995
E167_597,0.7478,NA
E292_98,NA,0.12171
E12_767,0.9611,NA
E136_346,NA,0.43287
E640_627,0.78545,NA
E981_604,0.75659,NA
E151_321,NA,0.40151
E524_239,0.29862,NA
E753_732,0.91719,NA
E908_406,0.50816,NA
E528_684,0.85696,NA
E3_793,NA,0.99373
E92_709,NA,0.88833
E90_689,0.86324,NA
E89_154,0.19197,NA
E20_28,NA,0.03388
E325_201,0.25094,NA
E711_153,NA,0.19072
E835_247,NA,0.30866
E673_586,0.734,NA
E683_216,0.26976,NA
E129_519,NA,0.64994
E559_599,0.75031,NA
E361_134,NA,0.16688
E76_295,NA,0.36888
E379_536,0.67127,NA
E975_748,0.93726,NA
E277_733,NA,0.91844
E51_636,0.79674,NA
E369_675,0.84567,NA
E720_699,NA,0.87578
E643_109,0.13551,NA
E932_460,0.57591,NA
E219_268,NA,0.33501
E300_234,NA,0.29235
E710_77,0.09536,NA
E843_591,NA,0.74028
E196_450,0.56336,NA
E724_197,NA,0.24592
E718_386,0.48306,NA
E31_180,0.22459,NA
E877_394,NA,0.4931
E108_728,NA,0.91217
E622_777,0.97365,NA
E241_741,NA,0.92848
E397_753,0.94354,NA
E43_312,0.39021,NA
E582_516,0.64617,NA
E759_194,NA,0.24216
E194_761,0.95358,NA
E693_116,NA,0.14429
E195_773,NA,0.96863
E616_167,0.20828,NA
E324_13,NA,0.01506
E294_192,0.23965,NA
E716_219,NA,0.27353
E137_215,0.26851,NA
E200_450,0.56336,NA
E974_653,0.81807,NA
E527_451,NA,0.56462
E971_756,0.9473,NA
E297_141,NA,0.17566
E859_503,NA,0.62986
E978_136,0.16939,NA
E189_262,0.32748,NA
E227_67,NA,0.08281
E104_415,NA,0.51945
E774_160,NA,0.1995
E943_793,NA,0.99373
E464_409,NA,0.51192
E119_180,0.22459,NA
E435_170,NA,0.21205
E541_284,0.35508,NA
E606_620,NA,0.77666
E864_662,0.82936,NA
E590_439,0.54956,NA
E199_454,NA,0.56838
E805_433,NA,0.54203
E107_178,0.22208,NA
E284_107,NA,0.133
E765_586,0.734,NA
E35_707,0.88582,NA
E849_44,NA,0.05395
E688_716,0.89711,NA
E797_84,NA,0.10414
E516_255,NA,0.3187
E818_479,NA,0.59975
E423_181,NA,0.22585
E143_457,0.57215,NA
E514_497,0.62233,NA
E36_548,0.68632,NA
E198_135,NA,0.16813
E706_694,0.86951,NA
E607_262,0.32748,NA
E969_15,NA,0.01757
E776_658,NA,0.82434
E629_496,NA,0.62108
E9_764,NA,0.95734
E796_628,0.7867,NA
E620_523,NA,0.65496
E332_673,NA,0.84316
E81_455,0.56964,NA
E955_463,NA,0.57967
E191_523,0.65496,NA
E799_628,NA,0.7867
E838_470,0.58846,NA
E508_246,NA,0.3074
E353_547,NA,0.68507
E244_477,NA,0.59724
E242_571,0.71518,NA
E530_258,0.32246,NA
E568_608,0.76161,NA
E393_729,NA,0.91343
E588_759,0.95107,NA
E784_415,0.51945,NA
E365_290,0.36261,NA
E802_660,0.82685,NA
E828_520,NA,0.65119
E370_328,0.41029,NA
E327_482,NA,0.60351
E479_693,NA,0.86826
E147_734,0.9197,NA
E789_518,0.64868,NA
E437_104,NA,0.12923
E116_549,NA,0.68758
E862_644,0.80678,NA
E788_18,NA,0.02133
E831_677,NA,0.84818
E548_96,0.1192,NA
E847_92,0.11418,NA
E921_356,NA,0.44542
E638_212,0.26474,NA
E445_160,NA,0.1995
E722_723,NA,0.9059
E743_34,0.04141,NA
E630_740,0.92723,NA
E231_451,0.56462,NA
E466_433,NA,0.54203
E32_647,0.81054,NA
E280_632,0.79172,NA
E889_650,0.8143,NA
E912_266,NA,0.3325
E707_151,NA,0.18821
E580_472,0.59097,NA
E918_100,0.12422,NA
E919_99,0.12296,NA
E366_357,NA,0.44668
E913_158,NA,0.19699
E939_658,NA,0.82434
E728_596,0.74655,NA
E632_663,NA,0.83061
E268_362,NA,0.45295
E114_763,0.95609,NA
E810_667,NA,0.83563
E854_664,0.83187,NA
E78_581,NA,0.72773
E214_758,0.94981,NA
E172_654,0.81932,NA
E727_309,NA,0.38645
E135_256,0.31995,NA
E61_286,NA,0.35759
E979_540,0.67629,NA
E384_488,0.61104,NA
E668_59,NA,0.07277
E74_722,NA,0.90464
E301_457,NA,0.57215
E499_777,0.97365,NA
E746_144,0.17942,NA
E478_494,0.61857,NA
E989_519,0.64994,NA
E871_445,NA,0.55709
E165_456,0.57089,NA
E866_84,0.10414,NA
E827_118,NA,0.1468
E546_354,0.44291,NA
E697_676,NA,0.84693
E34_258,0.32246,NA
E73_764,NA,0.95734
E517_237,NA,0.29611
E660_222,NA,0.27729
E225_357,0.44668,NA
E374_270,0.33752,NA
E264_185,NA,0.23087
E980_798,NA,1.0
E382_150,0.18695,NA
E659_212,NA,0.26474
E139_439,0.54956,NA
E282_778,NA,0.97491
E757_188,0.23463,NA
E902_627,NA,0.78545
E767_355,0.44417,NA
E703_494,0.61857,NA
E543_373,0.46675,NA
E171_251,0.31368,NA
E878_433,NA,0.54203
E637_759,0.95107,NA
E719_430,0.53827,NA
E25_780,NA,0.97742
E69_651,0.81556,NA
E906_700,NA,0.87704
E786_409,NA,0.51192
E362_556,0.69636,NA
E696_388,NA,0.48557
E787_12,NA,0.0138
E226_783,0.98118,NA
E624_392,0.49059,NA
E173_451,NA,0.56462
E314_681,0.8532,NA
E335_103,NA,0.12798
E29_126,NA,0.15684
E21_434,NA,0.54329
E734_770,0.96487,NA
E64_343,0.42911,NA
E779_490,0.61355,NA
E133_152,NA,0.18946
E868_120,NA,0.14931
E420_378,NA,0.47302
E611_91,0.11292,NA
E160_244,NA,0.30489
E669_57,NA,0.07026
E10_42,NA,0.05144
E367_437,0.54705,NA
E658_605,NA,0.75784
E947_67,0.08281,NA
E768_424,NA,0.53074
E738_158,NA,0.19699
E256_719,NA,0.90088
E920_749,0.93852,NA
E425_363,0.4542,NA
E319_90,NA,0.11167
E443_472,0.59097,NA
E880_632,0.79172,NA
E836_183,0.22836,NA
E555_790,NA,0.98996
E6_372,0.4655,NA
E223_156,0.19448,NA
E320_636,NA,0.79674
E152_532,NA,0.66625
E5_78,NA,0.09661
E500_696,0.87202,NA
E404_529,0.66248,NA
E945_30,NA,0.03639
E829_594,0.74404,NA
E973_382,0.47804,NA
E595_357,0.44668,NA
E18_195,NA,0.24341
E961_765,NA,0.95859
E931_669,0.83814,NA
E780_485,0.60728,NA
E598_718,0.89962,NA
E83_667,NA,0.83563
E112_250,0.31242,NA
E230_504,NA,0.63112
E803_741,NA,0.92848
E378_115,0.14304,NA
E592_543,NA,0.68005
E388_111,0.13802,NA
E265_566,NA,0.70891
E873_473,NA,0.59222
E869_153,0.19072,NA
E399_276,NA,0.34504
E653_299,NA,0.3739
E309_765,NA,0.95859
E957_787,0.9862,NA
E47_456,0.57089,NA
E123_80,0.09912,NA
E654_768,0.96236,NA
E793_89,NA,0.11041
E613_634,0.79423,NA
E576_746,NA,0.93476
E651_609,0.76286,NA
E422_355,0.44417,NA
E419_195,NA,0.24341
E816_432,0.54078,NA
E463_756,NA,0.9473
E168_505,NA,0.63237
E166_142,NA,0.17691
E178_336,NA,0.42033
E819_24,0.02886,NA
E33_476,NA,0.59598
E791_388,NA,0.48557
E695_345,0.43162,NA
E636_244,NA,0.30489
E647_785,0.98369,NA
E891_273,0.34128,NA
E156_177,NA,0.22083
E648_139,NA,0.17315
E276_314,NA,0.39272
E192_442,0.55332,NA
E826_715,0.89586,NA
E481_27,0.03262,NA
E853_710,0.88959,NA
E473_568,NA,0.71142
E66_623,0.78043,NA
E453_785,NA,0.98369
E467_709,NA,0.88833
E510_40,0.04893,NA
E982_389,0.48683,NA
E16_537,NA,0.67252
E896_268,NA,0.33501
E351_279,0.34881,NA
E487_740,0.92723,NA
E994_622,NA,0.77917
E676_686,NA,0.85947
E450_158,NA,0.19699
E322_644,NA,0.80678
E260_290,NA,0.36261
E201_327,NA,0.40903
E675_540,0.67629,NA
E509_396,NA,0.49561
E141_591,NA,0.74028
E401_588,NA,0.73651
E723_8,NA,0.00878
E587_683,0.85571,NA
E549_497,NA,0.62233
E550_490,0.61355,NA
E385_394,0.4931,NA
E212_523,0.65496,NA
E691_115,0.14304,NA
E664_769,0.96361,NA
E148_738,NA,0.92472
E150_406,NA,0.50816
E411_234,0.29235,NA
E916_22,0.02635,NA
E138_482,NA,0.60351
E656_23,NA,0.0276
E56_710,NA,0.88959
E358_721,0.90339,NA
E766_323,0.40402,NA
E180_432,0.54078,NA
E186_455,0.56964,NA
E995_763,0.95609,NA
E600_544,0.6813,NA
E857_662,0.82936,NA
E288_15,0.01757,NA
E144_675,0.84567,NA
E386_596,0.74655,NA
E162_56,0.06901,NA
E373_507,NA,0.63488
E597_676,NA,0.84693
E976_382,0.47804,NA
E725_214,NA,0.26725
E898_548,NA,0.68632
E483_11,0.01255,NA
E610_630,NA,0.78921
E105_151,0.18821,NA
E273_498,NA,0.62359
E302_51,0.06274,NA
E962_329,0.41154,NA
E542_719,NA,0.90088
E400_269,NA,0.33626
E998_372,0.4655,NA
E844_427,NA,0.5345
E457_657,0.82309,NA
E383_262,NA,0.32748
E184_115,NA,0.14304
E408_431,0.53952,NA
E86_208,NA,0.25972
