,PseudoTime1,PseudoTime2
E913_423,0.52949,NA
E508_141,NA,0.17566
E344_763,NA,0.95609
E842_519,NA,0.64994
E201_708,NA,0.88708
E74_702,NA,0.87955
E513_367,NA,0.45922
E755_703,NA,0.8808
E269_322,0.40276,NA
E982_459,NA,0.57465
E653_469,0.5872,NA
E182_649,NA,0.81305
E690_135,0.16813,NA
E799_107,NA,0.133
E478_187,NA,0.23338
E145_785,0.98369,NA
E862_598,NA,0.74906
E112_447,NA,0.5596
E712_227,NA,0.28356
E174_221,0.27604,NA
E265_713,NA,0.89335
E290_745,NA,0.9335
E409_502,0.62861,NA
E298_193,0.2409,NA
E80_576,NA,0.72146
E491_451,NA,0.56462
E692_323,NA,0.40402
E468_352,NA,0.4404
E244_10,NA,0.01129
E499_103,0.12798,NA
E494_558,0.69887,NA
E115_301,0.37641,NA
E114_45,0.05521,NA
E840_208,0.25972,NA
E120_548,NA,0.68632
E737_319,NA,0.399
E839_96,NA,0.1192
E703_25,0.03011,NA
E359_418,NA,0.52321
E104_772,0.96738,NA
E900_659,NA,0.8256
E307_603,NA,0.75533
E326_206,NA,0.25721
E791_616,NA,0.77164
E309_153,0.19072,NA
E782_11,NA,0.01255
E807_757,0.94856,NA
E132_737,NA,0.92346
E263_737,0.92346,NA
E429_751,NA,0.94103
E131_483,NA,0.60477
E330_550,0.68883,NA
E178_305,0.38143,NA
E339_224,0.2798,NA
E882_125,0.15558,NA
E385_179,0.22334,NA
E863_638,NA,0.79925
E687_264,NA,0.32999
E902_796,NA,0.99749
E638_738,0.92472,NA
E496_437,NA,0.54705
E476_569,NA,0.71267
E391_484,0.60602,NA
E996_612,0.76662,NA
E61_714,NA,0.8946
E619_448,NA,0.56085
E639_92,0.11418,NA
E379_524,NA,0.65621
E933_234,NA,0.29235
E250_322,0.40276,NA
E843_339,NA,0.42409
E262_266,NA,0.3325
E541_514,0.64366,NA
E437_397,0.49686,NA
E283_292,0.36512,NA
E428_304,NA,0.38018
E208_451,NA,0.56462
E6_124,NA,0.15433
E918_467,NA,0.58469
E647_754,0.94479,NA
E396_523,NA,0.65496
E151_187,NA,0.23338
E129_557,0.69762,NA
E137_650,NA,0.8143
E898_603,NA,0.75533
E725_297,NA,0.37139
E186_727,0.91092,NA
E627_277,0.3463,NA
E287_90,NA,0.11167
E543_515,0.64492,NA
E644_202,NA,0.2522
E25_468,0.58595,NA
E738_633,0.79297,NA
E18_698,NA,0.87453
E547_441,NA,0.55207
E666_743,NA,0.93099
E346_368,0.46048,NA
E187_198,0.24718,NA
E17_776,0.9724,NA
E311_320,NA,0.40025
E861_764,NA,0.95734
E701_191,NA,0.23839
E277_519,NA,0.64994
E780_308,NA,0.38519
E325_259,0.32371,NA
E110_48,0.05897,NA
E723_587,NA,0.73526
E62_178,0.22208,NA
E947_238,0.29737,NA
E342_65,0.0803,NA
E144_122,NA,0.15182
E53_367,NA,0.45922
E601_574,0.71895,NA
E514_580,0.72647,NA
E299_540,NA,0.67629
E360_321,0.40151,NA
E350_327,0.40903,NA
E455_585,NA,0.73275
E673_715,0.89586,NA
E38_171,0.2133,NA
E188_430,NA,0.53827
E946_728,NA,0.91217
E363_770,NA,0.96487
E742_135,0.16813,NA
E217_183,NA,0.22836
E193_70,NA,0.08657
E634_401,0.50188,NA
E403_495,NA,0.61982
E20_415,NA,0.51945
E562_103,0.12798,NA
E301_217,NA,0.27102
E564_659,0.8256,NA
E801_267,0.33375,NA
E528_307,NA,0.38394
E618_749,0.93852,NA
E584_331,0.41405,NA
E671_582,NA,0.72898
E796_634,0.79423,NA
E841_173,NA,0.21581
E127_224,NA,0.2798
E398_412,NA,0.51568
E134_717,0.89837,NA
E198_294,0.36763,NA
E556_151,NA,0.18821
E732_672,0.84191,NA
E411_25,0.03011,NA
E830_81,NA,0.10038
E128_764,NA,0.95734
E368_619,NA,0.77541
E942_798,NA,1.0
E81_296,NA,0.37014
E867_392,NA,0.49059
E850_334,0.41782,NA
E492_549,NA,0.68758
E535_385,0.48181,NA
E523_583,NA,0.73024
E640_506,0.63363,NA
E859_234,0.29235,NA
E446_98,NA,0.12171
E571_446,0.55834,NA
E707_770,NA,0.96487
E229_717,0.89837,NA
E615_668,0.83689,NA
E576_676,NA,0.84693
E203_614,NA,0.76913
E228_781,0.97867,NA
E561_425,NA,0.53199
E664_74,0.09159,NA
E375_433,NA,0.54203
E436_123,NA,0.15307
E399_246,NA,0.3074
E65_154,0.19197,NA
E585_734,0.9197,NA
E171_605,NA,0.75784
E200_120,0.14931,NA
E826_427,0.5345,NA
E866_533,NA,0.6675
E352_471,NA,0.58971
E397_219,NA,0.27353
E383_265,0.33124,NA
E388_646,0.80928,NA
E485_454,NA,0.56838
E651_606,NA,0.7591
E195_240,NA,0.29987
E306_434,NA,0.54329
E7_151,0.18821,NA
E581_630,0.78921,NA
E736_462,NA,0.57842
E416_779,0.97616,NA
E602_388,0.48557,NA
E888_782,NA,0.97992
E22_302,0.37767,NA
E591_696,0.87202,NA
E532_106,NA,0.13174
E722_162,0.20201,NA
E546_511,0.6399,NA
E278_125,NA,0.15558
E727_375,0.46926,NA
E816_595,0.74529,NA
E0_184,NA,0.22961
E225_742,0.92974,NA
E29_580,NA,0.72647
E118_71,NA,0.08783
E302_608,NA,0.76161
E484_73,NA,0.09034
E890_624,0.78168,NA
E463_34,0.04141,NA
E37_740,NA,0.92723
E482_767,NA,0.9611
E3_578,NA,0.72396
E554_384,NA,0.48055
E289_677,0.84818,NA
E744_784,NA,0.98243
E808_711,0.89084,NA
E705_786,NA,0.98494
E161_330,0.4128,NA
E674_72,NA,0.08908
E179_343,0.42911,NA
E274_701,0.87829,NA
E597_142,NA,0.17691
E316_48,0.05897,NA
E817_376,0.47051,NA
E280_708,0.88708,NA
E626_190,NA,0.23714
E999_379,NA,0.47428
E55_301,0.37641,NA
E451_468,0.58595,NA
E879_374,NA,0.46801
E87_411,0.51443,NA
E659_112,0.13927,NA
E691_97,NA,0.12045
E516_451,0.56462,NA
E685_789,NA,0.98871
E46_557,NA,0.69762
E904_92,NA,0.11418
E753_691,0.86575,NA
E364_528,0.66123,NA
E343_159,0.19824,NA
E609_69,NA,0.08532
E776_398,0.49812,NA
E655_650,0.8143,NA
E934_484,NA,0.60602
E256_509,NA,0.63739
E635_694,0.86951,NA
E98_196,NA,0.24467
E910_375,0.46926,NA
E502_233,NA,0.29109
E415_136,0.16939,NA
E226_29,NA,0.03513
E995_214,NA,0.26725
E433_332,0.41531,NA
E536_460,NA,0.57591
E488_352,NA,0.4404
E233_779,NA,0.97616
E288_492,NA,0.61606
E557_238,NA,0.29737
E987_328,NA,0.41029
E698_65,NA,0.0803
E598_584,0.73149,NA
E540_29,NA,0.03513
E219_668,NA,0.83689
E202_98,0.12171,NA
E361_423,NA,0.52949
E319_356,NA,0.44542
E527_651,NA,0.81556
E254_361,0.45169,NA
E197_521,NA,0.65245
E856_226,NA,0.28231
E83_75,NA,0.09285
E575_525,0.65747,NA
E825_549,NA,0.68758
E108_784,NA,0.98243
E138_185,NA,0.23087
E97_192,0.23965,NA
E676_430,0.53827,NA
E304_133,NA,0.16562
E285_388,0.48557,NA
E779_778,NA,0.97491
E678_304,0.38018,NA
E726_165,0.20577,NA
E153_591,NA,0.74028
E261_78,0.09661,NA
E616_569,NA,0.71267
E681_90,NA,0.11167
E754_296,NA,0.37014
E838_693,0.86826,NA
E683_176,NA,0.21957
E412_440,NA,0.55082
E317_496,NA,0.62108
E919_41,NA,0.05019
E977_274,0.34253,NA
E220_423,0.52949,NA
E267_762,NA,0.95483
E107_204,NA,0.25471
E32_81,NA,0.10038
E160_78,0.09661,NA
E927_140,0.1744,NA
E891_780,NA,0.97742
E365_696,NA,0.87202
E392_320,0.40025,NA
E520_432,NA,0.54078
E376_790,0.98996,NA
E552_91,NA,0.11292
E356_349,0.43664,NA
E960_73,0.09034,NA
E241_680,0.85194,NA
E886_619,0.77541,NA
E625_2,NA,0.00125
E784_93,NA,0.11543
E875_621,NA,0.77792
E833_116,0.14429,NA
E76_548,NA,0.68632
E645_62,NA,0.07654
E78_368,NA,0.46048
E58_80,0.09912,NA
E883_587,NA,0.73526
E524_760,NA,0.95232
E908_727,NA,0.91092
E366_408,NA,0.51066
E786_59,NA,0.07277
E979_777,NA,0.97365
E377_782,NA,0.97992
E984_96,0.1192,NA
E318_80,NA,0.09912
E474_514,NA,0.64366
E328_161,NA,0.20075
E152_697,0.87327,NA
E337_525,0.65747,NA
E733_296,NA,0.37014
E806_474,0.59348,NA
E612_128,NA,0.15935
E972_559,0.70013,NA
E358_410,NA,0.51317
E693_535,NA,0.67001
E604_193,0.2409,NA
E243_597,NA,0.7478
E191_535,0.67001,NA
E11_247,NA,0.30866
E418_759,NA,0.95107
E558_289,0.36136,NA
E657_536,0.67127,NA
E916_47,0.05772,NA
E580_482,NA,0.60351
E109_672,0.84191,NA
E559_200,0.24969,NA
E214_169,NA,0.21079
E338_96,NA,0.1192
E758_488,NA,0.61104
E990_127,0.15809,NA
E592_431,NA,0.53952
E614_578,NA,0.72396
E227_367,0.45922,NA
E998_709,0.88833,NA
E874_538,NA,0.67378
E111_476,NA,0.59598
E189_699,NA,0.87578
E962_453,NA,0.56713
E811_586,0.734,NA
E510_539,NA,0.67503
E747_73,NA,0.09034
E69_573,NA,0.71769
E230_44,NA,0.05395
E12_531,NA,0.66499
E877_56,NA,0.06901
E672_622,NA,0.77917
E44_562,NA,0.70389
E162_24,NA,0.02886
E772_192,NA,0.23965
E852_679,0.85069,NA
E924_460,NA,0.57591
E669_291,0.36386,NA
E724_487,0.60979,NA
E622_639,NA,0.8005
E4_466,NA,0.58344
E847_53,0.06524,NA
E8_450,0.56336,NA
E155_420,NA,0.52572
E101_426,0.53325,NA
E85_367,NA,0.45922
E86_137,NA,0.17064
E113_108,0.13425,NA
E282_82,NA,0.10163
E164_556,0.69636,NA
E897_13,NA,0.01506
E117_217,NA,0.27102
E630_684,0.85696,NA
E621_301,NA,0.37641
E453_483,NA,0.60477
E545_27,NA,0.03262
E855_683,0.85571,NA
E305_520,0.65119,NA
E771_288,0.3601,NA
E192_384,NA,0.48055
E887_703,0.8808,NA
E253_402,NA,0.50314
E51_11,0.01255,NA
E923_318,0.39774,NA
E603_528,NA,0.66123
E408_278,NA,0.34755
E574_534,NA,0.66876
E751_540,0.67629,NA
E928_39,0.04768,NA
E431_763,NA,0.95609
E689_327,0.40903,NA
E594_315,NA,0.39398
E500_196,0.24467,NA
E26_359,0.44918,NA
E989_502,NA,0.62861
E54_40,NA,0.04893
E119_222,0.27729,NA
E122_712,NA,0.8921
E577_326,NA,0.40778
E955_242,NA,0.30238
E481_619,0.77541,NA
E143_690,0.86449,NA
E936_729,NA,0.91343
E88_747,0.93601,NA
E974_566,NA,0.70891
E380_636,NA,0.79674
E180_331,0.41405,NA
E2_150,NA,0.18695
E34_720,0.90213,NA
E163_89,NA,0.11041
E47_533,NA,0.6675
E206_711,0.89084,NA
E929_85,NA,0.1054
E668_81,NA,0.10038
E454_768,NA,0.96236
E421_536,NA,0.67127
E530_30,NA,0.03639
E951_607,0.76035,NA
E348_584,0.73149,NA
E949_356,NA,0.44542
E95_63,NA,0.07779
E36_287,NA,0.35885
E456_586,NA,0.734
E461_696,NA,0.87202
E542_58,NA,0.07152
E322_390,NA,0.48808
E124_582,NA,0.72898
E795_445,0.55709,NA
E450_730,NA,0.91468
E458_230,0.28733,NA
E268_780,0.97742,NA
E223_127,NA,0.15809
E378_163,0.20326,NA
E103_411,0.51443,NA
E42_545,NA,0.68256
E419_571,0.71518,NA
E23_481,NA,0.60226
E149_749,NA,0.93852
E696_597,0.7478,NA
E605_309,NA,0.38645
E589_276,0.34504,NA
E505_201,0.25094,NA
E410_603,NA,0.75533
E775_177,0.22083,NA
E239_679,NA,0.85069
E246_590,0.73902,NA
E66_181,NA,0.22585
E395_400,NA,0.50063
E15_597,NA,0.7478
E582_163,0.20326,NA
E116_179,NA,0.22334
E718_330,0.4128,NA
E479_97,NA,0.12045
E211_295,NA,0.36888
E35_229,NA,0.28607
E435_592,NA,0.74153
E885_427,NA,0.5345
E792_196,0.24467,NA
E805_426,0.53325,NA
E382_605,0.75784,NA
E800_703,0.8808,NA
E538_625,NA,0.78294
E249_610,0.76412,NA
E642_13,NA,0.01506
E730_236,NA,0.29486
E822_287,0.35885,NA
E914_695,NA,0.87077
E443_293,NA,0.36637
E714_32,NA,0.0389
E610_775,0.97114,NA
E568_372,NA,0.4655
E232_752,NA,0.94228
E323_578,NA,0.72396
E893_44,NA,0.05395
E490_275,NA,0.34379
E878_17,NA,0.02008
E329_180,NA,0.22459
E400_18,NA,0.02133
E257_102,NA,0.12673
E19_338,0.42284,NA
E159_451,NA,0.56462
E956_388,0.48557,NA
E607_345,0.43162,NA
E895_755,NA,0.94605
E370_85,NA,0.1054
E958_123,NA,0.15307
E324_767,0.9611,NA
E641_538,0.67378,NA
E846_741,NA,0.92848
E709_406,NA,0.50816
E522_521,0.65245,NA
E247_303,0.37892,NA
E734_222,NA,0.27729
E296_224,0.2798,NA
E970_43,0.0527,NA
E341_592,NA,0.74153
E959_466,NA,0.58344
E845_306,NA,0.38269
E321_300,NA,0.37516
E237_270,NA,0.33752
E259_472,NA,0.59097
E973_239,0.29862,NA
E21_119,0.14806,NA
E335_387,NA,0.48432
E486_48,0.05897,NA
E167_112,0.13927,NA
E717_453,0.56713,NA
E750_396,0.49561,NA
E70_571,0.71518,NA
E926_498,0.62359,NA
E48_85,NA,0.1054
E544_393,NA,0.49184
E649_590,NA,0.73902
E903_600,0.75157,NA
E809_514,NA,0.64366
E142_469,0.5872,NA
E899_149,NA,0.1857
E567_204,0.25471,NA
E971_461,0.57716,NA
E308_551,0.69009,NA
E444_406,0.50816,NA
E475_783,NA,0.98118
E721_568,NA,0.71142
E30_731,NA,0.91593
E240_100,0.12422,NA
E713_99,0.12296,NA
E394_425,NA,0.53199
E848_91,NA,0.11292
E331_179,NA,0.22334
E71_578,NA,0.72396
E729_599,0.75031,NA
E868_42,NA,0.05144
E291_754,NA,0.94479
E858_203,0.25345,NA
E517_459,NA,0.57465
E381_17,NA,0.02008
E812_649,NA,0.81305
E661_652,NA,0.81681
E688_130,NA,0.16186
E345_539,0.67503,NA
E748_42,NA,0.05144
E873_298,NA,0.37265
E121_54,NA,0.0665
E757_586,0.734,NA
E64_316,NA,0.39523
E820_65,0.0803,NA
E303_83,NA,0.10289
E752_198,0.24718,NA
E333_23,NA,0.0276
E91_174,NA,0.21706
E699_722,NA,0.90464
E818_293,NA,0.36637
E424_210,0.26223,NA
E133_160,NA,0.1995
E448_404,NA,0.50565
E387_509,0.63739,NA
E793_567,0.71016,NA
E147_425,NA,0.53199
E405_275,NA,0.34379
E932_27,NA,0.03262
E997_398,NA,0.49812
E196_351,0.43915,NA
E465_683,0.85571,NA
E749_86,NA,0.10665
E84_774,0.96989,NA
E327_433,0.54203,NA
E14_524,0.65621,NA
E293_787,0.9862,NA
E460_560,0.70138,NA
E945_86,0.10665,NA
E774_757,0.94856,NA
E89_605,0.75784,NA
E518_293,NA,0.36637
E216_283,NA,0.35383
E452_231,NA,0.28858
E386_327,NA,0.40903
E710_446,NA,0.55834
E832_296,0.37014,NA
E422_178,0.22208,NA
E150_131,0.16311,NA
E905_543,NA,0.68005
E126_530,0.66374,NA
E823_367,0.45922,NA
E837_439,0.54956,NA
E785_663,NA,0.83061
E275_86,NA,0.10665
E925_71,0.08783,NA
E563_529,0.66248,NA
E82_161,0.20075,NA
E404_542,NA,0.6788
E675_135,NA,0.16813
E146_16,NA,0.01882
E135_340,0.42535,NA
E854_690,NA,0.86449
E100_751,NA,0.94103
E72_97,NA,0.12045
E548_781,0.97867,NA
E157_642,0.80427,NA
E565_791,NA,0.99122
E470_376,NA,0.47051
E295_540,0.67629,NA
E413_773,NA,0.96863
E52_210,NA,0.26223
E993_739,0.92597,NA
E954_23,NA,0.0276
E611_155,NA,0.19322
E300_483,NA,0.60477
E819_393,0.49184,NA
E768_774,NA,0.96989
E349_780,NA,0.97742
E334_257,0.3212,NA
E464_136,NA,0.16939
E663_136,0.16939,NA
E125_207,0.25847,NA
E33_73,0.09034,NA
E836_351,NA,0.43915
E920_349,0.43664,NA
E384_123,0.15307,NA
E921_521,NA,0.65245
E199_310,NA,0.3877
E473_86,NA,0.10665
E686_485,0.60728,NA
E190_292,NA,0.36512
E716_561,0.70263,NA
E210_152,NA,0.18946
E628_409,NA,0.51192
E533_316,NA,0.39523
E821_223,0.27854,NA
E617_621,NA,0.77792
E60_734,NA,0.9197
E215_173,0.21581,NA
E715_699,0.87578,NA
E881_440,0.55082,NA
E68_453,0.56713,NA
E503_712,0.8921,NA
E355_399,NA,0.49937
E156_18,NA,0.02133
E75_348,0.43538,NA
E526_102,NA,0.12673
E608_189,0.23588,NA
E952_712,NA,0.8921
E320_141,NA,0.17566
E205_176,NA,0.21957
E892_445,NA,0.55709
E941_565,NA,0.70765
E105_773,0.96863,NA
E477_741,0.92848,NA
E495_142,0.17691,NA
E665_173,0.21581,NA
E31_414,NA,0.51819
E371_385,NA,0.48181
E814_665,0.83312,NA
E778_761,NA,0.95358
E762_203,NA,0.25345
E40_285,NA,0.35634
E922_741,0.92848,NA
E434_540,0.67629,NA
E248_28,NA,0.03388
E472_391,NA,0.48934
E284_645,0.80803,NA
E272_569,NA,0.71267
E234_401,NA,0.50188
E430_489,NA,0.6123
E24_127,NA,0.15809
E251_533,NA,0.6675
E637_660,NA,0.82685
E835_4,0.00376,NA
E586_619,NA,0.77541
E731_661,0.82811,NA
E170_362,NA,0.45295
E92_346,0.43287,NA
E694_517,NA,0.64743
E27_192,NA,0.23965
E539_339,0.42409,NA
E493_125,NA,0.15558
E864_102,0.12673,NA
E286_651,NA,0.81556
E13_381,NA,0.47679
E525_505,NA,0.63237
E953_754,0.94479,NA
E45_517,NA,0.64743
E865_407,0.50941,NA
E194_596,0.74655,NA
E969_333,0.41656,NA
E79_658,NA,0.82434
E279_353,0.44166,NA
E362_777,0.97365,NA
E67_396,0.49561,NA
E767_334,0.41782,NA
E907_239,0.29862,NA
E390_625,NA,0.78294
E336_575,NA,0.7202
E432_604,0.75659,NA
E185_663,0.83061,NA
E844_402,NA,0.50314
E420_166,0.20703,NA
E483_171,NA,0.2133
E915_120,NA,0.14931
E43_355,NA,0.44417
E660_147,0.18319,NA
E769_118,NA,0.1468
E314_567,NA,0.71016
E646_74,0.09159,NA
E507_22,NA,0.02635
E519_227,NA,0.28356
E620_105,NA,0.13049
E181_302,NA,0.37767
E439_337,NA,0.42158
E93_203,NA,0.25345
E761_304,NA,0.38018
E555_468,NA,0.58595
E963_675,0.84567,NA
E950_524,NA,0.65621
E677_508,NA,0.63614
E939_218,NA,0.27227
E948_182,NA,0.2271
E632_10,NA,0.01129
E794_299,NA,0.3739
E1_191,NA,0.23839
E94_622,NA,0.77917
E704_667,NA,0.83563
E9_276,0.34504,NA
E968_370,NA,0.46299
E648_465,NA,0.58218
E872_256,0.31995,NA
E760_636,0.79674,NA
E480_167,0.20828,NA
E224_658,0.82434,NA
E498_609,NA,0.76286
E130_127,NA,0.15809
E815_570,0.71393,NA
E912_101,NA,0.12547
E369_330,0.4128,NA
E802_211,0.26349,NA
E741_91,NA,0.11292
