,PseudoTime1,PseudoTime2
E347_2,NA,0.001
E435_540,NA,0.54062
E82_301,0.3009,NA
E280_33,0.0321,NA
E268_683,0.68405,NA
E488_767,NA,0.7683
E212_238,0.23771,NA
E892_971,0.97292,NA
E421_915,NA,0.91675
E201_847,NA,0.84855
E868_454,0.45436,NA
E506_749,NA,0.75025
E357_790,NA,0.79137
E640_247,NA,0.24674
E234_16,0.01505,NA
E911_624,NA,0.62487
E449_717,NA,0.71815
E986_313,NA,0.31294
E70_226,0.22568,NA
E835_292,0.29188,NA
E323_583,0.58375,NA
E995_241,0.24072,NA
E985_594,0.59478,NA
E378_352,0.35206,NA
E184_168,0.1675,NA
E249_874,NA,0.87563
E354_130,0.12939,NA
E779_45,0.04413,NA
E88_15,NA,0.01404
E128_22,NA,0.02106
E344_937,NA,0.93882
E58_892,NA,0.89368
E44_837,NA,0.83852
E376_464,0.46439,NA
E173_364,0.36409,NA
E571_273,NA,0.27282
E224_566,NA,0.5667
E639_747,NA,0.74824
E425_525,0.52558,NA
E434_598,NA,0.5988
E992_877,NA,0.87864
E833_972,NA,0.97392
E113_833,NA,0.8345
E522_38,NA,0.03711
E496_934,0.93581,NA
E336_116,NA,0.11535
E195_121,NA,0.12036
E492_424,NA,0.42427
E240_354,0.35406,NA
E858_907,0.90873,NA
E74_514,NA,0.51454
E165_40,NA,0.03912
E808_633,NA,0.6339
E183_950,NA,0.95186
E586_202,0.2016,NA
E398_453,NA,0.45336
E582_981,0.98295,NA
E429_776,NA,0.77733
E670_258,NA,0.25777
E934_930,NA,0.9318
E541_169,NA,0.16851
E196_160,NA,0.15948
E477_594,NA,0.59478
E428_274,0.27382,NA
E696_856,NA,0.85757
E686_506,NA,0.50652
E560_604,NA,0.60481
E718_115,NA,0.11434
E635_254,NA,0.25376
E648_624,NA,0.62487
E870_84,NA,0.08325
E861_331,NA,0.33099
E981_1,NA,0.0
E277_569,0.56971,NA
E636_725,NA,0.72618
E889_933,NA,0.9348
E581_502,0.50251,NA
E912_86,NA,0.08526
E194_349,NA,0.34905
E31_114,NA,0.11334
E923_767,NA,0.7683
E118_119,NA,0.11836
E576_806,0.80742,NA
E965_41,0.04012,NA
E973_400,NA,0.4002
E814_700,0.7011,NA
E190_397,0.39719,NA
E776_142,NA,0.14142
E799_441,NA,0.44132
E245_953,NA,0.95486
E527_688,NA,0.68907
E771_783,NA,0.78435
E668_83,NA,0.08225
E646_352,NA,0.35206
E682_313,0.31294,NA
E476_638,0.63892,NA
E655_195,0.19458,NA
E867_895,0.89669,NA
E703_716,NA,0.71715
E660_56,NA,0.05517
E105_92,NA,0.09127
E843_392,NA,0.39218
E801_72,0.07121,NA
E620_176,NA,0.17553
E455_274,NA,0.27382
E261_216,NA,0.21565
E103_496,NA,0.49649
E619_234,0.2337,NA
E782_517,NA,0.51755
E6_918,0.91976,NA
E126_746,NA,0.74724
E767_263,NA,0.26279
E971_799,0.8004,NA
E235_18,NA,0.01705
E932_116,0.11535,NA
E607_906,NA,0.90772
E662_324,NA,0.32397
E675_386,0.38616,NA
E17_727,NA,0.72818
E456_824,0.82548,NA
E162_627,NA,0.62788
E519_530,NA,0.53059
E489_895,NA,0.89669
E770_844,NA,0.84554
E499_945,NA,0.94684
E830_983,0.98495,NA
E913_100,NA,0.0993
E679_689,NA,0.69007
E721_131,NA,0.13039
E404_450,NA,0.45035
E950_24,NA,0.02307
E878_811,NA,0.81244
E690_89,NA,0.08826
E59_631,0.6319,NA
E479_801,NA,0.80241
E400_914,0.91575,NA
E471_269,NA,0.26881
E883_852,NA,0.85356
E446_150,NA,0.14945
E186_910,0.91174,NA
E604_752,0.75326,NA
E61_219,NA,0.21866
E864_815,NA,0.81645
E678_421,NA,0.42126
E922_45,NA,0.04413
E433_747,NA,0.74824
E146_656,NA,0.65697
E397_232,0.2317,NA
E890_845,0.84654,NA
E130_739,0.74022,NA
E246_23,0.02207,NA
E854_678,NA,0.67904
E817_496,NA,0.49649
E987_16,NA,0.01505
E453_998,NA,1.0
E544_583,NA,0.58375
E210_183,NA,0.18255
E324_246,NA,0.24574
E359_472,0.47242,NA
E394_856,NA,0.85757
E727_216,0.21565,NA
E426_541,NA,0.54162
E575_993,NA,0.99498
E787_323,NA,0.32297
E615_457,NA,0.45737
E218_649,NA,0.64995
E244_8,0.00702,NA
E450_42,NA,0.04112
E925_26,NA,0.02508
E409_910,NA,0.91174
E291_336,NA,0.33601
E345_202,NA,0.2016
E229_538,0.53862,NA
E176_652,NA,0.65296
E63_760,NA,0.76128
E437_553,NA,0.55366
E745_303,0.30291,NA
E335_665,0.666,NA
E167_790,0.79137,NA
E692_354,0.35406,NA
E809_953,NA,0.95486
E757_938,0.93982,NA
E193_563,0.56369,NA
E447_344,NA,0.34403
E508_632,NA,0.6329
E308_578,0.57874,NA
E647_552,0.55266,NA
E993_204,NA,0.20361
E651_164,0.16349,NA
E573_929,NA,0.93079
E580_639,NA,0.63992
E490_300,0.2999,NA
E278_56,NA,0.05517
E360_422,NA,0.42227
E350_790,0.79137,NA
E918_945,0.94684,NA
E621_875,NA,0.87663
E949_763,NA,0.76429
E857_622,0.62287,NA
E897_644,0.64493,NA
E535_120,0.11936,NA
E665_870,NA,0.87161
E0_694,0.69509,NA
E644_816,NA,0.81745
E669_605,NA,0.60582
E231_309,0.30893,NA
E71_633,NA,0.6339
E938_297,NA,0.29689
E15_529,NA,0.52959
E645_167,NA,0.1665
E299_315,NA,0.31494
E790_384,NA,0.38415
E578_568,NA,0.56871
E980_286,NA,0.28586
E24_299,NA,0.2989
E367_958,NA,0.95988
E853_160,0.15948,NA
E921_738,0.73922,NA
E877_277,0.27683,NA
E677_179,0.17854,NA
E23_780,NA,0.78134
E73_539,NA,0.53962
E325_223,NA,0.22267
E457_432,NA,0.4323
E666_680,NA,0.68104
E275_370,NA,0.37011
E740_544,NA,0.54463
E525_107,NA,0.10632
E390_488,NA,0.48847
E439_329,0.32899,NA
E333_732,0.7332,NA
E926_345,NA,0.34504
E705_929,0.93079,NA
E834_843,0.84453,NA
E536_42,NA,0.04112
E805_969,NA,0.97091
E225_613,0.61384,NA
E215_777,0.77834,NA
E292_672,NA,0.67302
E516_241,NA,0.24072
E25_778,NA,0.77934
E708_739,NA,0.74022
E806_877,0.87864,NA
E587_185,NA,0.18455
E960_578,0.57874,NA
E550_619,NA,0.61986
E119_702,NA,0.70311
E754_156,NA,0.15547
E309_788,0.78937,NA
E502_949,0.95085,NA
E327_94,NA,0.09328
E884_993,0.99498,NA
E600_841,0.84253,NA
E927_232,0.2317,NA
E222_683,0.68405,NA
E982_116,NA,0.11535
E588_466,NA,0.4664
E610_661,0.66199,NA
E7_252,0.25176,NA
E228_296,NA,0.29589
E989_135,NA,0.1344
E297_490,NA,0.49047
E211_809,NA,0.81043
E125_670,NA,0.67101
E613_991,NA,0.99298
E643_622,NA,0.62287
E473_304,NA,0.30391
E264_865,NA,0.8666
E22_46,NA,0.04514
E474_358,0.35807,NA
E791_566,NA,0.5667
E826_733,NA,0.7342
E764_536,NA,0.53661
E901_487,NA,0.48746
E768_662,NA,0.66299
E948_562,0.56269,NA
E298_358,NA,0.35807
E751_442,0.44233,NA
E174_341,0.34102,NA
E262_254,NA,0.25376
E132_126,0.12538,NA
E936_274,NA,0.27382
E896_689,0.69007,NA
E720_239,0.23872,NA
E531_403,NA,0.40321
E83_913,0.91474,NA
E558_843,0.84453,NA
E664_363,NA,0.36309
E8_272,NA,0.27182
E171_704,NA,0.70512
E968_472,NA,0.47242
E179_878,0.87964,NA
E371_434,NA,0.4343
E239_65,NA,0.06419
E563_331,NA,0.33099
E641_751,0.75226,NA
E124_644,NA,0.64493
E288_598,NA,0.5988
E783_217,NA,0.21665
E392_482,0.48245,NA
E189_707,NA,0.70812
E50_1,0.0,NA
E842_224,NA,0.22367
E122_94,0.09328,NA
E332_55,NA,0.05416
E984_10,NA,0.00903
E411_646,NA,0.64694
E260_983,NA,0.98495
E423_15,NA,0.01404
E524_235,NA,0.2347
E863_808,NA,0.80943
E659_994,NA,0.99599
E497_424,0.42427,NA
E763_718,0.71916,NA
E997_135,NA,0.1344
E893_725,NA,0.72618
E154_320,NA,0.31996
E650_676,0.67703,NA
E380_729,NA,0.73019
E798_908,NA,0.90973
E419_129,NA,0.12839
E46_495,0.49549,NA
E547_465,0.4654,NA
E155_2,NA,0.001
E300_225,0.22467,NA
E781_24,0.02307,NA
E482_188,NA,0.18756
E978_908,0.90973,NA
E33_998,NA,1.0
E121_887,0.88867,NA
E674_322,NA,0.32197
E495_408,0.40822,NA
E463_969,NA,0.97091
E872_585,0.58576,NA
E894_122,NA,0.12136
E143_567,NA,0.5677
E348_246,0.24574,NA
E493_635,0.63591,NA
E310_295,NA,0.29488
E623_526,NA,0.52658
E12_932,NA,0.9338
E510_711,0.71214,NA
E468_715,NA,0.71615
E77_108,NA,0.10732
