,PseudoTime1,PseudoTime2
E90_55,0.06658,NA
E67_287,NA,0.35804
E78_123,NA,0.15201
E939_88,NA,0.10804
E350_760,NA,0.95226
E433_532,0.66583,NA
E925_113,0.13945,NA
E231_403,0.50377,NA
E874_270,NA,0.33668
E669_643,NA,0.80528
E237_19,0.02136,NA
E322_149,NA,0.18467
E841_666,0.83417,NA
E579_295,NA,0.36809
E868_596,NA,0.74623
E202_731,NA,0.91583
E880_608,0.76131,NA
E888_229,0.28518,NA
E751_758,0.94975,NA
E699_113,NA,0.13945
E146_723,0.90578,NA
E941_460,0.57538,NA
E680_9,0.00879,NA
E251_19,0.02136,NA
E343_334,0.41709,NA
E488_513,0.64196,NA
E44_84,0.10302,NA
E973_123,0.15201,NA
E158_531,NA,0.66457
E410_397,NA,0.49623
E881_455,NA,0.5691
E315_119,0.14698,NA
E40_572,NA,0.71608
E200_594,0.74372,NA
E477_484,0.60553,NA
E33_591,NA,0.73995
E447_465,NA,0.58166
E215_96,NA,0.11809
E333_76,NA,0.09296
E483_399,0.49874,NA
E207_270,0.33668,NA
E255_312,NA,0.38945
E931_700,0.87688,NA
E6_545,0.68216,NA
E129_618,NA,0.77387
E434_17,NA,0.01884
E961_56,NA,0.06784
E546_124,0.15327,NA
E857_777,0.97362,NA
E291_616,NA,0.77136
E704_792,0.99246,NA
E537_161,NA,0.19975
E274_225,0.28015,NA
E312_722,0.90452,NA
E667_440,0.55025,NA
E427_62,NA,0.07538
E666_284,NA,0.35427
E612_221,0.27513,NA
E613_332,0.41457,NA
E617_255,0.31784,NA
E646_553,NA,0.69221
E89_427,0.53392,NA
E109_192,NA,0.23869
E382_281,0.3505,NA
E894_455,0.5691,NA
E76_567,NA,0.7098
E706_770,0.96482,NA
E820_300,0.37437,NA
E821_485,0.60678,NA
E61_794,NA,0.99497
E940_220,0.27387,NA
E184_128,NA,0.15829
E416_522,0.65327,NA
E9_229,NA,0.28518
E859_99,NA,0.12186
E603_437,NA,0.54648
E247_751,NA,0.94095
E528_226,0.28141,NA
E783_215,NA,0.26759
E349_631,0.7902,NA
E321_389,0.48618,NA
E647_791,0.99121,NA
E985_696,NA,0.87186
E910_57,0.0691,NA
E20_426,NA,0.53266
E221_344,0.42965,NA
E929_739,0.92588,NA
E804_760,NA,0.95226
E575_595,0.74497,NA
E627_332,0.41457,NA
E377_451,NA,0.56407
E383_367,NA,0.45854
E585_566,0.70854,NA
E344_461,NA,0.57663
E982_153,0.1897,NA
E193_713,NA,0.89322
E245_315,0.39322,NA
E853_305,0.38065,NA
E643_21,0.02387,NA
E77_122,NA,0.15075
E757_285,0.35553,NA
E705_405,0.50628,NA
E313_145,0.17965,NA
E989_214,0.26633,NA
E249_247,NA,0.30779
E224_639,NA,0.80025
E765_421,0.52638,NA
E690_579,0.72487,NA
E119_211,0.26256,NA
E665_731,0.91583,NA
E199_243,NA,0.30276
E181_596,NA,0.74623
E473_79,NA,0.09673
E702_532,NA,0.66583
E497_34,NA,0.0402
E376_463,0.57915,NA
E993_119,0.14698,NA
E43_457,0.57161,NA
E352_463,NA,0.57915
E440_92,NA,0.11307
E525_309,NA,0.38568
E230_682,NA,0.85427
E701_235,0.29271,NA
E112_496,0.6206,NA
E164_299,NA,0.37312
E727_381,NA,0.47613
E306_666,0.83417,NA
E387_36,NA,0.04271
E392_79,0.09673,NA
E762_177,NA,0.21985
E914_161,NA,0.19975
E948_683,0.85553,NA
E530_469,0.58668,NA
E292_91,NA,0.11181
E980_88,NA,0.10804
E12_338,0.42211,NA
E19_165,0.20477,NA
E901_65,0.07915,NA
E41_48,NA,0.05779
E548_32,0.03769,NA
E903_146,NA,0.1809
E162_777,0.97362,NA
E831_596,NA,0.74623
E99_495,NA,0.61935
E661_158,NA,0.19598
E461_203,0.25251,NA
E474_297,0.3706,NA
E351_154,0.19095,NA
E570_118,0.14573,NA
E517_133,NA,0.16457
E807_621,0.77764,NA
E464_657,NA,0.82286
E353_125,NA,0.15452
E428_43,NA,0.05151
E362_334,0.41709,NA
E964_176,0.21859,NA
E759_365,NA,0.45603
E171_609,0.76256,NA
E29_583,NA,0.7299
E976_175,0.21734,NA
E303_79,0.09673,NA
E482_545,0.68216,NA
E946_147,0.18216,NA
E31_275,0.34296,NA
E18_293,NA,0.36558
E431_228,NA,0.28392
E150_553,NA,0.69221
E797_310,NA,0.38693
E981_57,0.0691,NA
E47_549,0.68719,NA
E533_721,NA,0.90327
E242_532,0.66583,NA
E840_588,0.73618,NA
E687_311,0.38819,NA
E799_713,NA,0.89322
E502_362,0.45226,NA
E566_739,NA,0.92588
E877_204,NA,0.25377
E578_209,0.26005,NA
E98_629,0.78769,NA
E161_83,NA,0.10176
E430_117,NA,0.14447
E216_49,NA,0.05905
E891_459,0.57412,NA
E472_241,NA,0.30025
E341_675,0.84548,NA
E120_389,0.48618,NA
E172_231,0.28769,NA
E833_194,0.24121,NA
E233_52,NA,0.06281
E659_407,NA,0.50879
E37_93,NA,0.11432
E739_88,0.10804,NA
E818_10,NA,0.01005
E267_97,NA,0.11935
E176_19,0.02136,NA
E201_661,NA,0.82789
E94_51,NA,0.06156
E330_790,NA,0.98995
E740_580,NA,0.72613
E686_160,NA,0.19849
E263_242,0.30151,NA
E272_573,NA,0.71734
E379_488,0.61055,NA
E438_686,0.8593,NA
E118_427,NA,0.53392
E108_425,NA,0.53141
E51_140,0.17337,NA
E854_443,0.55402,NA
E609_505,0.63191,NA
E301_325,NA,0.40578
E884_698,NA,0.87437
E995_742,0.92965,NA
E174_731,NA,0.91583
E56_574,NA,0.71859
E677_353,NA,0.44095
E534_208,0.25879,NA
E60_546,0.68342,NA
E583_153,NA,0.1897
E641_211,NA,0.26256
E767_471,0.5892,NA
E457_454,0.56784,NA
E766_635,0.79523,NA
E403_44,NA,0.05276
E327_521,NA,0.65201
E394_458,NA,0.57286
E486_308,NA,0.38442
E795_482,NA,0.60302
E357_176,NA,0.21859
E742_701,NA,0.87814
E676_546,NA,0.68342
E191_113,0.13945,NA
E569_346,0.43216,NA
E335_448,NA,0.5603
E74_428,NA,0.53518
E594_192,NA,0.23869
E801_40,0.04774,NA
E746_116,0.14322,NA
E85_279,0.34799,NA
E395_88,NA,0.10804
E838_359,0.44849,NA
E444_141,0.17462,NA
E664_627,0.78518,NA
E596_702,NA,0.8794
E448_436,NA,0.54523
E919_355,0.44347,NA
E845_377,NA,0.47111
E366_214,NA,0.26633
E101_479,NA,0.59925
E241_532,NA,0.66583
E625_166,NA,0.20603
E299_323,0.40327,NA
E371_46,0.05528,NA
E358_557,0.69724,NA
E887_328,0.40955,NA
E137_218,0.27136,NA
E79_659,NA,0.82538
E954_363,NA,0.45352
E588_461,0.57663,NA
E567_559,0.69975,NA
E912_452,NA,0.56533
E959_192,0.23869,NA
E268_514,NA,0.64322
E983_707,0.88568,NA
E504_624,NA,0.78141
E589_390,NA,0.48744
E834_504,NA,0.63065
E39_161,NA,0.19975
E803_698,NA,0.87437
E586_703,0.88065,NA
E873_524,NA,0.65578
E492_626,NA,0.78392
E547_344,0.42965,NA
E963_788,NA,0.98744
E180_426,0.53266,NA
E14_97,0.11935,NA
E843_531,NA,0.66457
E829_544,0.6809,NA
E204_523,NA,0.65452
E25_401,NA,0.50126
E280_447,0.55905,NA
E808_778,NA,0.97487
E381_686,NA,0.8593
E425_290,0.36181,NA
E142_598,NA,0.74874
E499_403,0.50377,NA
E462_312,0.38945,NA
E634_626,0.78392,NA
E452_616,NA,0.77136
E844_294,NA,0.36683
E223_653,0.81784,NA
E753_54,0.06533,NA
E539_794,0.99497,NA
E458_388,0.48492,NA
E155_483,NA,0.60427
E34_465,0.58166,NA
E930_767,NA,0.96106
E463_702,0.8794,NA
E632_286,NA,0.35678
E177_248,0.30905,NA
E209_319,NA,0.39824
E733_74,NA,0.09045
E826_749,0.93844,NA
E749_83,0.10176,NA
E35_254,0.31658,NA
E491_798,1.0,NA
E640_151,0.18719,NA
E442_677,0.84799,NA
E139_197,0.24497,NA
E624_439,0.54899,NA
E950_271,0.33794,NA
E86_199,NA,0.24749
E273_569,NA,0.71231
E436_5,0.00377,NA
E509_251,NA,0.31281
E211_254,0.31658,NA
E562_714,0.89447,NA
E367_251,0.31281,NA
E318_566,0.70854,NA
E396_271,NA,0.33794
E152_797,NA,0.99874
E655_155,0.19221,NA
E290_252,0.31407,NA
E166_282,NA,0.35176
E113_676,0.84673,NA
E800_196,0.24372,NA
E672_120,NA,0.14824
E932_731,0.91583,NA
E93_377,NA,0.47111
E59_67,NA,0.08166
E265_374,NA,0.46734
E236_346,0.43216,NA
E563_560,NA,0.70101
E755_105,0.1294,NA
E266_358,NA,0.44724
E485_9,0.00879,NA
E296_536,0.67085,NA
E254_92,NA,0.11307
E412_175,NA,0.21734
E346_678,0.84925,NA
E24_534,NA,0.66834
E384_268,0.33417,NA
E411_379,0.47362,NA
E138_83,NA,0.10176
E106_187,0.23241,NA
E160_217,NA,0.2701
E972_312,0.38945,NA
E879_114,0.1407,NA
E788_483,NA,0.60427
E104_409,NA,0.51131
E809_776,NA,0.97236
E949_500,0.62563,NA
E955_117,NA,0.14447
E182_536,NA,0.67085
E604_308,0.38442,NA
E776_288,NA,0.3593
E157_87,NA,0.10678
E520_123,NA,0.15201
E234_777,NA,0.97362
E897_306,NA,0.38191
E720_735,NA,0.92085
E275_226,0.28141,NA
E451_304,0.3794,NA
E681_287,NA,0.35804
E962_524,0.65578,NA
E391_525,NA,0.65704
E815_334,0.41709,NA
E711_546,NA,0.68342
E206_741,NA,0.92839
E417_271,NA,0.33794
E650_567,0.7098,NA
E167_228,0.28392,NA
E876_416,0.5201,NA
E774_2,NA,0.0
E283_597,0.74749,NA
E288_220,0.27387,NA
E551_43,0.05151,NA
E545_422,0.52764,NA
E718_96,0.11809,NA
E606_405,NA,0.50628
E354_178,NA,0.22111
E736_400,NA,0.5
E271_348,NA,0.43467
E922_730,NA,0.91457
E364_631,NA,0.7902
E188_38,NA,0.04523
E316_740,0.92714,NA
E571_512,0.6407,NA
E595_286,0.35678,NA
E195_445,NA,0.55653
E861_62,NA,0.07538
E899_284,NA,0.35427
E203_124,NA,0.15327
E465_494,NA,0.61809
E493_653,NA,0.81784
E156_722,NA,0.90452
E103_689,0.86307,NA
E413_382,0.47739,NA
E863_137,0.1696,NA
E817_233,0.2902,NA
E363_397,NA,0.49623
E500_80,0.09799,NA
E4_195,0.24246,NA
E70_466,0.58291,NA
E69_25,0.02889,NA
E365_609,0.76256,NA
E787_148,NA,0.18342
E65_527,NA,0.65955
E769_130,NA,0.1608
E217_264,0.32915,NA
E675_325,0.40578,NA
E179_11,NA,0.01131
E777_190,0.23618,NA
E407_550,0.68844,NA
E75_19,0.02136,NA
E602_181,0.22487,NA
E577_590,0.73869,NA
E415_715,NA,0.89573
E124_111,0.13693,NA
E979_599,0.75,NA
E871_494,NA,0.61809
E858_283,NA,0.35302
E309_764,NA,0.95729
E626_695,NA,0.8706
E259_622,NA,0.77889
E3_143,NA,0.17714
E400_492,NA,0.61558
E348_655,NA,0.82035
E143_6,0.00503,NA
E685_160,NA,0.19849
E422_46,0.05528,NA
E121_182,NA,0.22613
E678_26,0.03015,NA
E73_144,NA,0.17839
E688_619,0.77513,NA
E345_201,0.25,NA
E339_694,NA,0.86935
E107_44,0.05276,NA
E380_501,0.62688,NA
E302_336,0.4196,NA
E662_506,NA,0.63317
E386_395,0.49372,NA
E244_535,NA,0.6696
E916_681,0.85302,NA
E752_247,NA,0.30779
E418_670,0.8392,NA
E26_665,0.83291,NA
E896_95,NA,0.11683
E325_140,0.17337,NA
E778_597,0.74749,NA
E553_748,0.93719,NA
E439_181,NA,0.22487
E285_265,NA,0.3304
E953_50,NA,0.0603
E639_421,0.52638,NA
E524_747,0.93593,NA
E735_512,NA,0.6407
E968_422,NA,0.52764
E28_339,0.42337,NA
E618_599,NA,0.75
E136_610,NA,0.76382
E652_385,NA,0.48116
E282_247,NA,0.30779
E956_186,0.23116,NA
E827_276,NA,0.34422
E356_311,NA,0.38819
E22_585,0.73241,NA
E927_32,0.03769,NA
E53_661,0.82789,NA
E926_365,NA,0.45603
E17_622,NA,0.77889
E197_112,NA,0.13819
E712_182,0.22613,NA
E527_449,NA,0.56156
E435_750,NA,0.9397
E582_411,0.51382,NA
E514_270,0.33668,NA
E977_667,NA,0.83543
E479_318,NA,0.39698
E848_333,0.41583,NA
E852_736,NA,0.92211
E764_612,0.76633,NA
E791_484,NA,0.60553
E481_788,0.98744,NA
E286_296,0.36935,NA
E684_530,NA,0.66332
E913_286,NA,0.35678
E587_600,0.75126,NA
E682_787,NA,0.98618
E478_516,0.64573,NA
E842_344,NA,0.42965
E459_744,0.93216,NA
E453_352,NA,0.4397
E42_103,NA,0.12688
E279_55,NA,0.06658
E616_135,0.16709,NA
E130_202,0.25126,NA
E607_586,0.73367,NA
E786_62,NA,0.07538
E558_220,0.27387,NA
E937_746,0.93467,NA
E945_555,NA,0.69472
E192_716,0.89698,NA
E145_209,0.26005,NA
E261_470,0.58794,NA
E326_495,NA,0.61935
E763_593,0.74246,NA
E0_193,0.23995,NA
E253_787,0.98618,NA
E163_638,NA,0.79899
E724_469,NA,0.58668
E723_609,NA,0.76256
E785_208,NA,0.25879
E95_530,0.66332,NA
E401_239,NA,0.29774
E190_403,0.50377,NA
E942_530,0.66332,NA
E115_469,0.58668,NA
E304_316,0.39447,NA
E332_413,NA,0.51633
E790_497,0.62186,NA
E429_233,NA,0.2902
E220_510,0.63819,NA
E369_588,0.73618,NA
E289_272,NA,0.3392
E92_38,NA,0.04523
E470_633,NA,0.79271
E637_173,0.21482,NA
E741_520,NA,0.65075
E336_141,0.17462,NA
E549_63,NA,0.07663
E298_356,NA,0.44472
E183_358,NA,0.44724
E865_188,0.23367,NA
E144_554,0.69347,NA
E405_480,NA,0.6005
E581_125,NA,0.15452
E648_225,NA,0.28015
E116_678,NA,0.84925
E540_396,0.49497,NA
E406_444,0.55528,NA
E645_86,NA,0.10553
E71_111,0.13693,NA
E565_362,0.45226,NA
E8_72,NA,0.08794
E671_526,0.65829,NA
E300_609,NA,0.76256
E487_280,0.34925,NA
E52_735,0.92085,NA
E707_196,NA,0.24372
E248_795,0.99623,NA
E697_365,NA,0.45603
E16_430,NA,0.53769
E900_376,0.46985,NA
E62_623,0.78015,NA
E32_738,0.92462,NA
E359_3,NA,0.00126
E218_298,NA,0.37186
E668_103,NA,0.12688
E793_605,NA,0.75754
E154_791,NA,0.99121
E7_316,NA,0.39447
E538_247,0.30779,NA
E561_656,NA,0.82161
E810_484,NA,0.60553
E886_549,0.68719,NA
E495_657,NA,0.82286
E839_673,0.84296,NA
E543_717,0.89824,NA
E743_163,0.20226,NA
E836_281,0.3505,NA
E269_66,NA,0.0804
E957_490,0.61307,NA
E798_14,0.01508,NA
E802_436,0.54523,NA
E837_235,NA,0.29271
E278_687,NA,0.86055
E713_334,NA,0.41709
E966_385,NA,0.48116
E402_346,NA,0.43216
E226_628,0.78643,NA
E276_250,NA,0.31156
E770_257,0.32035,NA
E205_485,NA,0.60678
E997_167,NA,0.20729
E393_551,NA,0.6897
E506_662,0.82915,NA
E986_361,0.45101,NA
E510_458,0.57286,NA
E990_634,0.79397,NA
E515_769,NA,0.96357
E726_299,NA,0.37312
E744_502,NA,0.62814
E535_731,NA,0.91583
E135_658,0.82412,NA
E27_293,0.36558,NA
E170_567,NA,0.7098
E689_456,0.57035,NA
E239_350,NA,0.43719
E508_633,NA,0.79271
E58_734,0.9196,NA
E125_367,NA,0.45854
E761_435,0.54397,NA
E423_721,NA,0.90327
E760_7,0.00628,NA
E592_538,NA,0.67337
E970_108,0.13317,NA
E732_694,NA,0.86935
E813_674,NA,0.84422
E72_371,NA,0.46357
E610_327,NA,0.40829
E374_68,0.08291,NA
E638_652,0.81658,NA
E308_651,0.81533,NA
E781_263,NA,0.32789
E782_463,NA,0.57915
E823_599,NA,0.75
E277_10,NA,0.01005
E974_764,0.95729,NA
E560_142,0.17588,NA
E601_612,NA,0.76633
E698_314,NA,0.39196
E468_520,NA,0.65075
E975_41,0.04899,NA
E978_565,0.70729,NA
E883_554,NA,0.69347
E270_287,NA,0.35804
E49_359,NA,0.44849
E532_375,0.46859,NA
E909_467,0.58417,NA
E212_706,0.88442,NA
E987_510,NA,0.63819
E615_698,0.87437,NA
E654_389,0.48618,NA
E153_248,NA,0.30905
E649_695,0.8706,NA
E593_324,NA,0.40452
E361_729,NA,0.91332
E450_5,NA,0.00377
E805_639,NA,0.80025
E57_794,NA,0.99497
E542_376,NA,0.46985
E889_20,0.02261,NA
E730_112,0.13819,NA
E189_431,0.53894,NA
E630_74,0.09045,NA
E573_604,NA,0.75628
E737_619,0.77513,NA
E319_169,NA,0.2098
E505_621,0.77764,NA
E768_568,NA,0.71106
E872_253,0.31533,NA
E568_236,0.29397,NA
E494_295,NA,0.36809
E870_428,NA,0.53518
E516_105,NA,0.1294
E409_662,0.82915,NA
E933_365,0.45603,NA
E952_146,NA,0.1809
E828_175,NA,0.21734
E775_211,0.26256,NA
E716_690,NA,0.86432
E111_56,0.06784,NA
E432_508,NA,0.63568
E898_416,NA,0.5201
E329_504,0.63065,NA
E719_626,0.78392,NA
E15_279,0.34799,NA
E721_724,NA,0.90704
E243_112,NA,0.13819
E796_341,0.42588,NA
E449_28,0.03266,NA
E572_290,0.36181,NA
E811_188,0.23367,NA
E284_540,NA,0.67588
E323_116,0.14322,NA
E471_471,0.5892,NA
E864_261,0.32538,NA
E132_516,NA,0.64573
E918_613,0.76759,NA
E311_37,NA,0.04397
E64_763,0.95603,NA
E825_766,0.9598,NA
E855_574,NA,0.71859
E373_312,NA,0.38945
E84_372,0.46482,NA
E832_117,NA,0.14447
E342_757,NA,0.94849
E555_342,NA,0.42714
E151_136,NA,0.16834
E305_28,NA,0.03266
E754_115,NA,0.14196
E984_45,NA,0.05402
E229_673,0.84296,NA
E734_15,0.01633,NA
E355_378,NA,0.47236
E185_117,0.14447,NA
E928_63,0.07663,NA
E476_30,NA,0.03518
E998_154,0.19095,NA
E131_342,NA,0.42714
E347_290,NA,0.36181
E819_501,0.62688,NA
E295_141,0.17462,NA
E334_299,NA,0.37312
E780_533,0.66709,NA
E127_616,0.77136,NA
E1_648,0.81156,NA
E97_11,NA,0.01131
E240_228,0.28392,NA
E523_589,0.73744,NA
E559_515,0.64447,NA
E262_439,0.54899,NA
E460_415,0.51884,NA
E862_634,0.79397,NA
E375_383,NA,0.47864
E196_274,0.34171,NA
E906_684,NA,0.85678
E902_32,NA,0.03769
E633_180,NA,0.22362
E947_140,0.17337,NA
E846_158,NA,0.19598
E605_674,0.84422,NA
E370_115,0.14196,NA
E992_739,NA,0.92588
E812_533,NA,0.66709
E337_458,NA,0.57286
E580_104,0.12814,NA
E695_604,0.75628,NA
E991_559,0.69975,NA
E806_242,NA,0.30151
E484_677,0.84799,NA
E623_209,0.26005,NA
E68_665,NA,0.83291
E738_287,NA,0.35804
E924_390,0.48744,NA
E83_129,NA,0.15955
E847_515,0.64447,NA
E455_292,NA,0.36432
E923_312,NA,0.38945
E611_765,0.95854,NA
E866_16,0.01759,NA
E703_332,0.41457,NA
E591_547,NA,0.68467
E250_523,0.65452,NA
E238_407,NA,0.50879
E541_116,0.14322,NA
E971_16,0.01759,NA
E281_547,NA,0.68467
E621_196,NA,0.24372
E635_768,0.96231,NA
E869_18,0.0201,NA
E715_95,0.11683,NA
E882_191,0.23744,NA
E466_372,NA,0.46482
E851_439,0.54899,NA
E522_388,0.48492,NA
E175_116,NA,0.14322
E294_254,0.31658,NA
E48_786,0.98492,NA
E651_233,0.2902,NA
E965_343,NA,0.42839
E169_88,0.10804,NA
E789_147,0.18216,NA
E408_190,0.23618,NA
E102_448,0.5603,NA
E82_200,0.24874,NA
E885_506,NA,0.63317
E934_687,NA,0.86055
E128_374,NA,0.46734
E469_454,NA,0.56784
E944_484,0.60553,NA
E773_792,NA,0.99246
E123_347,0.43342,NA
E772_135,NA,0.16709
E513_285,NA,0.35553
E55_20,0.02261,NA
E867_269,NA,0.33543
E590_609,0.76256,NA
E168_673,NA,0.84296
E228_234,0.29146,NA
E794_356,0.44472,NA
E5_250,NA,0.31156
E498_381,0.47613,NA
E114_757,0.94849,NA
E835_671,NA,0.84045
E631_479,0.59925,NA
E784_13,0.01382,NA
E257_250,0.31156,NA
E80_210,NA,0.26131
E907_100,NA,0.12312
E126_217,NA,0.2701
E554_172,NA,0.21357
E511_705,0.88317,NA
E141_78,NA,0.09548
E390_74,0.09045,NA
E404_650,0.81407,NA
E917_61,NA,0.07412
E599_363,0.45352,NA
E629_516,NA,0.64573
E920_177,0.21985,NA
E692_524,NA,0.65578
E597_159,NA,0.19724
E722_423,NA,0.52889
E66_501,0.62688,NA
E936_516,NA,0.64573
E208_454,NA,0.56784
E91_59,NA,0.07161
E875_764,NA,0.95729
E915_167,0.20729,NA
E614_298,0.37186,NA
E443_167,0.20729,NA
E951_761,NA,0.95352
E10_516,NA,0.64573
E173_79,NA,0.09673
E13_143,NA,0.17714
E628_57,0.0691,NA
E969_161,NA,0.19975
E967_10,NA,0.01005
E728_136,0.16834,NA
E232_251,0.31281,NA
E454_765,0.95854,NA
E445_320,NA,0.3995
E729_675,0.84548,NA
E96_539,NA,0.67462
E258_654,0.8191,NA
E850_11,0.01131,NA
E642_602,0.75377,NA
E50_392,NA,0.48995
E260_314,NA,0.39196
E210_428,NA,0.53518
E895_187,0.23241,NA
E420_53,NA,0.06407
E536_206,0.25628,NA
E656_100,NA,0.12312
E691_571,0.71482,NA
E378_147,0.18216,NA
E264_408,NA,0.51005
E186_530,0.66332,NA
E21_33,NA,0.03894
E225_463,0.57915,NA
E904_132,NA,0.16332
E938_174,NA,0.21608
E501_374,0.46734,NA
E552_497,NA,0.62186
E214_205,0.25503,NA
E674_485,NA,0.60678
E908_604,0.75628,NA
E748_562,NA,0.70352
E424_728,0.91206,NA
E663_348,0.43467,NA
E117_736,NA,0.92211
E725_200,NA,0.24874
E480_425,0.53141,NA
E710_548,0.68593,NA
E389_729,NA,0.91332
E911_526,NA,0.65829
E419_546,NA,0.68342
E503_25,NA,0.02889
E683_97,0.11935,NA
E693_678,NA,0.84925
E360_210,NA,0.26131
E385_77,0.09422,NA
E960_585,0.73241,NA
E187_127,NA,0.15704
E23_252,0.31407,NA
E178_630,NA,0.78894
E397_388,0.48492,NA
E824_652,0.81658,NA
E246_198,NA,0.24623
E446_376,0.46985,NA
E88_237,NA,0.29523
E256_658,NA,0.82412
E658_602,NA,0.75377
E331_597,0.74749,NA
E456_106,0.13065,NA
E816_3,0.00126,NA
E149_36,0.04271,NA
E714_322,NA,0.40201
E994_291,NA,0.36307
E340_574,0.71859,NA
E893_489,0.61181,NA
E198_769,NA,0.96357
E860_329,NA,0.4108
E475_137,0.1696,NA
E227_700,NA,0.87688
E399_466,NA,0.58291
E496_82,0.1005,NA
E943_284,NA,0.35427
E110_720,NA,0.90201
E519_501,0.62688,NA
E747_707,0.88568,NA
E544_712,0.89196,NA
E670_300,NA,0.37437
E328_487,NA,0.6093
E368_231,NA,0.28769
E574_401,NA,0.50126
E2_717,NA,0.89824
E526_684,0.85678,NA
E63_690,NA,0.86432
E758_570,0.71357,NA
E892_213,0.26508,NA
E426_403,NA,0.50377
E988_630,0.78894,NA
E148_245,NA,0.30528
E11_362,NA,0.45226
E194_688,0.86181,NA
E134_745,NA,0.93342
E598_289,0.36055,NA
E252_447,NA,0.55905
E619_129,0.15955,NA
E222_410,NA,0.51256
E100_287,NA,0.35804
