,PseudoTime1,PseudoTime2
E874_577,0.57731,NA
E720_185,0.18373,NA
E677_482,NA,0.48193
E704_573,NA,0.57329
E235_498,0.49799,NA
E726_348,NA,0.34739
E539_823,NA,0.8243
E752_378,0.37751,NA
E895_912,NA,0.91365
E911_337,NA,0.33635
E905_123,0.12149,NA
E545_429,0.42871,NA
E1_48,NA,0.04618
E218_662,NA,0.66265
E265_745,NA,0.74598
E222_232,NA,0.23092
E609_320,NA,0.31928
E949_625,0.6255,NA
E193_167,0.16566,NA
E67_85,NA,0.08333
E986_689,NA,0.68976
E756_50,NA,0.04819
E274_753,0.75402,NA
E314_610,NA,0.61044
E997_173,NA,0.17169
E384_938,0.93976,NA
E199_237,NA,0.23594
E686_331,0.33032,NA
E239_771,NA,0.77209
E313_994,0.99598,NA
E103_632,NA,0.63253
E169_556,0.55622,NA
E600_767,0.76807,NA
E136_796,NA,0.79719
E129_659,NA,0.65964
E583_293,NA,0.29217
E439_177,0.1757,NA
E406_79,0.07731,NA
E675_747,0.74799,NA
E570_749,0.75,NA
E779_124,0.12249,NA
E43_341,NA,0.34036
E579_905,NA,0.90663
E786_618,NA,0.61847
E669_414,NA,0.41365
E280_720,NA,0.72088
E378_676,NA,0.67671
E76_536,NA,0.53614
E89_12,NA,0.01004
E892_588,0.58835,NA
E655_693,0.69378,NA
E975_619,NA,0.61948
E339_70,NA,0.06827
E540_889,NA,0.89056
E7_663,NA,0.66365
E281_87,NA,0.08534
E255_958,NA,0.95984
E676_252,0.251,NA
E230_550,NA,0.5502
E3_99,NA,0.09739
E825_456,NA,0.45582
E918_63,NA,0.06124
E976_152,0.1506,NA
E444_494,0.49398,NA
E228_777,NA,0.77811
E543_128,0.12651,NA
E659_444,0.44378,NA
E194_646,NA,0.64659
E166_54,0.05221,NA
E563_18,0.01606,NA
E933_351,NA,0.3504
E989_984,NA,0.98594
E955_755,NA,0.75602
E327_441,NA,0.44076
E202_231,0.22992,NA
E952_90,NA,0.08835
E26_221,NA,0.21988
E29_359,0.35843,NA
E525_837,0.83835,NA
E633_528,NA,0.52811
E991_489,NA,0.48896
E901_142,NA,0.14056
E860_602,NA,0.60241
E78_145,0.14357,NA
E272_86,NA,0.08434
E509_40,0.03815,NA
E438_991,NA,0.99297
E303_362,NA,0.36145
E688_180,NA,0.17871
E554_983,0.98494,NA
E596_420,0.41968,NA
E138_607,NA,0.60743
E796_261,NA,0.26004
E851_408,0.40763,NA
E467_407,0.40663,NA
E458_470,0.46988,NA
E352_156,NA,0.15462
E23_556,NA,0.55622
E446_184,0.18273,NA
E842_59,0.05723,NA
E617_842,0.84337,NA
E73_185,0.18373,NA
E645_71,NA,0.06928
E134_659,0.65964,NA
E124_982,0.98394,NA
E739_906,NA,0.90763
E942_622,NA,0.62249
E21_192,NA,0.19076
E445_874,0.8755,NA
E584_383,0.38253,NA
E869_317,0.31627,NA
E959_728,NA,0.72892
E447_645,NA,0.64558
E174_211,0.20984,NA
E91_738,NA,0.73896
E72_283,NA,0.28213
E640_579,0.57932,NA
E348_337,NA,0.33635
E621_130,0.12851,NA
E863_478,0.47791,NA
E749_165,NA,0.16365
E626_726,0.72691,NA
E954_963,NA,0.96486
E814_108,NA,0.10643
E514_629,NA,0.62952
E900_471,0.47088,NA
E17_996,NA,0.99799
E666_913,NA,0.91466
E335_750,0.751,NA
E657_997,0.999,NA
E930_98,NA,0.09639
E553_237,NA,0.23594
E20_636,0.63655,NA
E957_731,0.73193,NA
E120_412,0.41165,NA
E724_874,0.8755,NA
E490_340,0.33936,NA
E846_468,NA,0.46787
E155_48,NA,0.04618
E168_91,0.08936,NA
E35_575,0.5753,NA
E463_257,0.25602,NA
E279_497,0.49699,NA
E935_963,0.96486,NA
E837_495,0.49498,NA
E299_305,0.30422,NA
E995_424,0.42369,NA
E492_748,NA,0.749
E891_541,NA,0.54116
E325_876,NA,0.87751
E221_77,0.0753,NA
E501_382,NA,0.38153
E435_236,0.23494,NA
E638_434,NA,0.43373
E150_911,NA,0.91265
E582_459,NA,0.45884
E421_789,0.79016,NA
E107_231,NA,0.22992
E944_563,0.56325,NA
E936_229,0.22791,NA
E392_346,NA,0.34538
E771_769,NA,0.77008
E307_626,NA,0.62651
E448_45,0.04317,NA
E371_45,0.04317,NA
E549_862,NA,0.86345
E341_884,NA,0.88554
E573_377,0.37651,NA
E624_529,0.52912,NA
E449_996,0.99799,NA
E581_88,NA,0.08635
E651_777,NA,0.77811
E137_134,0.13253,NA
E506_72,NA,0.07028
E219_310,0.30924,NA
E623_853,NA,0.85442
E396_156,0.15462,NA
E870_80,NA,0.07831
E24_517,0.51707,NA
E840_499,0.499,NA
E586_560,NA,0.56024
E374_808,NA,0.80924
E627_357,NA,0.35643
E147_751,NA,0.75201
E902_935,0.93675,NA
E992_349,NA,0.34839
E390_506,0.50602,NA
E58_981,NA,0.98293
E207_752,NA,0.75301
E746_436,0.43574,NA
E456_811,0.81225,NA
E296_107,NA,0.10542
E713_250,NA,0.249
E532_781,NA,0.78213
E712_317,0.31627,NA
E815_411,0.41064,NA
E353_807,NA,0.80823
E196_376,NA,0.3755
E190_998,1.0,NA
E157_198,0.19679,NA
E838_609,NA,0.60944
E538_361,0.36044,NA
E80_221,NA,0.21988
E25_793,NA,0.79418
E628_57,0.05522,NA
E732_825,NA,0.82631
E641_932,0.93373,NA
E866_259,NA,0.25803
E494_977,0.97892,NA
E258_284,0.28313,NA
E904_149,0.14759,NA
E632_59,0.05723,NA
E301_79,NA,0.07731
E44_195,NA,0.19378
E612_271,0.27008,NA
E62_747,NA,0.74799
E49_216,NA,0.21486
E938_580,0.58032,NA
E903_991,NA,0.99297
E386_533,NA,0.53313
E721_513,0.51305,NA
E115_891,NA,0.89257
E974_403,0.40261,NA
E191_126,NA,0.1245
E184_402,NA,0.40161
E515_352,NA,0.35141
E807_822,NA,0.82329
E507_178,NA,0.17671
E932_21,NA,0.01908
E404_868,NA,0.86948
E460_796,0.79719,NA
E967_337,0.33635,NA
E717_460,NA,0.45984
E753_933,NA,0.93474
E498_87,NA,0.08534
E471_668,NA,0.66867
E319_935,NA,0.93675
E176_465,NA,0.46486
E585_757,NA,0.75803
E793_150,NA,0.14859
E916_253,0.25201,NA
E631_234,0.23293,NA
E400_458,NA,0.45783
E382_293,NA,0.29217
E594_20,NA,0.01807
E784_641,NA,0.64157
E728_912,NA,0.91365
E97_853,NA,0.85442
E647_492,NA,0.49197
E551_912,0.91365,NA
E727_550,0.5502,NA
E616_931,NA,0.93273
E740_561,NA,0.56124
E521_360,0.35944,NA
E794_355,NA,0.35442
E879_289,0.28815,NA
E264_492,NA,0.49197
E442_726,NA,0.72691
E407_420,NA,0.41968
E977_963,NA,0.96486
E369_402,NA,0.40161
E65_425,NA,0.4247
E550_124,NA,0.12249
E183_791,0.79217,NA
E816_906,NA,0.90763
E18_254,NA,0.25301
E607_520,0.52008,NA
E46_859,NA,0.86044
E662_727,NA,0.72791
E119_386,NA,0.38554
E495_207,0.20582,NA
E601_103,0.10141,NA
E734_78,NA,0.07631
E602_694,NA,0.69478
E373_541,NA,0.54116
E37_701,NA,0.70181
E700_155,NA,0.15361
E209_188,0.18675,NA
E799_15,NA,0.01305
E664_114,NA,0.11245
E267_432,0.43173,NA
E615_444,0.44378,NA
E224_115,NA,0.11345
E188_133,NA,0.13153
E148_672,NA,0.67269
E144_445,NA,0.44478
E70_442,NA,0.44177
E431_728,0.72892,NA
E84_587,0.58735,NA
E701_294,NA,0.29317
E828_238,0.23695,NA
E603_553,0.55321,NA
E809_692,0.69277,NA
E706_318,NA,0.31727
E381_595,NA,0.59538
E340_113,0.11145,NA
E436_138,0.13655,NA
E661_866,0.86747,NA
E562_575,NA,0.5753
E60_773,0.7741,NA
E962_818,NA,0.81928
E403_424,NA,0.42369
E273_756,0.75703,NA
E819_217,0.21586,NA
E783_745,NA,0.74598
E803_493,0.49297,NA
E896_724,0.7249,NA
E12_199,NA,0.19779
E357_676,NA,0.67671
E691_820,NA,0.82129
E344_273,NA,0.27209
E477_452,0.45181,NA
E354_73,0.07129,NA
E663_303,0.30221,NA
E419_235,0.23394,NA
E505_67,0.06526,NA
E946_802,0.80321,NA
E100_212,NA,0.21084
E834_480,NA,0.47992
E958_222,NA,0.22088
E318_53,NA,0.0512
E763_520,0.52008,NA
E36_609,0.60944,NA
E470_181,NA,0.17972
E546_197,NA,0.19578
E393_318,0.31727,NA
E225_68,0.06627,NA
E619_501,NA,0.501
E151_404,NA,0.40361
E287_849,NA,0.8504
E945_663,0.66365,NA
E535_357,NA,0.35643
E747_238,NA,0.23695
E208_455,0.45482,NA
E114_394,NA,0.39357
E77_551,NA,0.5512
E141_708,NA,0.70884
E987_81,NA,0.07932
E450_506,NA,0.50602
E839_243,0.24197,NA
E683_655,NA,0.65562
E117_989,0.99096,NA
E338_260,NA,0.25904
E19_563,0.56325,NA
E145_590,0.59036,NA
E684_165,NA,0.16365
E128_530,NA,0.53012
E414_362,NA,0.36145
E960_433,NA,0.43273
E541_838,NA,0.83936
E773_69,0.06727,NA
E64_868,0.86948,NA
E182_821,NA,0.82229
E361_600,NA,0.6004
E709_884,0.88554,NA
E613_737,NA,0.73795
E667_795,0.79618,NA
E759_406,NA,0.40562
E917_702,0.70281,NA
E882_209,NA,0.20783
E262_801,NA,0.80221
E88_15,0.01305,NA
E845_469,0.46888,NA
E808_167,NA,0.16566
E317_867,0.86847,NA
E678_8,NA,0.00602
E512_816,0.81727,NA
E233_165,0.16365,NA
E172_247,0.24598,NA
E599_221,0.21988,NA
E865_585,0.58534,NA
E748_359,0.35843,NA
E981_248,NA,0.24699
E656_945,0.94679,NA
E806_970,0.97189,NA
E454_120,0.11847,NA
E441_270,0.26908,NA
E153_547,0.54719,NA
E315_955,0.95683,NA
E760_521,0.52108,NA
E556_864,0.86546,NA
E800_803,NA,0.80422
E425_541,0.54116,NA
E215_595,0.59538,NA
E889_666,0.66667,NA
E625_689,0.68976,NA
E170_198,0.19679,NA
E850_901,0.90261,NA
E165_950,NA,0.95181
E59_611,NA,0.61145
E333_124,NA,0.12249
E310_93,NA,0.09137
E47_559,NA,0.55924
E560_906,NA,0.90763
E356_884,NA,0.88554
E817_468,0.46787,NA
E912_569,NA,0.56928
E711_638,0.63855,NA
E919_790,0.79116,NA
E682_536,NA,0.53614
E366_712,0.71285,NA
E420_668,0.66867,NA
E152_458,NA,0.45783
E577_174,0.17269,NA
E201_284,NA,0.28313
E200_628,0.62851,NA
E241_139,NA,0.13755
E236_348,NA,0.34739
E833_549,0.5492,NA
E375_264,NA,0.26305
E835_693,NA,0.69378
E164_267,NA,0.26606
E770_449,NA,0.4488
E125_634,0.63454,NA
E302_32,0.03012,NA
E994_751,NA,0.75201
E27_839,NA,0.84036
E146_713,0.71386,NA
E306_929,0.93072,NA
E622_304,NA,0.30321
E970_279,0.27811,NA
E529_67,0.06526,NA
E298_461,0.46084,NA
E178_297,NA,0.29618
E277_94,0.09237,NA
E56_283,0.28213,NA
E872_93,NA,0.09137
E776_739,0.73996,NA
E568_82,0.08032,NA
E559_100,NA,0.09839
E848_932,NA,0.93373
E687_773,NA,0.7741
E292_584,NA,0.58434
E28_572,NA,0.57229
E464_822,0.82329,NA
E212_150,NA,0.14859
E394_365,0.36446,NA
E697_996,NA,0.99799
E973_284,NA,0.28313
E180_944,0.94578,NA
E383_309,0.30823,NA
E643_529,NA,0.52912
E51_954,NA,0.95582
E681_758,0.75904,NA
E401_387,NA,0.38655
E598_921,NA,0.92269
E432_242,0.24096,NA
E179_874,0.8755,NA
E112_556,NA,0.55622
E707_107,NA,0.10542
E921_884,0.88554,NA
E370_367,0.36647,NA
E92_843,NA,0.84438
E689_256,NA,0.25502
E939_608,0.60843,NA
E246_20,0.01807,NA
E969_567,0.56727,NA
E923_752,NA,0.75301
E878_666,NA,0.66667
E518_442,0.44177,NA
E587_768,NA,0.76908
E291_658,0.65863,NA
E769_957,0.95884,NA
E461_818,0.81928,NA
E567_122,0.12048,NA
E522_654,0.65462,NA
E547_80,NA,0.07831
E517_904,0.90562,NA
E322_492,NA,0.49197
E824_262,0.26104,NA
E142_994,0.99598,NA
E496_718,0.71888,NA
E754_848,0.8494,NA
E854_250,NA,0.249
E197_677,NA,0.67771
E99_648,0.64859,NA
E719_885,0.88655,NA
E358_807,0.80823,NA
E248_353,0.35241,NA
E714_137,NA,0.13554
E791_751,0.75201,NA
E453_970,NA,0.97189
E723_287,0.28614,NA
E849_602,NA,0.60241
E336_274,0.27309,NA
E829_910,NA,0.91165
E457_794,NA,0.79518
E55_938,0.93976,NA
E31_195,0.19378,NA
E81_439,0.43876,NA
E130_540,0.54016,NA
E690_461,NA,0.46084
E282_550,0.5502,NA
E782_497,0.49699,NA
E415_561,NA,0.56124
E830_52,NA,0.0502
E708_12,NA,0.01004
E703_9,0.00703,NA
E240_148,NA,0.14659
E907_990,0.99197,NA
E434_458,NA,0.45783
E898_839,NA,0.84036
E813_605,0.60542,NA
E395_161,NA,0.15964
E61_495,0.49498,NA
E104_191,NA,0.18976
E478_446,0.44578,NA
E363_319,0.31827,NA
E608_177,NA,0.1757
E867_908,0.90964,NA
E13_411,NA,0.41064
E823_704,NA,0.70482
E405_910,NA,0.91165
E362_223,0.22189,NA
E108_190,0.18876,NA
E926_486,0.48594,NA
E489_671,0.67169,NA
E696_291,0.29016,NA
E884_696,NA,0.69679
E270_982,0.98394,NA
E189_901,NA,0.90261
E801_31,0.02912,NA
E679_910,0.91165,NA
E122_601,NA,0.60141
E741_780,NA,0.78112
E466_266,NA,0.26506
E57_9,NA,0.00703
E101_916,0.91767,NA
E757_453,0.45281,NA
E316_980,NA,0.98193
E9_38,0.03614,NA
E481_37,NA,0.03514
E710_522,NA,0.52209
E982_919,0.92068,NA
E672_187,0.18574,NA
E968_559,0.55924,NA
E423_556,NA,0.55622
E963_400,NA,0.3996
E965_135,0.13353,NA
E321_84,NA,0.08233
E337_774,NA,0.7751
E468_325,0.3243,NA
E699_54,0.05221,NA
E48_709,0.70984,NA
E54_26,0.0241,NA
E476_223,0.22189,NA
E52_278,NA,0.27711
E211_970,NA,0.97189
E503_8,NA,0.00602
E499_157,NA,0.15562
E244_136,NA,0.13454
E565_884,NA,0.88554
E856_462,NA,0.46185
E422_19,0.01707,NA
E864_157,0.15562,NA
E593_375,NA,0.3745
E847_527,NA,0.52711
E459_877,0.87851,NA
E735_592,NA,0.59237
E132_488,0.48795,NA
E941_597,NA,0.59739
E922_746,0.74699,NA
E524_392,NA,0.39157
E984_321,0.32028,NA
E519_936,NA,0.93775
E692_410,NA,0.40964
E595_136,0.13454,NA
E205_189,NA,0.18775
E440_99,0.09739,NA
E533_625,NA,0.6255
E802_601,NA,0.60141
E978_727,NA,0.72791
E33_360,NA,0.35944
E811_816,0.81727,NA
E451_739,NA,0.73996
E897_85,NA,0.08333
E871_238,NA,0.23695
E85_197,NA,0.19578
E311_56,0.05422,NA
E890_487,NA,0.48695
E544_911,0.91265,NA
E484_70,0.06827,NA
E780_159,NA,0.15763
E899_868,NA,0.86948
E234_819,NA,0.82028
E399_271,NA,0.27008
E388_691,0.69177,NA
E368_342,NA,0.34137
E592_494,NA,0.49398
E810_69,NA,0.06727
E226_882,NA,0.88353
E589_712,NA,0.71285
E330_291,NA,0.29016
E530_548,NA,0.54819
E32_787,NA,0.78815
E243_673,0.67369,NA
E79_35,0.03313,NA
E186_12,0.01004,NA
E880_738,0.73896,NA
E355_828,NA,0.82932
E245_934,NA,0.93574
E259_667,NA,0.66767
E351_869,0.87048,NA
E569_440,0.43976,NA
E979_895,NA,0.89659
E738_628,NA,0.62851
E452_397,0.39659,NA
E733_418,0.41767,NA
E5_289,0.28815,NA
E360_116,NA,0.11446
E263_578,0.57831,NA
E857_149,0.14759,NA
E772_815,0.81627,NA
E14_278,NA,0.27711
E237_516,0.51606,NA
E660_718,0.71888,NA
E795_333,NA,0.33233
E11_529,NA,0.52912
E329_385,0.38454,NA
E40_191,0.18976,NA
E511_761,NA,0.76205
E113_3,0.001,NA
E572_670,0.67068,NA
E293_198,NA,0.19679
E483_713,0.71386,NA
E261_526,0.5261,NA
E964_452,NA,0.45181
E555_308,NA,0.30723
E788_681,NA,0.68173
E767_686,NA,0.68675
E326_318,NA,0.31727
E231_887,0.88855,NA
E443_798,0.7992,NA
E71_891,0.89257,NA
E536_914,0.91566,NA
E251_663,0.66365,NA
E342_184,NA,0.18273
E412_819,0.82028,NA
E161_60,NA,0.05823
E332_695,0.69578,NA
E68_431,0.43072,NA
E98_482,0.48193,NA
E999_718,NA,0.71888
E343_709,0.70984,NA
E350_290,0.28916,NA
E787_388,NA,0.38755
E620_640,0.64056,NA
E53_565,NA,0.56526
E22_189,NA,0.18775
E253_560,NA,0.56024
E455_615,NA,0.61546
E558_150,0.14859,NA
E750_553,NA,0.55321
E323_514,NA,0.51406
E826_131,0.12952,NA
E227_243,0.24197,NA
E778_294,0.29317,NA
E217_424,NA,0.42369
E74_218,NA,0.21687
E372_720,0.72088,NA
E185_527,NA,0.52711
E105_238,0.23695,NA
E397_544,NA,0.54418
E156_804,0.80522,NA
E566_47,NA,0.04518
E364_128,NA,0.12651
E781_814,NA,0.81526
E702_29,0.02711,NA
E630_493,0.49297,NA
E821_458,NA,0.45783
E469_639,0.63956,NA
E855_229,0.22791,NA
E542_914,NA,0.91566
E8_86,0.08434,NA
E203_892,0.89357,NA
E376_937,NA,0.93876
E389_705,0.70582,NA
E637_965,NA,0.96687
E387_643,NA,0.64357
E909_391,0.39056,NA
E590_813,NA,0.81426
E610_276,0.2751,NA
E886_809,NA,0.81024
E15_558,NA,0.55823
E548_756,NA,0.75703
E427_208,NA,0.20683
E694_209,NA,0.20783
E792_692,0.69277,NA
E424_142,0.14056,NA
E868_542,0.54217,NA
E731_628,NA,0.62851
E951_799,NA,0.8002
E972_144,0.14257,NA
E216_260,NA,0.25904
E971_688,NA,0.68876
E409_917,NA,0.91867
E852_474,NA,0.4739
E508_200,NA,0.1988
E695_916,0.91767,NA
E238_665,0.66566,NA
E121_300,0.2992,NA
E993_46,0.04418,NA
E876_786,0.78715,NA
E474_616,NA,0.61647
E859_517,0.51707,NA
E96_801,NA,0.80221
E249_542,NA,0.54217
E126_76,NA,0.0743
E648_477,NA,0.47691
E990_800,NA,0.8012
E761_925,NA,0.92671
E948_117,NA,0.11546
E305_353,NA,0.35241
E705_567,0.56727,NA
E887_415,0.41466,NA
E485_657,NA,0.65763
E755_583,NA,0.58333
E160_741,NA,0.74197
E269_713,NA,0.71386
E531_281,0.28012,NA
E639_955,NA,0.95683
E653_207,0.20582,NA
E247_840,0.84137,NA
E910_560,0.56024,NA
E480_266,0.26506,NA
E513_302,0.3012,NA
E69_773,0.7741,NA
E430_2,NA,0.0
E276_656,NA,0.65663
E380_160,NA,0.15863
E985_113,0.11145,NA
E139_598,0.59839,NA
E268_965,0.96687,NA
E745_168,0.16667,NA
E843_496,NA,0.49598
E758_704,0.70482,NA
E16_724,NA,0.7249
E94_582,0.58233,NA
E611_610,0.61044,NA
E636_711,NA,0.71185
E187_939,0.94076,NA
E502_242,NA,0.24096
E90_604,NA,0.60442
E827_720,NA,0.72088
E109_416,NA,0.41566
E428_163,0.16165,NA
E698_909,0.91064,NA
E86_215,NA,0.21386
E286_846,0.84739,NA
E418_232,NA,0.23092
E408_83,0.08133,NA
E789_413,0.41265,NA
E742_599,0.5994,NA
E210_137,0.13554,NA
E652_950,NA,0.95181
E252_345,0.34438,NA
E34_407,NA,0.40663
E472_414,0.41365,NA
E893_274,0.27309,NA
