,PseudoTime1,PseudoTime2
E339_727,0.91321,NA
E304_571,NA,0.71698
E677_520,0.65283,NA
E131_132,0.16478,NA
E569_348,NA,0.43648
E372_172,NA,0.21509
E226_200,NA,0.25031
E53_384,NA,0.48176
E614_657,NA,0.82516
E580_261,NA,0.32704
E9_163,0.20377,NA
E246_272,0.34088,NA
E981_479,NA,0.60126
E58_268,NA,0.33585
E851_528,NA,0.66289
E709_710,NA,0.89182
E234_723,0.90818,NA
E784_299,NA,0.37484
E974_510,NA,0.64025
E989_102,NA,0.12704
E179_582,0.73082,NA
E403_711,0.89308,NA
E600_670,NA,0.84151
E167_732,NA,0.9195
E180_362,NA,0.45409
E78_443,0.55597,NA
E268_388,0.48679,NA
E263_462,NA,0.57987
E25_775,0.97358,NA
E378_43,NA,0.05283
E657_671,NA,0.84277
E492_387,0.48553,NA
E700_697,0.87547,NA
E472_75,0.09308,NA
E544_553,NA,0.69434
E982_158,NA,0.19748
E371_163,NA,0.20377
E175_86,0.10692,NA
E594_497,0.6239,NA
E413_217,NA,0.2717
E461_502,NA,0.63019
E112_717,NA,0.90063
E318_4,NA,0.00377
E310_526,NA,0.66038
E418_414,NA,0.5195
E838_185,NA,0.23145
E155_713,0.8956,NA
E720_720,0.9044,NA
E414_48,0.05912,NA
E442_310,NA,0.38868
E96_97,0.12075,NA
E474_770,NA,0.9673
E629_572,0.71824,NA
E90_617,NA,0.77484
E748_177,0.22138,NA
E532_401,NA,0.50314
E141_137,0.17107,NA
E245_337,NA,0.42264
E463_131,0.16352,NA
E159_633,NA,0.79497
E176_454,NA,0.56981
E350_614,0.77107,NA
E293_284,0.35597,NA
E258_512,NA,0.64277
E368_511,0.64151,NA
E518_193,0.24151,NA
E770_215,NA,0.26918
E746_748,NA,0.93962
E479_181,0.22642,NA
E358_600,NA,0.75346
E749_168,NA,0.21006
E353_17,0.02013,NA
E152_593,0.74465,NA
E75_743,NA,0.93333
E85_398,NA,0.49937
E72_238,0.29811,NA
E41_354,0.44403,NA
E863_775,NA,0.97358
E882_576,NA,0.72327
E42_539,0.67673,NA
E900_32,NA,0.03899
E217_631,NA,0.79245
E187_265,0.33208,NA
E312_325,NA,0.40755
E450_246,0.30818,NA
E415_538,0.67547,NA
E142_662,0.83145,NA
E86_643,0.80755,NA
E161_634,0.79623,NA
E254_665,0.83522,NA
E570_149,NA,0.18616
E937_707,NA,0.88805
E608_166,0.20755,NA
E572_1,NA,0.0
E590_302,NA,0.37862
E503_616,0.77358,NA
E718_788,NA,0.98994
E667_303,NA,0.37987
E307_777,NA,0.9761
E535_642,0.80629,NA
E476_655,0.82264,NA
E344_75,0.09308,NA
E870_448,0.56226,NA
E294_396,NA,0.49686
E991_761,NA,0.95597
E238_764,0.95975,NA
E349_38,NA,0.04654
E359_771,0.96855,NA
E396_605,0.75975,NA
E145_2,NA,0.00126
E222_32,0.03899,NA
E602_660,NA,0.82893
E170_610,0.76604,NA
E204_549,0.68931,NA
E626_388,0.48679,NA
E458_57,NA,0.07044
E913_256,0.32075,NA
E68_191,0.23899,NA
E436_780,NA,0.97987
E902_333,0.41761,NA
E628_196,NA,0.24528
E1_65,NA,0.0805
E801_704,NA,0.88428
E809_224,0.2805,NA
E706_208,NA,0.26038
E151_83,0.10314,NA
E391_290,0.36352,NA
E588_432,NA,0.54214
E538_792,NA,0.99497
E244_129,0.16101,NA
E521_667,NA,0.83774
E633_131,0.16352,NA
E443_87,NA,0.10818
E509_150,0.18742,NA
E500_161,NA,0.20126
E16_576,0.72327,NA
E455_117,0.14591,NA
E781_677,0.85031,NA
E360_357,0.4478,NA
E962_561,NA,0.7044
E975_292,NA,0.36604
E919_765,NA,0.96101
E157_687,0.86289,NA
E650_156,NA,0.19497
E203_765,0.96101,NA
E171_30,NA,0.03648
E314_337,NA,0.42264
E609_670,NA,0.84151
E473_210,0.26289,NA
E428_725,0.91069,NA
E555_267,0.33459,NA
E488_191,NA,0.23899
E111_311,NA,0.38994
E649_200,NA,0.25031
E273_445,0.55849,NA
E30_622,NA,0.78113
E200_151,NA,0.18868
E232_366,NA,0.45912
E278_146,0.18239,NA
E262_226,NA,0.28302
E63_697,0.87547,NA
E392_620,NA,0.77862
E952_123,0.15346,NA
E731_787,0.98868,NA
E49_655,0.82264,NA
E213_658,0.82642,NA
E738_450,0.56478,NA
E252_668,0.83899,NA
E844_661,0.83019,NA
E369_737,NA,0.92579
E288_332,NA,0.41635
E27_615,NA,0.77233
E172_135,NA,0.16855
E787_646,0.81132,NA
E431_82,0.10189,NA
E836_520,NA,0.65283
E850_670,NA,0.84151
E454_405,NA,0.50818
E802_289,NA,0.36226
E659_551,0.69182,NA
E611_423,NA,0.53082
E89_726,NA,0.91195
E0_632,NA,0.79371
E554_606,0.76101,NA
E207_251,NA,0.31447
E417_590,0.74088,NA
E690_98,NA,0.12201
E557_399,0.50063,NA
E209_181,0.22642,NA
E605_86,NA,0.10692
E69_460,NA,0.57736
E18_751,0.9434,NA
E530_143,NA,0.17862
E342_398,0.49937,NA
E818_157,0.19623,NA
E357_669,0.84025,NA
E767_317,NA,0.39748
E549_646,0.81132,NA
E798_696,NA,0.87421
E505_686,NA,0.86164
E984_184,0.23019,NA
E59_319,0.4,NA
E282_625,0.78491,NA
E98_250,NA,0.31321
E197_300,0.3761,NA
E229_328,NA,0.41132
E88_26,0.03145,NA
E691_582,NA,0.73082
E722_75,0.09308,NA
E480_672,NA,0.84403
E324_425,0.53333,NA
E483_464,NA,0.58239
E380_545,NA,0.68428
E769_750,0.94214,NA
E646_586,0.73585,NA
E556_427,0.53585,NA
E944_739,NA,0.9283
E287_579,NA,0.72704
E548_749,NA,0.94088
E390_711,NA,0.89308
E311_705,0.88553,NA
E797_341,0.42767,NA
E303_152,NA,0.18994
E768_150,0.18742,NA
E76_179,0.2239,NA
E446_778,NA,0.97736
E561_739,0.9283,NA
E685_339,0.42516,NA
E184_156,0.19497,NA
E957_234,NA,0.29308
E884_515,0.64654,NA
E257_259,NA,0.32453
E624_526,NA,0.66038
E132_152,0.18994,NA
E839_235,NA,0.29434
E160_632,0.79371,NA
E765_498,NA,0.62516
E166_515,0.64654,NA
E891_734,NA,0.92201
E102_411,NA,0.51572
E276_189,0.23648,NA
E196_156,NA,0.19497
E651_725,NA,0.91069
E275_169,NA,0.21132
E333_645,0.81006,NA
E550_536,NA,0.67296
E15_345,NA,0.4327
E305_395,0.4956,NA
E568_706,NA,0.88679
E630_774,NA,0.97233
E348_348,0.43648,NA
E915_553,NA,0.69434
E426_577,0.72453,NA
E199_213,0.26667,NA
E703_374,NA,0.46918
E435_581,0.72956,NA
E351_1,NA,0.0
E861_690,0.86667,NA
E409_665,NA,0.83522
E729_717,NA,0.90063
E64_410,NA,0.51447
E52_569,NA,0.71447
E264_666,0.83648,NA
E679_474,0.59497,NA
E271_134,0.1673,NA
E404_374,NA,0.46918
E295_506,NA,0.63522
E694_63,NA,0.07799
E553_269,NA,0.33711
E717_271,0.33962,NA
E242_61,NA,0.07547
E985_578,0.72579,NA
E672_608,0.76352,NA
E587_45,NA,0.05535
E482_728,NA,0.91447
E906_37,0.04528,NA
E19_65,NA,0.0805
E363_226,0.28302,NA
E269_654,0.82138,NA
E421_169,NA,0.21132
E416_748,NA,0.93962
E903_756,0.94969,NA
E261_114,NA,0.14214
E865_361,NA,0.45283
E168_592,0.7434,NA
E757_679,NA,0.85283
E129_456,0.57233,NA
E540_104,NA,0.12956
E533_31,0.03774,NA
E38_635,NA,0.79748
E932_678,NA,0.85157
E389_262,0.3283,NA
E400_533,0.66918,NA
E188_153,0.19119,NA
E789_716,NA,0.89937
E383_279,0.34969,NA
E559_27,NA,0.0327
E575_577,NA,0.72453
E943_341,0.42767,NA
E563_581,0.72956,NA
E812_201,0.25157,NA
E45_748,NA,0.93962
E524_280,NA,0.35094
E666_163,0.20377,NA
E191_208,NA,0.26038
E766_552,NA,0.69308
E266_375,0.47044,NA
E977_466,0.58491,NA
E546_123,NA,0.15346
E800_563,NA,0.70692
E687_564,NA,0.70818
E859_714,0.89686,NA
E280_184,NA,0.23019
E632_529,0.66415,NA
E331_368,NA,0.46164
E139_481,NA,0.60377
E960_392,NA,0.49182
E739_303,NA,0.37987
E434_420,0.52704,NA
E402_3,0.00252,NA
E886_524,NA,0.65786
E721_747,0.93836,NA
E931_448,NA,0.56226
E727_611,0.7673,NA
E973_198,NA,0.2478
E778_590,NA,0.74088
E918_623,NA,0.78239
E542_133,0.16604,NA
E182_340,0.42642,NA
E375_352,0.44151,NA
E430_149,0.18616,NA
E441_5,0.00503,NA
E828_385,0.48302,NA
E225_414,NA,0.5195
E456_418,NA,0.52453
E10_121,0.15094,NA
E73_450,0.56478,NA
E376_395,NA,0.4956
E693_44,0.05409,NA
E115_244,NA,0.30566
E697_141,0.1761,NA
E313_278,NA,0.34843
E582_748,NA,0.93962
E617_362,NA,0.45409
E81_550,NA,0.69057
E410_351,0.44025,NA
E308_85,NA,0.10566
E525_682,0.8566,NA
E620_666,0.83648,NA
E775_446,NA,0.55975
E149_684,NA,0.85912
E822_254,0.31824,NA
E352_172,0.21509,NA
E20_769,0.96604,NA
E815_83,NA,0.10314
E648_586,0.73585,NA
E742_121,0.15094,NA
E732_714,0.89686,NA
E730_191,NA,0.23899
E793_737,0.92579,NA
E393_765,0.96101,NA
E852_285,0.35723,NA
E712_391,NA,0.49057
E181_119,0.14843,NA
E470_560,0.70314,NA
E239_505,0.63396,NA
E586_405,NA,0.50818
E475_253,NA,0.31698
E927_325,NA,0.40755
E296_40,NA,0.04906
E905_669,0.84025,NA
E953_595,0.74717,NA
E118_453,0.56855,NA
E699_149,0.18616,NA
E330_257,0.32201,NA
E22_201,NA,0.25157
E37_728,0.91447,NA
E997_333,0.41761,NA
E640_532,NA,0.66792
E429_289,0.36226,NA
E876_12,NA,0.01384
E759_129,0.16101,NA
E28_235,NA,0.29434
E702_473,0.59371,NA
E867_37,0.04528,NA
E883_482,0.60503,NA
E581_116,0.14465,NA
E970_628,0.78868,NA
E87_54,0.06667,NA
E894_423,NA,0.53082
E786_149,0.18616,NA
E881_564,0.70818,NA
E51_762,NA,0.95723
E107_431,NA,0.54088
E487_42,NA,0.05157
E347_582,0.73082,NA
E531_208,0.26038,NA
E799_518,0.65031,NA
E764_158,NA,0.19748
E820_59,NA,0.07296
E334_173,0.21635,NA
E220_454,NA,0.56981
E321_676,NA,0.84906
E366_91,0.11321,NA
E663_574,NA,0.72075
E625_742,0.93208,NA
E231_182,NA,0.22767
E6_127,NA,0.15849
E84_353,NA,0.44277
E467_329,0.41258,NA
E74_638,0.80126,NA
E598_299,NA,0.37484
E830_459,NA,0.5761
E715_403,NA,0.50566
E124_483,NA,0.60629
E776_746,0.93711,NA
E270_232,0.29057,NA
E462_146,NA,0.18239
E871_15,0.01761,NA
E190_114,NA,0.14214
E387_312,0.39119,NA
E156_324,0.40629,NA
E189_491,NA,0.61635
E511_443,NA,0.55597
E192_370,NA,0.46415
E652_414,0.5195,NA
E832_35,0.04277,NA
E528_136,NA,0.16981
E50_324,0.40629,NA
E325_424,NA,0.53208
E425_211,NA,0.26415
E837_641,0.80503,NA
E201_594,0.74591,NA
E79_695,0.87296,NA
E634_620,NA,0.77862
E34_629,NA,0.78994
E888_126,NA,0.15723
E642_765,NA,0.96101
E301_132,0.16478,NA
E215_25,0.03019,NA
E17_552,0.69308,NA
E593_110,0.13711,NA
E660_585,0.73459,NA
E803_759,0.95346,NA
E113_556,NA,0.69811
E584_80,NA,0.09937
E551_572,NA,0.71824
E438_439,NA,0.55094
E286_380,NA,0.47673
E449_472,NA,0.59245
E110_24,0.02893,NA
E901_608,NA,0.76352
E708_734,NA,0.92201
E993_37,NA,0.04528
E934_498,0.62516,NA
E272_671,0.84277,NA
E508_407,0.51069,NA
E698_671,0.84277,NA
E498_453,NA,0.56855
E47_518,NA,0.65031
E647_260,NA,0.32579
E873_126,0.15723,NA
E930_350,0.43899,NA
E8_218,0.27296,NA
E94_321,0.40252,NA
E669_691,0.86792,NA
E990_169,NA,0.21132
E948_785,NA,0.98616
E849_765,0.96101,NA
E77_537,0.67421,NA
E840_613,NA,0.76981
E66_168,NA,0.21006
E510_40,NA,0.04906
E235_362,0.45409,NA
E367_499,NA,0.62642
E733_386,0.48428,NA
E198_768,0.96478,NA
E356_350,0.43899,NA
E606_293,0.3673,NA
E754_251,0.31447,NA
E536_648,NA,0.81384
E737_309,NA,0.38742
E328_776,0.97484,NA
E336_24,NA,0.02893
E827_38,0.04654,NA
E701_421,NA,0.5283
E497_237,0.29686,NA
E320_371,0.46541,NA
E938_559,0.70189,NA
E67_297,0.37233,NA
E194_573,NA,0.7195
E959_254,NA,0.31824
E230_4,0.00377,NA
E734_588,NA,0.73836
E185_432,NA,0.54214
E39_339,0.42516,NA
E725_370,0.46415,NA
E343_621,NA,0.77987
E574_785,0.98616,NA
E736_762,0.95723,NA
E726_787,0.98868,NA
E117_394,0.49434,NA
E864_440,NA,0.5522
E164_570,0.71572,NA
E202_691,0.86792,NA
E277_81,0.10063,NA
E466_84,0.1044,NA
E125_293,0.3673,NA
E909_657,NA,0.82516
E595_406,NA,0.50943
E771_114,NA,0.14214
E12_553,NA,0.69434
E341_196,NA,0.24528
E879_660,NA,0.82893
E143_151,NA,0.18868
E193_750,0.94214,NA
E713_510,0.64025,NA
E433_184,NA,0.23019
E460_681,NA,0.85535
E335_51,0.06289,NA
E424_789,NA,0.99119
E921_530,0.66541,NA
E562_190,NA,0.23774
E887_159,NA,0.19874
E448_606,0.76101,NA
