,PseudoTime1,PseudoTime2
E526_390,NA,0.48808
E418_420,0.52572,NA
E862_457,0.57215,NA
E871_794,0.99498,NA
E793_795,0.99624,NA
E774_577,NA,0.72271
E730_22,NA,0.02635
E689_669,NA,0.83814
E161_426,NA,0.53325
E259_391,NA,0.48934
E729_78,0.09661,NA
E57_371,0.46424,NA
E401_360,NA,0.45044
E103_719,NA,0.90088
E913_616,0.77164,NA
E426_346,NA,0.43287
E779_414,NA,0.51819
E561_682,NA,0.85445
E411_53,NA,0.06524
E700_80,0.09912,NA
E356_763,0.95609,NA
E28_312,NA,0.39021
E471_710,NA,0.88959
E301_48,NA,0.05897
E402_545,NA,0.68256
E69_102,NA,0.12673
E11_618,0.77415,NA
E135_353,0.44166,NA
E579_393,0.49184,NA
E293_370,NA,0.46299
E975_32,NA,0.0389
E794_648,0.81179,NA
E100_392,0.49059,NA
E148_687,0.86073,NA
E106_623,0.78043,NA
E145_75,0.09285,NA
E53_35,0.04266,NA
E892_734,0.9197,NA
E869_432,0.54078,NA
E372_562,NA,0.70389
E677_692,0.867,NA
E915_700,NA,0.87704
E477_635,NA,0.79548
E490_494,NA,0.61857
E22_718,NA,0.89962
E360_556,NA,0.69636
E368_655,NA,0.82058
E611_675,0.84567,NA
E618_627,0.78545,NA
E273_696,0.87202,NA
E789_421,NA,0.52698
E615_460,0.57591,NA
E287_294,NA,0.36763
E246_518,NA,0.64868
E165_789,NA,0.98871
E654_230,0.28733,NA
E983_560,NA,0.70138
E944_404,0.50565,NA
E357_705,0.88331,NA
E189_238,NA,0.29737
E437_363,0.4542,NA
E856_521,NA,0.65245
E826_447,NA,0.5596
E75_760,NA,0.95232
E160_492,0.61606,NA
E972_623,0.78043,NA
E722_330,0.4128,NA
E398_133,0.16562,NA
E877_564,NA,0.7064
E248_752,0.94228,NA
E396_486,0.60853,NA
E515_314,0.39272,NA
E190_587,0.73526,NA
E632_493,NA,0.61731
E932_242,NA,0.30238
E430_138,0.17189,NA
E442_106,0.13174,NA
E167_245,NA,0.30615
E723_546,NA,0.68381
E760_709,NA,0.88833
E237_620,0.77666,NA
E391_633,NA,0.79297
E377_94,NA,0.11669
E535_206,NA,0.25721
E702_752,0.94228,NA
E550_592,NA,0.74153
E690_702,0.87955,NA
E508_454,NA,0.56838
E666_368,0.46048,NA
E798_662,NA,0.82936
E984_176,0.21957,NA
E821_218,NA,0.27227
E436_30,0.03639,NA
E924_569,0.71267,NA
E964_585,NA,0.73275
E223_86,0.10665,NA
E710_470,0.58846,NA
E946_352,0.4404,NA
E409_426,NA,0.53325
E30_55,NA,0.06775
E545_495,NA,0.61982
E312_171,0.2133,NA
E965_514,NA,0.64366
E919_171,0.2133,NA
E720_302,0.37767,NA
E399_32,0.0389,NA
E494_617,NA,0.7729
E406_444,0.55583,NA
E196_634,NA,0.79423
E830_102,NA,0.12673
E961_367,NA,0.45922
E715_646,NA,0.80928
E404_100,0.12422,NA
E831_618,0.77415,NA
E143_416,0.5207,NA
E879_37,0.04517,NA
E897_176,NA,0.21957
E827_315,NA,0.39398
E812_546,0.68381,NA
E134_701,NA,0.87829
E121_537,NA,0.67252
E512_474,0.59348,NA
E525_374,NA,0.46801
E569_333,NA,0.41656
E714_485,NA,0.60728
E32_431,NA,0.53952
E706_177,NA,0.22083
E971_66,NA,0.08156
E29_589,NA,0.73777
E626_183,NA,0.22836
E283_37,0.04517,NA
E63_428,NA,0.53576
E742_305,0.38143,NA
E930_714,0.8946,NA
E385_284,NA,0.35508
E967_523,NA,0.65496
E432_154,0.19197,NA
E218_569,0.71267,NA
E203_179,0.22334,NA
E963_547,0.68507,NA
E792_506,NA,0.63363
E876_405,0.5069,NA
E840_640,NA,0.80176
E819_498,NA,0.62359
E102_372,0.4655,NA
E228_454,0.56838,NA
E951_442,0.55332,NA
E635_631,NA,0.79046
E788_775,NA,0.97114
E814_369,0.46173,NA
E8_137,0.17064,NA
E65_397,NA,0.49686
E936_283,0.35383,NA
E828_184,0.22961,NA
E558_525,NA,0.65747
E783_23,NA,0.0276
E395_270,0.33752,NA
E313_454,NA,0.56838
E917_25,NA,0.03011
E101_348,0.43538,NA
E886_75,0.09285,NA
E467_791,NA,0.99122
E787_506,NA,0.63363
E183_174,0.21706,NA
E249_17,NA,0.02008
E665_494,0.61857,NA
E227_379,0.47428,NA
E59_604,0.75659,NA
E940_319,NA,0.399
E604_500,0.6261,NA
E321_745,0.9335,NA
E908_349,NA,0.43664
E275_210,0.26223,NA
E790_79,0.09787,NA
E459_718,NA,0.89962
E630_33,NA,0.04015
E492_259,NA,0.32371
E999_483,NA,0.60477
E204_527,0.65997,NA
E708_780,NA,0.97742
E407_625,0.78294,NA
E764_391,NA,0.48934
E881_686,NA,0.85947
E158_347,NA,0.43413
E217_300,0.37516,NA
E839_78,NA,0.09661
E982_161,NA,0.20075
E180_774,0.96989,NA
E912_498,0.62359,NA
E139_709,0.88833,NA
E486_547,NA,0.68507
E745_354,0.44291,NA
E58_470,0.58846,NA
E567_73,NA,0.09034
E159_484,0.60602,NA
E211_511,NA,0.6399
E805_68,NA,0.08407
E768_414,NA,0.51819
E155_588,NA,0.73651
E587_243,0.30364,NA
E640_583,NA,0.73024
E736_119,0.14806,NA
E800_708,NA,0.88708
E384_70,NA,0.08657
E270_11,NA,0.01255
E551_446,0.55834,NA
E978_794,NA,0.99498
E527_356,NA,0.44542
E995_652,0.81681,NA
E244_97,NA,0.12045
E302_102,0.12673,NA
E947_726,NA,0.90966
E658_196,0.24467,NA
E68_563,0.70514,NA
E603_520,0.65119,NA
E417_691,NA,0.86575
E408_742,0.92974,NA
E127_676,NA,0.84693
E778_317,NA,0.39649
E562_384,0.48055,NA
E66_700,NA,0.87704
E848_411,NA,0.51443
E599_300,NA,0.37516
E369_507,0.63488,NA
E447_71,0.08783,NA
E834_648,0.81179,NA
E934_707,NA,0.88582
E296_446,NA,0.55834
E890_83,NA,0.10289
E78_458,NA,0.5734
E878_26,0.03137,NA
E361_550,NA,0.68883
E990_206,0.25721,NA
E772_326,0.40778,NA
E694_723,NA,0.9059
E670_439,0.54956,NA
E138_676,NA,0.84693
E350_671,0.84065,NA
E446_599,0.75031,NA
E304_268,NA,0.33501
E968_779,NA,0.97616
E532_358,0.44793,NA
E257_420,NA,0.52572
E923_794,NA,0.99498
E456_343,NA,0.42911
E400_240,NA,0.29987
E960_187,NA,0.23338
E197_662,0.82936,NA
E87_791,0.99122,NA
E354_712,NA,0.8921
E220_588,NA,0.73651
E682_499,NA,0.62484
E104_217,0.27102,NA
E423_335,NA,0.41907
E650_676,0.84693,NA
E902_228,NA,0.28482
E414_21,NA,0.02509
E93_54,0.0665,NA
E541_370,NA,0.46299
E904_762,0.95483,NA
E234_275,0.34379,NA
E693_22,NA,0.02635
E782_568,0.71142,NA
E137_29,0.03513,NA
E517_285,0.35634,NA
E129_164,0.20452,NA
E166_630,0.78921,NA
E885_638,0.79925,NA
E627_526,NA,0.65872
E55_5,0.00502,NA
E465_647,NA,0.81054
E56_492,NA,0.61606
E185_300,NA,0.37516
E728_306,NA,0.38269
E880_566,NA,0.70891
E888_533,0.6675,NA
E954_221,0.27604,NA
E766_766,NA,0.95985
E950_396,NA,0.49561
E681_357,0.44668,NA
E531_174,0.21706,NA
E45_398,0.49812,NA
E542_633,0.79297,NA
E125_339,0.42409,NA
E24_637,NA,0.79799
E343_198,0.24718,NA
E376_682,0.85445,NA
E48_613,0.76788,NA
E388_780,NA,0.97742
E927_689,0.86324,NA
E469_344,NA,0.43036
E397_174,0.21706,NA
E860_561,NA,0.70263
E261_723,0.9059,NA
E696_756,NA,0.9473
E859_32,0.0389,NA
E735_458,0.5734,NA
E667_683,NA,0.85571
E571_202,NA,0.2522
E513_567,NA,0.71016
E753_141,NA,0.17566
E131_493,0.61731,NA
E639_133,0.16562,NA
E504_743,NA,0.93099
E200_395,0.49435,NA
E642_14,0.01631,NA
E88_217,0.27102,NA
E52_69,NA,0.08532
E162_506,NA,0.63363
E214_497,0.62233,NA
E739_234,0.29235,NA
E54_562,NA,0.70389
E863_435,NA,0.54454
E472_736,NA,0.92221
E610_355,NA,0.44417
E38_778,0.97491,NA
E175_559,0.70013,NA
E565_389,NA,0.48683
E855_779,NA,0.97616
E281_528,NA,0.66123
E470_293,0.36637,NA
E612_697,NA,0.87327
E15_754,0.94479,NA
E341_408,0.51066,NA
E949_42,NA,0.05144
E276_731,0.91593,NA
E202_728,NA,0.91217
E199_180,NA,0.22459
E457_156,0.19448,NA
E168_492,NA,0.61606
E187_463,0.57967,NA
E679_77,0.09536,NA
E726_217,0.27102,NA
E272_583,NA,0.73024
E763_582,0.72898,NA
E17_355,NA,0.44417
E845_512,0.64115,NA
E998_237,NA,0.29611
E920_432,0.54078,NA
E209_548,0.68632,NA
E809_663,NA,0.83061
E439_414,NA,0.51819
E210_506,0.63363,NA
E340_369,0.46173,NA
E247_99,NA,0.12296
E563_7,NA,0.00753
E35_104,NA,0.12923
E992_133,NA,0.16562
E767_183,NA,0.22836
E516_74,NA,0.09159
E478_559,0.70013,NA
E335_119,NA,0.14806
E955_403,NA,0.50439
E194_118,0.1468,NA
E687_398,NA,0.49812
E991_146,0.18193,NA
E489_701,0.87829,NA
E224_118,NA,0.1468
E741_659,NA,0.8256
E573_514,NA,0.64366
E738_3,0.00251,NA
E590_85,NA,0.1054
E82_775,0.97114,NA
E898_8,NA,0.00878
E112_267,NA,0.33375
E638_315,NA,0.39398
E386_385,NA,0.48181
E274_529,0.66248,NA
E606_200,0.24969,NA
E173_796,NA,0.99749
E568_224,NA,0.2798
E37_407,NA,0.50941
E852_83,NA,0.10289
E468_770,0.96487,NA
E851_753,NA,0.94354
E755_221,0.27604,NA
E111_683,NA,0.85571
E835_653,NA,0.81807
E280_305,NA,0.38143
E452_543,0.68005,NA
E662_246,NA,0.3074
E945_349,0.43664,NA
E120_80,0.09912,NA
E818_93,0.11543,NA
E254_342,NA,0.42785
E412_302,NA,0.37767
E841_239,NA,0.29862
E906_417,0.52196,NA
E496_544,NA,0.6813
E801_124,0.15433,NA
E36_641,0.80301,NA
E889_87,NA,0.1079
E105_199,NA,0.24843
E784_211,0.26349,NA
E345_608,0.76161,NA
E858_52,NA,0.06399
E686_704,0.88206,NA
E875_39,0.04768,NA
E77_349,NA,0.43664
E994_258,NA,0.32246
E577_626,0.78419,NA
E522_146,NA,0.18193
E328_647,0.81054,NA
E427_270,NA,0.33752
E464_629,NA,0.78795
E884_750,NA,0.93977
E756_502,NA,0.62861
E410_783,0.98118,NA
E644_774,NA,0.96989
E67_304,NA,0.38018
E172_499,NA,0.62484
E701_100,NA,0.12422
E229_167,NA,0.20828
E985_87,0.1079,NA
E488_337,0.42158,NA
E733_85,NA,0.1054
E20_287,NA,0.35885
E136_238,NA,0.29737
E717_485,NA,0.60728
E316_54,0.0665,NA
E901_652,NA,0.81681
E807_31,0.03764,NA
E291_226,0.28231,NA
E973_786,0.98494,NA
E822_449,NA,0.56211
E874_486,NA,0.60853
E89_15,0.01757,NA
E669_121,0.15056,NA
E493_443,NA,0.55458
E773_309,NA,0.38645
E586_567,0.71016,NA
E329_725,0.90841,NA
E440_304,0.38018,NA
E171_798,1.0,NA
E499_425,NA,0.53199
E21_216,NA,0.26976
E896_652,NA,0.81681
E152_227,NA,0.28356
E931_197,0.24592,NA
E891_676,0.84693,NA
E242_323,0.40402,NA
E617_420,0.52572,NA
E625_719,NA,0.90088
E716_763,0.95609,NA
E510_560,NA,0.70138
E279_241,0.30113,NA
E816_647,0.81054,NA
E928_294,0.36763,NA
E205_312,0.39021,NA
E837_563,0.70514,NA
E868_238,NA,0.29737
E596_766,NA,0.95985
E598_120,NA,0.14931
E455_670,0.8394,NA
E804_636,0.79674,NA
E191_759,NA,0.95107
E721_311,0.38896,NA
E655_163,0.20326,NA
E375_254,NA,0.31744
E899_788,0.98745,NA
E718_761,0.95358,NA
E491_459,NA,0.57465
E235_784,NA,0.98243
E238_424,NA,0.53074
E674_441,NA,0.55207
E453_103,0.12798,NA
E225_600,NA,0.75157
E699_790,0.98996,NA
E95_45,0.05521,NA
E629_526,NA,0.65872
E500_396,NA,0.49561
E628_473,NA,0.59222
E219_222,0.27729,NA
E264_446,0.55834,NA
E351_8,0.00878,NA
E633_627,0.78545,NA
E521_594,NA,0.74404
E201_171,NA,0.2133
E953_474,NA,0.59348
E711_515,NA,0.64492
E25_229,0.28607,NA
E445_776,NA,0.9724
E578_116,0.14429,NA
E16_229,NA,0.28607
E791_226,NA,0.28231
E359_7,0.00753,NA
E560_140,0.1744,NA
E873_634,NA,0.79423
E616_12,NA,0.0138
E9_176,0.21957,NA
E675_606,NA,0.7591
E824_150,0.18695,NA
E673_181,NA,0.22585
E925_658,0.82434,NA
E122_78,0.09661,NA
E90_685,0.85822,NA
E937_490,NA,0.61355
E838_177,NA,0.22083
E895_554,0.69385,NA
E707_790,0.98996,NA
E981_364,0.45546,NA
E253_638,0.79925,NA
E811_534,NA,0.66876
E507_740,0.92723,NA
E451_582,0.72898,NA
E178_708,NA,0.88708
E847_549,NA,0.68758
E107_207,NA,0.25847
E216_173,0.21581,NA
E327_385,NA,0.48181
E348_412,0.51568,NA
E980_415,0.51945,NA
E815_155,NA,0.19322
E124_25,0.03011,NA
E365_660,0.82685,NA
E50_452,NA,0.56587
E645_702,0.87955,NA
E140_457,0.57215,NA
E230_116,NA,0.14429
E392_218,0.27227,NA
E864_315,NA,0.39398
E732_166,NA,0.20703
E448_111,NA,0.13802
E989_623,NA,0.78043
E4_792,NA,0.99247
E762_552,NA,0.69134
E176_326,0.40778,NA
E269_69,NA,0.08532
E5_238,NA,0.29737
E958_337,NA,0.42158
E241_157,0.19573,NA
E761_445,NA,0.55709
E802_523,0.65496,NA
E349_272,0.34003,NA
E676_680,0.85194,NA
E370_199,NA,0.24843
E962_226,0.28231,NA
E265_665,0.83312,NA
E987_394,NA,0.4931
E443_394,NA,0.4931
E780_652,NA,0.81681
E319_82,NA,0.10163
E909_444,NA,0.55583
E133_116,0.14429,NA
E99_475,0.59473,NA
E420_512,0.64115,NA
E649_419,NA,0.52447
E421_145,0.18068,NA
E333_256,0.31995,NA
E480_604,0.75659,NA
E373_297,0.37139,NA
E47_132,0.16437,NA
E829_164,0.20452,NA
E509_115,NA,0.14304
E80_206,0.25721,NA
E415_768,0.96236,NA
E338_100,NA,0.12422
E132_204,NA,0.25471
E1_453,0.56713,NA
E861_253,NA,0.31619
E537_77,NA,0.09536
E559_543,0.68005,NA
E581_154,0.19197,NA
E309_566,NA,0.70891
E462_69,0.08532,NA
E431_532,NA,0.66625
E731_17,NA,0.02008
E245_243,NA,0.30364
E263_190,0.23714,NA
E754_12,0.0138,NA
E663_9,0.01004,NA
E574_590,NA,0.73902
E322_158,NA,0.19699
E843_266,NA,0.3325
E872_330,0.4128,NA
E657_160,0.1995,NA
E997_89,0.11041,NA
E96_763,0.95609,NA
E342_751,0.94103,NA
E970_32,NA,0.0389
E849_1,0.0,NA
E619_727,0.91092,NA
E566_446,0.55834,NA
E267_114,0.14178,NA
E331_446,0.55834,NA
E523_755,0.94605,NA
E222_524,NA,0.65621
E181_442,NA,0.55332
E921_564,0.7064,NA
E623_412,NA,0.51568
E14_14,NA,0.01631
E233_567,NA,0.71016
E475_63,NA,0.07779
E479_131,0.16311,NA
E278_531,NA,0.66499
E262_107,0.133,NA
E664_564,NA,0.7064
E6_88,0.10916,NA
E123_602,NA,0.75408
E575_316,0.39523,NA
E151_711,NA,0.89084
E416_325,NA,0.40652
E922_691,NA,0.86575
E734_126,0.15684,NA
E26_636,0.79674,NA
E118_661,NA,0.82811
E817_578,0.72396,NA
E996_276,0.34504,NA
E43_415,0.51945,NA
E910_630,NA,0.78921
E73_467,NA,0.58469
E974_568,NA,0.71142
E286_213,NA,0.266
E195_174,0.21706,NA
E916_238,NA,0.29737
E751_80,NA,0.09912
E3_778,NA,0.97491
E643_298,0.37265,NA
E363_629,NA,0.78795
E215_39,0.04768,NA
E458_132,NA,0.16437
E476_284,0.35508,NA
E750_22,NA,0.02635
E692_727,NA,0.91092
E108_84,NA,0.10414
E797_600,0.75157,NA
E403_496,NA,0.62108
E601_581,NA,0.72773
E529_254,0.31744,NA
E117_206,NA,0.25721
E428_256,0.31995,NA
E614_671,0.84065,NA
E600_417,NA,0.52196
E553_609,0.76286,NA
E484_256,0.31995,NA
E441_117,NA,0.14555
E769_419,0.52447,NA
E986_291,NA,0.36386
E344_581,0.72773,NA
E957_339,0.42409,NA
E740_450,NA,0.56336
E785_360,0.45044,NA
E867_99,0.12296,NA
E502_596,NA,0.74655
E355_127,NA,0.15809
E624_369,0.46173,NA
E142_760,0.95232,NA
E387_773,NA,0.96863
E988_585,0.73275,NA
E236_616,NA,0.77164
E589_45,NA,0.05521
E240_336,NA,0.42033
E231_312,0.39021,NA
E74_364,NA,0.45546
E534_684,0.85696,NA
E594_271,0.33877,NA
E759_535,NA,0.67001
E250_225,NA,0.28105
E882_77,NA,0.09536
E243_48,NA,0.05897
E592_186,NA,0.23212
E206_394,0.4931,NA
E487_697,0.87327,NA
E799_317,0.39649,NA
E781_259,NA,0.32371
E367_670,0.8394,NA
E771_224,NA,0.2798
E641_564,NA,0.7064
E324_580,0.72647,NA
E518_748,NA,0.93726
E939_762,NA,0.95483
E503_9,NA,0.01004
E727_731,0.91593,NA
E854_441,0.55207,NA
E371_251,0.31368,NA
E870_465,NA,0.58218
E752_133,0.16562,NA
E883_285,0.35634,NA
E668_581,0.72773,NA
E305_200,NA,0.24969
E524_357,NA,0.44668
E495_234,NA,0.29235
E506_683,NA,0.85571
E147_475,NA,0.59473
E339_416,0.5207,NA
E808_291,NA,0.36386
E620_235,0.2936,NA
E177_647,NA,0.81054
