,PseudoTime1,PseudoTime2
E567_165,0.20577,NA
E447_733,NA,0.91844
E651_563,NA,0.70514
E600_32,NA,0.0389
E782_313,NA,0.39147
E901_245,0.30615,NA
E752_50,0.06148,NA
E4_536,NA,0.67127
E159_89,NA,0.11041
E318_733,NA,0.91844
E531_642,0.80427,NA
E396_42,0.05144,NA
E705_395,0.49435,NA
E336_66,NA,0.08156
E3_487,NA,0.60979
E38_185,NA,0.23087
E630_607,0.76035,NA
E302_64,NA,0.07905
E757_550,NA,0.68883
E490_406,0.50816,NA
E731_738,0.92472,NA
E943_769,0.96361,NA
E9_431,0.53952,NA
E157_95,NA,0.11794
E939_238,NA,0.29737
E616_375,NA,0.46926
E253_127,NA,0.15809
E942_97,0.12045,NA
E123_141,0.17566,NA
E891_589,0.73777,NA
E812_653,NA,0.81807
E938_619,0.77541,NA
E317_72,NA,0.08908
E569_708,0.88708,NA
E830_520,NA,0.65119
E420_618,NA,0.77415
E991_717,NA,0.89837
E397_306,NA,0.38269
E881_326,0.40778,NA
E552_413,NA,0.51694
E403_464,NA,0.58093
E476_248,0.30991,NA
E516_554,0.69385,NA
E863_46,NA,0.05646
E540_550,NA,0.68883
E241_650,NA,0.8143
E284_366,NA,0.45797
E463_3,0.00251,NA
E238_538,0.67378,NA
E57_546,0.68381,NA
E182_185,NA,0.23087
E37_220,NA,0.27478
E537_408,0.51066,NA
E460_626,NA,0.78419
E602_146,NA,0.18193
E903_593,NA,0.74279
E867_558,NA,0.69887
E688_731,NA,0.91593
E684_629,NA,0.78795
E824_679,NA,0.85069
E390_311,0.38896,NA
E599_614,NA,0.76913
E90_370,0.46299,NA
E51_721,0.90339,NA
E808_712,0.8921,NA
E930_588,NA,0.73651
E924_273,0.34128,NA
E147_371,NA,0.46424
E387_724,0.90715,NA
E525_371,NA,0.46424
E200_146,0.18193,NA
E827_663,0.83061,NA
E474_152,NA,0.18946
E423_530,NA,0.66374
E819_180,NA,0.22459
E224_103,NA,0.12798
E328_108,NA,0.13425
E124_567,NA,0.71016
E163_154,NA,0.19197
E129_586,NA,0.734
E970_745,0.9335,NA
E877_778,0.97491,NA
E573_452,0.56587,NA
E282_98,NA,0.12171
E536_755,NA,0.94605
E580_191,0.23839,NA
E816_65,NA,0.0803
E410_399,0.49937,NA
E813_757,NA,0.94856
E482_743,0.93099,NA
E749_134,NA,0.16688
E21_130,NA,0.16186
E287_561,0.70263,NA
E721_556,NA,0.69636
E628_77,NA,0.09536
E205_354,NA,0.44291
E611_386,NA,0.48306
E814_444,0.55583,NA
E646_509,0.63739,NA
E214_444,0.55583,NA
E986_229,0.28607,NA
E696_589,0.73777,NA
E910_392,NA,0.49059
E805_607,0.76035,NA
E875_172,0.21455,NA
E739_480,NA,0.601
E479_207,0.25847,NA
E446_711,NA,0.89084
E591_572,0.71644,NA
E652_141,0.17566,NA
E314_316,0.39523,NA
E136_356,NA,0.44542
E55_741,0.92848,NA
E545_63,NA,0.07779
E140_522,0.6537,NA
E230_440,NA,0.55082
E992_548,NA,0.68632
E690_635,0.79548,NA
E947_578,0.72396,NA
E950_473,0.59222,NA
E453_127,NA,0.15809
E962_521,NA,0.65245
E223_16,0.01882,NA
E686_461,0.57716,NA
E571_564,0.7064,NA
E93_246,NA,0.3074
E659_286,0.35759,NA
E595_329,0.41154,NA
E50_488,NA,0.61104
E521_86,NA,0.10665
E356_641,0.80301,NA
E639_224,NA,0.2798
E896_346,NA,0.43287
E189_231,0.28858,NA
E42_705,NA,0.88331
E353_671,NA,0.84065
E169_525,0.65747,NA
E154_468,0.58595,NA
E84_771,NA,0.96612
E487_756,NA,0.9473
E982_432,NA,0.54078
E609_533,NA,0.6675
E972_350,NA,0.43789
E237_660,NA,0.82685
E835_488,NA,0.61104
E133_409,0.51192,NA
E777_262,0.32748,NA
E325_304,0.38018,NA
E743_744,NA,0.93225
E641_516,0.64617,NA
E389_185,NA,0.23087
E475_151,NA,0.18821
E470_184,0.22961,NA
E82_460,NA,0.57591
E227_101,NA,0.12547
E180_358,NA,0.44793
E949_575,0.7202,NA
E554_690,NA,0.86449
E97_793,0.99373,NA
E581_741,0.92848,NA
E772_706,NA,0.88457
E430_425,NA,0.53199
E658_393,0.49184,NA
E561_476,0.59598,NA
E509_440,NA,0.55082
E974_695,0.87077,NA
E331_590,NA,0.73902
E526_512,NA,0.64115
E64_550,0.68883,NA
E916_235,0.2936,NA
E650_675,0.84567,NA
E351_233,0.29109,NA
E198_204,NA,0.25471
E769_134,0.16688,NA
E547_647,NA,0.81054
E681_566,NA,0.70891
E458_548,NA,0.68632
E469_516,0.64617,NA
E197_701,NA,0.87829
E579_225,0.28105,NA
E854_496,NA,0.62108
E417_27,NA,0.03262
E347_273,0.34128,NA
E914_685,0.85822,NA
E738_725,0.90841,NA
E386_364,0.45546,NA
E422_411,0.51443,NA
E361_690,0.86449,NA
E878_58,0.07152,NA
E790_152,NA,0.18946
E202_788,0.98745,NA
E109_737,NA,0.92346
E966_518,NA,0.64868
E606_296,0.37014,NA
E245_189,NA,0.23588
E452_203,NA,0.25345
E290_195,NA,0.24341
E818_502,0.62861,NA
E167_71,0.08783,NA
E524_252,0.31493,NA
E762_651,0.81556,NA
E5_587,NA,0.73526
E275_542,NA,0.6788
E623_14,0.01631,NA
E846_641,NA,0.80301
E85_279,NA,0.34881
E715_250,NA,0.31242
E755_679,NA,0.85069
E945_133,0.16562,NA
E138_218,0.27227,NA
E728_3,NA,0.00251
E514_385,0.48181,NA
E173_297,0.37139,NA
E821_513,NA,0.64241
E574_277,NA,0.3463
E47_662,NA,0.82936
E869_225,0.28105,NA
E825_174,NA,0.21706
E485_15,0.01757,NA
E566_130,0.16186,NA
E232_121,NA,0.15056
E936_61,0.07528,NA
E756_356,NA,0.44542
E711_106,NA,0.13174
E335_384,0.48055,NA
E668_254,0.31744,NA
E725_625,NA,0.78294
E656_701,NA,0.87829
E780_217,NA,0.27102
E63_50,0.06148,NA
E610_2,0.00125,NA
E619_70,NA,0.08657
E740_262,0.32748,NA
E670_215,0.26851,NA
E455_106,0.13174,NA
E146_463,NA,0.57967
E984_787,NA,0.9862
E592_593,0.74279,NA
E748_785,NA,0.98369
E435_564,0.7064,NA
E419_353,0.44166,NA
E262_690,NA,0.86449
E494_741,NA,0.92848
E665_141,NA,0.17566
E577_281,NA,0.35132
E797_699,0.87578,NA
E644_605,0.75784,NA
E842_726,NA,0.90966
E12_257,NA,0.3212
E498_739,NA,0.92597
E259_181,0.22585,NA
E723_246,NA,0.3074
E436_123,NA,0.15307
E807_454,0.56838,NA
E680_580,0.72647,NA
E86_779,NA,0.97616
E885_496,0.62108,NA
E764_230,NA,0.28733
E884_346,NA,0.43287
E74_275,0.34379,NA
E439_436,NA,0.5458
E226_790,NA,0.98996
E880_780,0.97742,NA
E98_692,0.867,NA
E250_632,0.79172,NA
E467_17,0.02008,NA
E848_274,NA,0.34253
E861_151,0.18821,NA
E391_758,0.94981,NA
E352_268,0.33501,NA
E339_549,0.68758,NA
E510_247,NA,0.30866
E174_50,NA,0.06148
E375_186,NA,0.23212
E862_754,NA,0.94479
E940_226,NA,0.28231
E678_90,NA,0.11167
E158_398,0.49812,NA
E451_773,NA,0.96863
E803_254,NA,0.31744
E698_713,0.89335,NA
E859_617,0.7729,NA
E899_633,NA,0.79297
E518_582,0.72898,NA
E81_760,0.95232,NA
E473_101,NA,0.12547
E346_517,NA,0.64743
E513_494,NA,0.61857
E8_389,0.48683,NA
E927_360,NA,0.45044
E802_481,0.60226,NA
E186_476,NA,0.59598
E822_382,NA,0.47804
E243_594,NA,0.74404
E480_132,NA,0.16437
E634_535,NA,0.67001
E965_80,0.09912,NA
E188_570,NA,0.71393
E343_115,0.14304,NA
E952_277,0.3463,NA
E294_54,NA,0.0665
E699_573,NA,0.71769
E28_620,NA,0.77666
E832_103,NA,0.12798
E117_189,NA,0.23588
E528_138,NA,0.17189
E99_511,NA,0.6399
E979_700,0.87704,NA
E718_223,0.27854,NA
E612_433,0.54203,NA
E631_775,0.97114,NA
E768_23,0.0276,NA
E643_346,0.43287,NA
E418_36,NA,0.04391
E431_746,NA,0.93476
E969_171,0.2133,NA
E495_517,0.64743,NA
E383_6,0.00627,NA
E946_789,NA,0.98871
E53_110,0.13676,NA
E327_151,0.18821,NA
E269_267,0.33375,NA
E781_766,NA,0.95985
E597_671,0.84065,NA
E65_565,0.70765,NA
E911_642,0.80427,NA
E898_698,NA,0.87453
E421_474,0.59348,NA
E481_356,NA,0.44542
E172_705,0.88331,NA
E261_550,NA,0.68883
E341_138,0.17189,NA
E444_269,NA,0.33626
E320_458,NA,0.5734
E851_146,0.18193,NA
E40_704,0.88206,NA
E632_762,0.95483,NA
E209_640,NA,0.80176
E912_4,NA,0.00376
E675_148,0.18444,NA
E823_234,0.29235,NA
E511_112,NA,0.13927
E834_440,0.55082,NA
E915_97,NA,0.12045
E501_606,0.7591,NA
E796_629,NA,0.78795
E442_512,NA,0.64115
E78_532,NA,0.66625
E488_575,0.7202,NA
E601_262,NA,0.32748
E997_621,0.77792,NA
E416_7,NA,0.00753
E152_98,0.12171,NA
E960_162,NA,0.20201
E116_133,NA,0.16562
E303_179,0.22334,NA
E215_550,0.68883,NA
E923_744,NA,0.93225
E11_41,NA,0.05019
E247_393,NA,0.49184
E1_538,NA,0.67378
E753_318,0.39774,NA
E925_423,0.52949,NA
E477_644,NA,0.80678
E333_12,0.0138,NA
E548_5,NA,0.00502
E80_81,NA,0.10038
E364_230,NA,0.28733
E212_296,NA,0.37014
E998_720,NA,0.90213
E988_522,0.6537,NA
E829_136,NA,0.16939
E267_7,0.00753,NA
E886_17,NA,0.02008
E18_545,0.68256,NA
E958_417,0.52196,NA
E91_44,NA,0.05395
E712_117,NA,0.14555
E203_419,0.52447,NA
E636_86,0.10665,NA
E716_511,0.6399,NA
E92_114,0.14178,NA
E310_425,0.53199,NA
E517_83,NA,0.10289
E231_705,0.88331,NA
E920_609,0.76286,NA
E89_320,0.40025,NA
E904_355,0.44417,NA
E873_233,NA,0.29109
E164_508,0.63614,NA
E206_342,NA,0.42785
E736_529,0.66248,NA
E440_382,0.47804,NA
E400_149,0.1857,NA
E338_357,NA,0.44668
E263_750,NA,0.93977
E508_498,NA,0.62359
E558_677,NA,0.84818
E340_489,0.6123,NA
E48_202,NA,0.2522
E973_585,NA,0.73275
E640_797,0.99875,NA
E14_6,NA,0.00627
E181_633,NA,0.79297
E793_747,0.93601,NA
E222_672,NA,0.84191
E922_287,0.35885,NA
E570_44,NA,0.05395
E6_543,NA,0.68005
E692_500,NA,0.6261
E655_55,NA,0.06775
E888_284,NA,0.35508
E747_752,0.94228,NA
E931_235,0.2936,NA
E402_214,0.26725,NA
E637_331,0.41405,NA
E838_762,NA,0.95483
E724_211,0.26349,NA
E810_171,0.2133,NA
E618_8,NA,0.00878
E321_515,0.64492,NA
E759_446,NA,0.55834
E26_499,0.62484,NA
E737_578,NA,0.72396
E255_747,0.93601,NA
E666_688,NA,0.86198
E934_622,0.77917,NA
E183_244,0.30489,NA
E30_612,0.76662,NA
E168_147,NA,0.18319
E809_328,NA,0.41029
E281_788,0.98745,NA
E701_352,0.4404,NA
E995_413,NA,0.51694
E443_41,0.05019,NA
E615_340,0.42535,NA
E150_370,0.46299,NA
E313_320,0.40025,NA
E71_263,NA,0.32873
E36_686,NA,0.85947
E62_7,0.00753,NA
E66_107,0.133,NA
E766_678,NA,0.84944
E627_236,0.29486,NA
E286_689,0.86324,NA
E879_509,0.63739,NA
E541_164,0.20452,NA
E654_245,0.30615,NA
E856_597,NA,0.7478
E497_373,0.46675,NA
E679_564,NA,0.7064
E44_195,0.24341,NA
E19_556,NA,0.69636
E107_405,NA,0.5069
E274_449,0.56211,NA
E831_630,0.78921,NA
E77_586,0.734,NA
E161_729,NA,0.91343
E664_494,NA,0.61857
E68_791,0.99122,NA
E858_413,0.51694,NA
E10_40,NA,0.04893
E478_330,0.4128,NA
E271_716,0.89711,NA
E288_331,0.41405,NA
E985_246,NA,0.3074
E17_248,0.30991,NA
E193_435,0.54454,NA
E100_20,NA,0.02384
E989_440,NA,0.55082
E850_608,NA,0.76161
E555_202,NA,0.2522
E607_545,NA,0.68256
E506_300,NA,0.37516
E685_291,0.36386,NA
E853_470,NA,0.58846
E799_635,0.79548,NA
E590_373,NA,0.46675
E408_323,0.40402,NA
E603_347,NA,0.43413
E622_555,0.69511,NA
E935_685,0.85822,NA
E411_729,0.91343,NA
E399_777,NA,0.97365
E999_461,NA,0.57716
E707_139,NA,0.17315
E663_281,0.35132,NA
E308_654,NA,0.81932
E445_360,NA,0.45044
E874_389,0.48683,NA
E538_142,0.17691,NA
E953_53,0.06524,NA
E344_533,NA,0.6675
E34_215,0.26851,NA
E329_58,NA,0.07152
E868_577,NA,0.72271
E111_322,0.40276,NA
E285_530,NA,0.66374
E236_122,0.15182,NA
E785_716,0.89711,NA
E964_8,0.00878,NA
E742_370,0.46299,NA
E687_518,NA,0.64868
E683_639,0.8005,NA
E493_719,0.90088,NA
E462_780,0.97742,NA
E87_96,NA,0.1192
E307_170,NA,0.21205
E370_265,NA,0.33124
E713_42,0.05144,NA
E553_525,NA,0.65747
E2_399,NA,0.49937
E279_37,NA,0.04517
E409_357,NA,0.44668
E758_354,NA,0.44291
E265_314,0.39272,NA
E96_213,NA,0.266
