,PseudoTime1,PseudoTime2
E471_275,NA,0.27337
E186_850,0.85126,NA
E11_483,0.48241,NA
E812_571,0.57085,NA
E329_954,NA,0.95578
E941_356,0.35477,NA
E395_423,NA,0.42211
E384_118,0.11558,NA
E708_749,0.74975,NA
E140_475,0.47437,NA
E962_490,0.48945,NA
E19_816,0.81709,NA
E663_861,NA,0.86231
E820_589,0.58894,NA
E123_910,0.91156,NA
E46_904,0.90553,NA
E158_59,0.05628,NA
E368_191,0.18894,NA
E6_281,0.2794,NA
E421_824,0.82513,NA
E568_655,NA,0.65528
E155_794,NA,0.79497
E601_732,0.73266,NA
E782_685,NA,0.68543
E998_247,NA,0.24523
E855_121,0.11859,NA
E720_625,NA,0.62513
E566_21,0.01809,NA
E443_959,NA,0.9608
E949_24,NA,0.02111
E89_59,NA,0.05628
E350_110,0.10754,NA
E967_782,0.78291,NA
E43_349,NA,0.34774
E391_656,0.65628,NA
E394_206,NA,0.20402
E610_284,0.28241,NA
E647_18,0.01508,NA
E401_681,0.68141,NA
E746_677,NA,0.67739
E135_905,0.90653,NA
E827_274,NA,0.27236
E147_626,0.62613,NA
E552_55,0.05226,NA
E276_61,0.05829,NA
E489_322,0.3206,NA
E209_247,NA,0.24523
E313_930,NA,0.93166
E527_163,0.1608,NA
E494_760,0.7608,NA
E125_909,NA,0.91055
E42_486,NA,0.48543
E692_488,NA,0.48744
E803_685,NA,0.68543
E828_574,NA,0.57387
E101_34,0.03116,NA
E165_300,NA,0.29849
E893_244,NA,0.24221
E422_837,0.83819,NA
E50_823,NA,0.82412
E27_25,NA,0.02211
E995_649,NA,0.64925
E901_678,NA,0.67839
E351_408,NA,0.40704
E625_398,0.39698,NA
E440_632,NA,0.63216
E509_674,0.67437,NA
E964_173,NA,0.17085
E951_689,NA,0.68945
E388_683,NA,0.68342
E701_725,NA,0.72563
E507_15,NA,0.01206
E423_717,NA,0.71759
E823_482,NA,0.48141
E53_350,0.34874,NA
E637_951,NA,0.95276
E873_456,NA,0.45528
E807_174,NA,0.17186
E162_303,0.30151,NA
E937_141,0.13869,NA
E256_85,NA,0.08241
E756_849,0.85025,NA
E607_197,0.19497,NA
E788_935,0.93668,NA
E539_584,NA,0.58392
E903_367,0.36583,NA
E72_638,0.63819,NA
E231_946,NA,0.94774
E171_60,NA,0.05729
E632_470,NA,0.46935
E885_357,NA,0.35578
E727_180,NA,0.17789
E700_649,0.64925,NA
E361_814,NA,0.81508
E924_175,NA,0.17286
E437_591,0.59095,NA
E495_222,NA,0.2201
E797_160,NA,0.15779
E148_720,NA,0.7206
E482_137,0.13467,NA
E305_814,NA,0.81508
E258_317,NA,0.31558
E45_132,0.12965,NA
E651_4,NA,0.00101
E166_28,0.02513,NA
E392_636,NA,0.63618
E907_78,NA,0.07538
E293_294,0.29246,NA
E185_844,NA,0.84523
E794_691,NA,0.69146
E643_216,NA,0.21407
E303_954,NA,0.95578
E330_417,NA,0.41608
E844_203,0.20101,NA
E77_421,NA,0.4201
E510_280,NA,0.27839
E362_461,NA,0.4603
E667_832,NA,0.83317
E251_443,0.44221,NA
E694_78,NA,0.07538
E151_107,0.10452,NA
E831_592,0.59196,NA
E234_83,NA,0.0804
E243_490,0.48945,NA
E403_9,0.00603,NA
E322_938,NA,0.9397
E874_732,NA,0.73266
E581_700,NA,0.7005
E4_681,NA,0.68141
E387_964,0.96583,NA
E940_8,0.00503,NA
E822_267,NA,0.26533
E283_805,NA,0.80603
E383_883,0.88442,NA
E575_795,NA,0.79598
E635_713,0.71357,NA
E179_612,0.61206,NA
E318_715,NA,0.71558
E636_292,NA,0.29045
E576_116,0.11357,NA
E481_169,0.16683,NA
E950_667,0.66734,NA
E407_289,0.28744,NA
E546_437,NA,0.43618
E317_354,NA,0.35276
E999_631,NA,0.63116
E697_847,NA,0.84824
E795_203,NA,0.20101
E199_31,0.02814,NA
E878_939,0.9407,NA
E59_452,NA,0.45126
E492_424,NA,0.42312
E90_951,0.95276,NA
E132_423,NA,0.42211
E784_914,0.91558,NA
E991_697,NA,0.69749
E69_828,NA,0.82915
E141_662,0.66231,NA
E356_559,NA,0.55879
E948_436,0.43518,NA
E936_15,NA,0.01206
E946_733,0.73367,NA
E499_752,NA,0.75276
E417_819,NA,0.8201
E365_107,NA,0.10452
E505_208,NA,0.20603
E121_539,0.53869,NA
E315_996,NA,0.99799
E124_234,NA,0.23216
E593_75,NA,0.07236
E703_133,0.13065,NA
E895_735,NA,0.73568
E661_874,NA,0.87538
E965_476,0.47538,NA
E825_695,0.69548,NA
E15_805,NA,0.80603
E959_431,NA,0.43015
E241_961,0.96281,NA
E909_124,0.12161,NA
E150_576,0.57588,NA
E503_629,0.62915,NA
E432_537,0.53668,NA
E333_928,NA,0.92965
E707_897,0.89849,NA
E299_358,0.35678,NA
E753_521,0.5206,NA
E709_824,NA,0.82513
E972_487,0.48643,NA
E242_891,NA,0.89246
E584_415,NA,0.41407
E908_817,NA,0.81809
E470_714,NA,0.71457
E424_154,0.15176,NA
E953_24,NA,0.02111
E477_730,NA,0.73065
E917_538,NA,0.53769
E302_937,NA,0.93869
E836_423,0.42211,NA
E858_930,NA,0.93166
E257_301,0.2995,NA
E715_108,0.10553,NA
E719_378,0.37688,NA
E353_71,NA,0.06834
E670_70,0.06734,NA
E272_628,0.62814,NA
E626_826,0.82714,NA
E894_143,NA,0.1407
E704_242,NA,0.2402
E65_174,NA,0.17186
E532_438,NA,0.43719
E960_807,NA,0.80804
E99_403,0.40201,NA
E514_703,NA,0.70352
E102_987,0.98894,NA
E170_952,0.95377,NA
E488_488,0.48744,NA
E925_647,0.64724,NA
E218_214,NA,0.21206
E325_855,NA,0.85628
E66_289,NA,0.28744
E900_940,0.94171,NA
E436_925,NA,0.92663
E113_190,0.18794,NA
E468_264,0.26231,NA
E630_42,NA,0.0392
E233_198,NA,0.19598
E369_942,NA,0.94372
E833_433,0.43216,NA
E24_709,0.70955,NA
E291_396,NA,0.39497
E35_87,NA,0.08442
E930_342,NA,0.3407
E805_575,NA,0.57487
E829_103,0.1005,NA
E976_183,NA,0.1809
E188_985,NA,0.98693
E582_418,NA,0.41709
E773_139,NA,0.13668
E847_345,NA,0.34372
E737_944,NA,0.94573
E608_390,0.38894,NA
E913_617,0.61709,NA
E970_315,0.31357,NA
E801_151,0.14874,NA
E146_857,NA,0.85829
E289_969,NA,0.97085
E81_822,NA,0.82312
E933_651,NA,0.65126
E973_916,NA,0.91759
E83_963,0.96482,NA
E458_446,NA,0.44523
E821_909,0.91055,NA
E883_645,0.64523,NA
E538_505,0.50452,NA
E224_594,NA,0.59397
E926_860,NA,0.86131
E997_364,NA,0.36281
E866_316,0.31457,NA
E454_636,0.63618,NA
E70_675,0.67538,NA
E367_860,NA,0.86131
E307_593,0.59296,NA
E39_317,0.31558,NA
E877_273,0.27136,NA
E466_255,0.25327,NA
E493_322,NA,0.3206
E295_698,0.69849,NA
E856_594,NA,0.59397
E183_48,0.04523,NA
E453_90,0.08744,NA
E469_842,NA,0.84322
E379_782,NA,0.78291
E742_873,0.87437,NA
E79_554,NA,0.55377
E952_989,NA,0.99095
E159_541,NA,0.5407
E852_842,0.84322,NA
E250_275,0.27337,NA
E966_633,0.63317,NA
E837_397,0.39598,NA
E229_293,0.29146,NA
E406_795,0.79598,NA
E869_366,NA,0.36482
E253_237,NA,0.23518
E989_256,0.25427,NA
E994_840,NA,0.84121
E984_392,NA,0.39095
E87_112,NA,0.10955
E689_545,NA,0.54472
E496_404,NA,0.40302
E549_99,NA,0.09648
E600_602,0.60201,NA
E104_486,NA,0.48543
E416_28,NA,0.02513
E40_736,0.73668,NA
E236_155,0.15276,NA
E192_629,NA,0.62915
E579_526,NA,0.52563
E969_271,NA,0.26935
E606_743,NA,0.74372
E216_673,0.67337,NA
E373_131,NA,0.12864
E168_204,NA,0.20201
E986_802,NA,0.80302
E425_129,0.12663,NA
E411_993,NA,0.99497
E61_366,0.36482,NA
E595_649,NA,0.64925
E785_207,0.20503,NA
E415_109,0.10653,NA
E958_824,0.82513,NA
E269_316,0.31457,NA
E851_70,NA,0.06734
E117_659,NA,0.6593
E938_372,NA,0.37085
E544_608,NA,0.60804
E526_720,0.7206,NA
E639_169,NA,0.16683
E680_725,0.72563,NA
E23_262,NA,0.2603
E261_442,NA,0.44121
E896_374,0.37286,NA
E486_611,0.61106,NA
E270_63,0.0603,NA
E644_563,NA,0.56281
E20_997,NA,0.99899
E889_687,NA,0.68744
E675_56,0.05327,NA
E577_224,0.22211,NA
E400_583,0.58291,NA
E54_788,0.78894,NA
E409_890,NA,0.89146
E363_940,0.94171,NA
E297_454,NA,0.45327
E491_303,NA,0.30151
E205_385,NA,0.38392
E336_383,NA,0.38191
E988_908,0.90955,NA
E427_977,NA,0.97889
E467_144,NA,0.14171
E726_514,0.51357,NA
E676_536,0.53568,NA
E838_785,NA,0.78593
E225_626,0.62613,NA
E547_87,0.08442,NA
E596_718,0.71859,NA
E127_464,NA,0.46332
E891_549,0.54874,NA
E783_631,0.63116,NA
E95_301,0.2995,NA
E764_424,0.42312,NA
E729_500,0.4995,NA
E530_190,NA,0.18794
E955_75,0.07236,NA
E705_66,0.06332,NA
E169_798,NA,0.79899
E31_611,NA,0.61106
E531_526,NA,0.52563
E51_604,NA,0.60402
E890_296,0.29447,NA
E465_116,NA,0.11357
E219_56,0.05327,NA
E892_93,0.09045,NA
E328_277,0.27538,NA
E814_736,0.73668,NA
E210_145,NA,0.14271
E366_848,0.84925,NA
E408_490,0.48945,NA
E669_634,0.63417,NA
E334_682,NA,0.68241
E558_318,0.31658,NA
E264_693,NA,0.69347
E628_458,0.45729,NA
E7_277,0.27538,NA
E880_388,0.38693,NA
E479_615,NA,0.61508
E252_860,0.86131,NA
E324_799,NA,0.8
E954_200,NA,0.19799
E472_983,0.98492,NA
E978_58,NA,0.05528
E372_463,NA,0.46231
E344_392,NA,0.39095
E389_877,0.87839,NA
E347_113,0.11055,NA
E645_390,NA,0.38894
E349_898,0.8995,NA
E451_408,NA,0.40704
E758_738,NA,0.73869
E116_377,NA,0.37588
E565_134,0.13166,NA
E444_701,NA,0.70151
E321_926,NA,0.92764
E918_226,0.22412,NA
E767_765,0.76583,NA
E10_533,NA,0.53266
E739_29,0.02613,NA
E899_996,NA,0.99799
E29_95,0.09246,NA
E520_519,NA,0.51859
E589_892,NA,0.89347
E273_388,NA,0.38693
E557_274,NA,0.27236
E786_692,0.69246,NA
E555_202,NA,0.2
E745_507,0.50653,NA
E731_721,0.72161,NA
E49_871,0.87236,NA
E842_845,NA,0.84623
E724_360,0.35879,NA
E194_233,0.23116,NA
E182_600,0.6,NA
E541_922,0.92362,NA
E623_825,NA,0.82613
E284_635,0.63518,NA
E393_788,NA,0.78894
E47_318,NA,0.31658
E202_176,NA,0.17387
E599_352,NA,0.35075
E309_138,0.13568,NA
E82_654,NA,0.65427
E777_196,NA,0.19397
E563_704,NA,0.70452
E780_906,0.90754,NA
E534_833,0.83417,NA
E380_730,NA,0.73065
E572_103,NA,0.1005
E898_974,NA,0.97588
E230_555,NA,0.55477
E963_310,NA,0.30854
E640_423,0.42211,NA
E211_883,0.88442,NA
E60_123,NA,0.1206
E861_663,NA,0.66332
E666_26,0.02312,NA
E722_414,NA,0.41307
E983_397,NA,0.39598
E280_630,0.63015,NA
E776_197,0.19497,NA
E678_98,0.09548,NA
E144_741,0.74171,NA
E109_58,0.05528,NA
E5_848,NA,0.84925
E971_853,0.85427,NA
E308_884,NA,0.88543
E498_593,NA,0.59296
E385_308,NA,0.30653
E377_319,0.31759,NA
E487_165,0.16281,NA
E713_736,NA,0.73668
E227_748,0.74874,NA
E554_922,0.92362,NA
E434_691,NA,0.69146
E138_96,NA,0.09347
E985_753,0.75377,NA
E94_527,NA,0.52663
E180_275,0.27337,NA
E335_851,0.85226,NA
E74_36,NA,0.03317
E181_37,NA,0.03417
E725_130,0.12764,NA
E473_836,0.83719,NA
E728_543,NA,0.54271
E396_51,NA,0.04824
E564_248,0.24623,NA
E248_472,0.47136,NA
E63_60,NA,0.05729
E634_68,0.06533,NA
E912_9,NA,0.00603
E757_444,0.44322,NA
E508_409,0.40804,NA
E195_51,NA,0.04824
E320_900,NA,0.90151
E802_134,0.13166,NA
E112_359,0.35779,NA
E698_467,NA,0.46633
E809_15,0.01206,NA
E364_683,0.68342,NA
E404_25,0.02211,NA
E331_658,NA,0.65829
E375_697,0.69749,NA
E974_443,0.44221,NA
E115_11,0.00804,NA
E67_374,NA,0.37286
E156_969,NA,0.97085
E562_333,0.33166,NA
E629_874,NA,0.87538
E457_931,NA,0.93266
E816_157,NA,0.15477
E490_696,NA,0.69648
E887_985,NA,0.98693
E682_704,NA,0.70452
E935_842,0.84322,NA
E80_851,NA,0.85226
E591_898,0.8995,NA
E613_650,NA,0.65025
E447_42,0.0392,NA
E768_833,NA,0.83417
E296_991,NA,0.99296
E108_495,NA,0.49447
E154_985,0.98693,NA
E91_605,NA,0.60503
E312_745,0.74573,NA
E198_147,NA,0.14472
E928_360,NA,0.35879
E512_929,NA,0.93065
E73_795,0.79598,NA
E664_730,0.73065,NA
E118_124,NA,0.12161
E854_21,0.01809,NA
E730_345,0.34372,NA
E750_943,0.94472,NA
E201_477,NA,0.47638
E884_407,0.40603,NA
E850_897,NA,0.89849
E834_348,NA,0.34673
E523_350,NA,0.34874
E762_6,NA,0.00302
E751_181,0.17889,NA
E734_800,NA,0.80101
E806_273,NA,0.27136
E810_538,NA,0.53769
E543_376,NA,0.37487
E882_964,0.96583,NA
E622_73,0.07035,NA
E585_761,0.76181,NA
E817_28,0.02513,NA
E674_228,NA,0.22613
E197_110,NA,0.10754
E475_531,0.53065,NA
E126_12,NA,0.00905
E58_184,NA,0.18191
E157_245,NA,0.24322
E431_567,NA,0.56683
E442_575,0.57487,NA
E204_742,NA,0.74271
E287_86,0.08342,NA
E867_6,0.00302,NA
E528_963,NA,0.96482
E684_500,NA,0.4995
E103_967,0.96884,NA
E921_869,NA,0.87035
E249_586,0.58593,NA
E502_491,NA,0.49045
E862_768,NA,0.76884
E605_970,NA,0.97186
E340_439,NA,0.43819
E145_497,NA,0.49648
E987_496,NA,0.49548
E939_930,0.93166,NA
E119_66,0.06332,NA
E932_150,NA,0.14774
E139_485,0.48442,NA
E288_951,NA,0.95276
E658_599,0.59899,NA
E690_274,NA,0.27236
E426_148,NA,0.14573
E413_822,NA,0.82312
E871_316,0.31457,NA
E627_615,0.61508,NA
E560_130,NA,0.12764
E187_681,NA,0.68141
E864_636,NA,0.63618
E977_421,0.4201,NA
E911_920,NA,0.92161
E524_61,0.05829,NA
E96_844,NA,0.84523
E326_803,NA,0.80402
E38_365,NA,0.36382
E193_722,NA,0.72261
E173_274,NA,0.27236
E430_295,NA,0.29347
E459_135,NA,0.13266
E815_638,0.63819,NA
E535_31,NA,0.02814
E26_512,NA,0.51156
E846_328,NA,0.32663
E57_296,0.29447,NA
E131_427,0.42613,NA
E78_627,NA,0.62714
E604_824,0.82513,NA
E71_827,0.82814,NA
